COD. MUNIC;MAT_Edu_ Infantil;MAT_Ens_Fundamental;MAT_Ens_ Médio;MAT_Educ_Prof_Técnica_Médio;MAT_Educ_Profissional(FIC);MAT_EJA;MAT_Educ_ Especial;QTD_Edu_ Infantil;QTD_Ens_Fundamental;QTD_Ens_ Médio;QTD_Educ_Prof_Técnica_Médio;QTD_Educ_Profissional(FIC);QTD_EJA;QTD_Educ_ Especial;DOCENTE_ Infantil;DOCENTE_Fundamental;DOCENTE_ Médio;DOCENTE_Prof_Técnica_Médio;DOCENTE_Profissional(FIC);DOCENTE_EJA;DOCENTE_Especial
3155009; 49 ; 316 ; 126 ; -   ; -   ; -   ; 3 ; 2 ; 4 ; 2 ; -   ; -   ; -   ; 4 ; 11 ; 45 ; 27 ; -   ; -   ; -   ; 35 
3155207; 80 ; 735 ; 211 ; 67 ; -   ; 84 ; 10 ; 1 ; 2 ; 1 ; -   ; -   ; -   ; 2 ; 5 ; 30 ; 14 ; -   ; -   ; -   ; 8 
3155306; 97 ; 639 ; 151 ; -   ; -   ; 62 ; 39 ; 2 ; 10 ; 1 ; 1 ; -   ; 1 ; 4 ; 9 ; 63 ; 22 ; 6 ; -   ; 16 ; 19 
3155405; 249 ; 1.077 ; 299 ; -   ; -   ; 127 ; 8 ; 4 ; 5 ; 1 ; -   ; -   ; 1 ; 3 ; 10 ; 47 ; 21 ; -   ; -   ; 19 ; 41 
3155504; 505 ; 1.514 ; 408 ; -   ; -   ; 96 ; 100 ; 4 ; 4 ; 1 ; -   ; -   ; 3 ; 2 ; 11 ; 51 ; 22 ; -   ; -   ; 24 ; 11 
3155603; 737 ; 4.706 ; 1.453 ; 54 ; -   ; 208 ; 107 ; 10 ; 12 ; 1 ; -   ; -   ; 3 ; 6 ; 28 ; 81 ; 27 ; -   ; -   ; 23 ; 58 
3155702; 461 ; 2.010 ; 460 ; 31 ; -   ; 381 ; 108 ; 4 ; 22 ; 5 ; 1 ; -   ; 3 ; 18 ; 52 ; 265 ; 90 ; 5 ; -   ; 25 ; 144 
3155801; 481 ; 1.897 ; 926 ; 619 ; -   ; 261 ; 99 ; 12 ; 11 ; 1 ; 2 ; -   ; 4 ; 13 ; 37 ; 125 ; 34 ; 6 ; -   ; 31 ; 103 
3155900; 98 ; 751 ; 125 ; 51 ; -   ; 22 ; 44 ; 5 ; 5 ; 3 ; 1 ; -   ; 3 ; 8 ; 32 ; 93 ; 112 ; 98 ; -   ; 34 ; 94 
3156007; 350 ; 2.414 ; 511 ; -   ; -   ; 371 ; 69 ; 5 ; 7 ; 1 ; 1 ; -   ; 1 ; 3 ; 10 ; 46 ; 14 ; 8 ; -   ; 3 ; 17 
3156106; 105 ; 588 ; 186 ; -   ; -   ; 62 ; 35 ; 8 ; 22 ; 3 ; -   ; -   ; 3 ; 7 ; 25 ; 167 ; 48 ; -   ; -   ; 23 ; 66 
3156205; 102 ; 334 ; 63 ; -   ; -   ; -   ; 2 ; 5 ; 6 ; 1 ; -   ; -   ; 2 ; 3 ; 10 ; 42 ; 17 ; -   ; -   ; 14 ; 20 
3156304; 302 ; 1.110 ; 243 ; -   ; -   ; 92 ; 37 ; 2 ; 1 ; 1 ; -   ; -   ; -   ; 2 ; 7 ; 21 ; 9 ; -   ; -   ; -   ; 14 
3156403; 102 ; 461 ; 141 ; -   ; -   ; 58 ; 36 ; 3 ; 3 ; 1 ; -   ; -   ; 1 ; 3 ; 19 ; 56 ; 22 ; -   ; -   ; 9 ; 31 
3156452; 153 ; 669 ; 259 ; 73 ; -   ; 87 ; 39 ; 2 ; 3 ; 1 ; -   ; -   ; 3 ; 3 ; 9 ; 33 ; 12 ; -   ; -   ; 17 ; 24 
3156502; 252 ; 1.250 ; 398 ; 34 ; -   ; 17 ; 42 ; 2 ; 3 ; 1 ; 1 ; -   ; 3 ; 3 ; 7 ; 44 ; 25 ; 10 ; -   ; 22 ; 32 
3156601; 375 ; 1.431 ; 312 ; -   ; -   ; -   ; 48 ; 12 ; 16 ; 3 ; 1 ; -   ; 2 ; 7 ; 25 ; 93 ; 51 ; 6 ; -   ; 10 ; 56 
3156700; 4.584 ; 16.948 ; 5.210 ; 988 ; -   ; 1.998 ; 563 ; 2 ; 7 ; 2 ; -   ; -   ; -   ; 6 ; 17 ; 66 ; 25 ; -   ; -   ; -   ; 52 
3156809; 449 ; 2.173 ; 746 ; 188 ; -   ; 534 ; 92 ; 47 ; 49 ; 12 ; 6 ; -   ; 16 ; 52 ; 214 ; 845 ; 314 ; 75 ; -   ; 190 ; 679 
3156908; 806 ; 3.369 ; 917 ; -   ; -   ; 234 ; 164 ; 8 ; 13 ; 4 ; 2 ; -   ; 6 ; 8 ; 25 ; 123 ; 67 ; 15 ; -   ; 37 ; 77 
3157005; 1.373 ; 5.734 ; 1.937 ; 582 ; -   ; 578 ; 289 ; 11 ; 14 ; 3 ; -   ; -   ; 2 ; 8 ; 66 ; 204 ; 77 ; -   ; -   ; 22 ; 70 
3157104; 354 ; 1.172 ; 176 ; -   ; -   ; 95 ; 32 ; 16 ; 25 ; 9 ; 3 ; -   ; 6 ; 26 ; 117 ; 302 ; 185 ; 71 ; -   ; 65 ; 232 
3157203; 1.069 ; 4.031 ; 1.172 ; 503 ; -   ; 881 ; 194 ; 1 ; 4 ; 1 ; -   ; -   ; 1 ; 3 ; 20 ; 51 ; 16 ; -   ; -   ; 11 ; 44 
3157252; 266 ; 1.164 ; 204 ; -   ; -   ; 97 ; 22 ; 21 ; 24 ; 6 ; 2 ; -   ; 5 ; 17 ; 87 ; 269 ; 102 ; 36 ; -   ; 75 ; 166 
3157278; 127 ; 423 ; 106 ; -   ; -   ; -   ; 7 ; 5 ; 6 ; 1 ; -   ; -   ; 2 ; 4 ; 17 ; 70 ; 16 ; -   ; -   ; 22 ; 35 
3157302; 94 ; 539 ; 134 ; -   ; -   ; 33 ; 11 ; 3 ; 4 ; 1 ; -   ; -   ; -   ; 1 ; 10 ; 28 ; 15 ; -   ; -   ; -   ; 11 
3157336; 72 ; 572 ; 124 ; -   ; -   ; -   ; 7 ; 1 ; 7 ; 1 ; -   ; -   ; 1 ; 2 ; 7 ; 43 ; 10 ; -   ; -   ; 8 ; 21 
3157377; 119 ; 890 ; 235 ; -   ; -   ; -   ; 27 ; 1 ; 2 ; 1 ; -   ; -   ; -   ; 1 ; 4 ; 39 ; 14 ; -   ; -   ; -   ; 15 
3157401; 129 ; 635 ; 161 ; -   ; -   ; 81 ; 2 ; 6 ; 10 ; 1 ; -   ; -   ; -   ; 5 ; 9 ; 66 ; 32 ; -   ; -   ; -   ; 31 
3157500; 88 ; 751 ; 190 ; -   ; -   ; 47 ; -   ; 9 ; 7 ; 1 ; -   ; -   ; 1 ; 1 ; 10 ; 48 ; 16 ; -   ; -   ; 13 ; 1 
3157609; 108 ; 597 ; 140 ; -   ; -   ; 14 ; 8 ; 2 ; 11 ; 1 ; -   ; -   ; 4 ; -   ; 5 ; 48 ; 18 ; -   ; -   ; 4 ; -   
3157658; 125 ; 1.100 ; 311 ; -   ; -   ; -   ; 11 ; 1 ; 8 ; 1 ; -   ; -   ; 1 ; 2 ; 8 ; 41 ; 24 ; -   ; -   ; 7 ; 20 
3157708; 509 ; 1.765 ; 429 ; 14 ; -   ; 212 ; 58 ; 3 ; 8 ; 1 ; -   ; -   ; -   ; 3 ; 9 ; 67 ; 26 ; -   ; -   ; -   ; 21 
3157807; 2.926 ; 30.949 ; 8.635 ; 878 ; -   ; 4.213 ; 824 ; 6 ; 7 ; 1 ; 1 ; -   ; 3 ; 7 ; 32 ; 86 ; 33 ; 5 ; -   ; 27 ; 36 
3157906; 542 ; 2.586 ; 555 ; -   ; -   ; 343 ; 83 ; 45 ; 61 ; 24 ; 8 ; -   ; 23 ; 56 ; 196 ; 1.363 ; 579 ; 77 ; -   ; 273 ; 809 
3158003; 453 ; 1.589 ; 458 ; -   ; -   ; 249 ; 70 ; 8 ; 27 ; 2 ; -   ; -   ; 6 ; 12 ; 35 ; 138 ; 40 ; -   ; -   ; 36 ; 71 
3158102; 198 ; 795 ; 167 ; -   ; -   ; 94 ; 21 ; 4 ; 6 ; 2 ; -   ; -   ; 5 ; 5 ; 27 ; 74 ; 37 ; -   ; -   ; 32 ; 66 
3158201; 531 ; 2.278 ; 676 ; 123 ; -   ; 471 ; 249 ; 3 ; 4 ; 1 ; -   ; -   ; 3 ; 2 ; 13 ; 45 ; 20 ; -   ; -   ; 19 ; 25 
3159209; 212 ; 1.008 ; 224 ; -   ; -   ; 8 ; 10 ; 12 ; 15 ; 3 ; 1 ; -   ; 3 ; 11 ; 46 ; 135 ; 53 ; 12 ; -   ; 17 ; 108 
3159407; 56 ; 482 ; 135 ; -   ; -   ; 25 ; 40 ; 6 ; 5 ; 1 ; -   ; -   ; 1 ; 5 ; 18 ; 60 ; 18 ; -   ; -   ; 1 ; 26 
3159308; 137 ; 593 ; 159 ; -   ; -   ; 6 ; 10 ; 1 ; 4 ; 1 ; -   ; -   ; 1 ; 4 ; 3 ; 38 ; 18 ; -   ; -   ; 7 ; 34 
3159357; 214 ; 966 ; 225 ; -   ; -   ; 15 ; 18 ; 3 ; 4 ; 1 ; -   ; -   ; 1 ; 2 ; 15 ; 41 ; 14 ; -   ; -   ; 1 ; 10 
3159506; 232 ; 870 ; 295 ; -   ; -   ; 35 ; 9 ; 3 ; 4 ; 1 ; -   ; -   ; 1 ; 4 ; 12 ; 51 ; 19 ; -   ; -   ; 1 ; 35 
3159605; 1.620 ; 5.345 ; 1.590 ; 805 ; -   ; 1.016 ; 285 ; 4 ; 11 ; 2 ; -   ; -   ; 1 ; 5 ; 12 ; 71 ; 36 ; -   ; -   ; 10 ; 37 
3159704; 173 ; 496 ; 115 ; -   ; -   ; 59 ; 15 ; 19 ; 16 ; 5 ; 3 ; -   ; 5 ; 14 ; 107 ; 276 ; 112 ; 51 ; -   ; 63 ; 187 
3159803; 664 ; 2.464 ; 632 ; 76 ; -   ; 313 ; 115 ; 3 ; 4 ; 1 ; -   ; -   ; 2 ; 4 ; 10 ; 38 ; 15 ; -   ; -   ; 16 ; 23 
3158300; 200 ; 1.137 ; 267 ; 59 ; -   ; 155 ; 153 ; 11 ; 10 ; 3 ; 1 ; -   ; 3 ; 7 ; 43 ; 140 ; 50 ; 7 ; -   ; 28 ; 83 
3158409; 163 ; 393 ; 99 ; 36 ; -   ; 23 ; 14 ; 5 ; 6 ; 1 ; 1 ; -   ; 4 ; 4 ; 8 ; 54 ; 15 ; 6 ; -   ; 23 ; 37 
3158508; 98 ; 1.106 ; 277 ; -   ; -   ; 55 ; 5 ; 2 ; 1 ; 1 ; 1 ; -   ; 2 ; 1 ; 8 ; 22 ; 10 ; 5 ; -   ; 15 ; 15 
3158607; 110 ; 555 ; 90 ; -   ; -   ; -   ; 6 ; 1 ; 14 ; 2 ; -   ; -   ; 2 ; 4 ; 7 ; 76 ; 33 ; -   ; -   ; 17 ; 30 
3158706; 35 ; 344 ; 119 ; -   ; -   ; -   ; 29 ; 6 ; 3 ; 1 ; -   ; -   ; -   ; 3 ; 13 ; 32 ; 11 ; -   ; -   ; -   ; 24 
3158805; 133 ; 566 ; 204 ; -   ; -   ; 28 ; 49 ; 1 ; 1 ; 1 ; -   ; -   ; -   ; 3 ; 3 ; 23 ; 12 ; -   ; -   ; -   ; 23 
3158904; 201 ; 1.276 ; 266 ; -   ; -   ; 95 ; 6 ; 2 ; 2 ; 1 ; -   ; -   ; 2 ; 3 ; 6 ; 37 ; 20 ; -   ; -   ; 8 ; 39 
3158953; 553 ; 3.851 ; 1.016 ; -   ; -   ; 390 ; 66 ; 6 ; 15 ; 2 ; -   ; -   ; 3 ; 2 ; 11 ; 82 ; 46 ; -   ; -   ; 31 ; 16 
3159001; 124 ; 644 ; 176 ; 28 ; -   ; 82 ; 22 ; 10 ; 13 ; 5 ; -   ; -   ; 4 ; 12 ; 46 ; 207 ; 105 ; -   ; -   ; 44 ; 129 
3159100; 74 ; 542 ; 161 ; -   ; -   ; 61 ; 3 ; 4 ; 4 ; 2 ; 2 ; -   ; 2 ; 2 ; 13 ; 45 ; 28 ; 12 ; -   ; 24 ; 29 
3159902; 579 ; 2.396 ; 809 ; 87 ; -   ; 167 ; 138 ; 2 ; 6 ; 1 ; -   ; -   ; 2 ; 2 ; 8 ; 45 ; 19 ; -   ; -   ; 19 ; 16 
3160009; 99 ; 464 ; 143 ; -   ; -   ; 36 ; 7 ; 13 ; 10 ; 3 ; 1 ; -   ; 5 ; 8 ; 30 ; 139 ; 54 ; 8 ; -   ; 25 ; 110 
3160108; 145 ; 575 ; 128 ; -   ; 5 ; 111 ; 42 ; 2 ; 4 ; 1 ; -   ; -   ; 1 ; 3 ; 7 ; 36 ; 15 ; -   ; -   ; 10 ; 23 
3160207; 64 ; 904 ; 272 ; -   ; -   ; 107 ; 26 ; 2 ; 3 ; 1 ; -   ; 1 ; 3 ; 3 ; 10 ; 40 ; 15 ; -   ; 1 ; 17 ; 30 
3160306; 414 ; 1.942 ; 415 ; -   ; -   ; 75 ; 29 ; 1 ; 12 ; 1 ; -   ; -   ; 2 ; 2 ; 4 ; 55 ; 23 ; -   ; -   ; 14 ; 15 
3160405; 1.126 ; 3.740 ; 831 ; 113 ; -   ; 168 ; 129 ; 2 ; 14 ; 3 ; -   ; -   ; 2 ; 9 ; 22 ; 106 ; 44 ; -   ; -   ; 13 ; 39 
3160454; 166 ; 1.314 ; 393 ; -   ; -   ; 104 ; 16 ; 13 ; 19 ; 4 ; 2 ; -   ; 4 ; 16 ; 51 ; 185 ; 75 ; 8 ; -   ; 16 ; 102 
3160504; 80 ; 329 ; 96 ; -   ; -   ; 112 ; 32 ; 3 ; 4 ; 1 ; -   ; -   ; 1 ; 3 ; 9 ; 84 ; 35 ; -   ; -   ; 21 ; 41 
3160603; 93 ; 490 ; 117 ; -   ; -   ; 42 ; 6 ; 1 ; 2 ; 1 ; -   ; -   ; 2 ; 3 ; 5 ; 27 ; 17 ; -   ; -   ; 15 ; 31 
3160702; 1.510 ; 5.686 ; 1.944 ; 464 ; -   ; 447 ; 179 ; 4 ; 6 ; 2 ; -   ; -   ; 1 ; 2 ; 7 ; 38 ; 23 ; -   ; -   ; 9 ; 15 
3160801; 259 ; 857 ; 250 ; 76 ; -   ; 120 ; 77 ; 22 ; 35 ; 6 ; 4 ; -   ; 4 ; 24 ; 147 ; 369 ; 127 ; 48 ; -   ; 59 ; 243 
3160900; 185 ; 487 ; 141 ; -   ; -   ; 86 ; 8 ; 1 ; 2 ; 1 ; 1 ; -   ; 2 ; 3 ; 20 ; 40 ; 22 ; 5 ; -   ; 16 ; 43 
3160959; 311 ; 1.072 ; 274 ; -   ; -   ; -   ; 15 ; 1 ; 1 ; 1 ; -   ; -   ; 2 ; 3 ; 11 ; 26 ; 11 ; -   ; -   ; 14 ; 22 
3161007; 588 ; 2.249 ; 675 ; -   ; -   ; 220 ; 93 ; 5 ; 5 ; 1 ; -   ; -   ; -   ; 5 ; 19 ; 68 ; 29 ; -   ; -   ; -   ; 41 
3161056; 202 ; 541 ; 142 ; -   ; -   ; 101 ; 5 ; 10 ; 15 ; 2 ; -   ; -   ; 2 ; 9 ; 33 ; 131 ; 62 ; -   ; -   ; 32 ; 84 
3161106; 1.649 ; 10.441 ; 2.645 ; 399 ; -   ; 341 ; 493 ; 1 ; 2 ; 1 ; -   ; -   ; 2 ; 2 ; 16 ; 36 ; 18 ; -   ; -   ; 10 ; 11 
3161205; 226 ; 900 ; 224 ; -   ; -   ; 102 ; 70 ; 7 ; 37 ; 12 ; 3 ; -   ; 4 ; 30 ; 100 ; 580 ; 230 ; 26 ; -   ; 38 ; 425 
3161304; 182 ; 773 ; 164 ; -   ; -   ; 173 ; 1 ; 4 ; 8 ; 1 ; -   ; -   ; 2 ; 5 ; 13 ; 55 ; 18 ; -   ; -   ; 17 ; 38 
3161403; 158 ; 682 ; 189 ; 22 ; -   ; 60 ; 29 ; 3 ; 2 ; 1 ; -   ; -   ; 2 ; 1 ; 8 ; 44 ; 11 ; -   ; -   ; 9 ; 9 
3161502; 291 ; 1.108 ; 257 ; -   ; -   ; 19 ; 7 ; 2 ; 2 ; 1 ; 1 ; -   ; 1 ; 2 ; 11 ; 39 ; 22 ; 4 ; -   ; 11 ; 31 
3161601; 119 ; 697 ; 177 ; -   ; -   ; 117 ; 12 ; 4 ; 5 ; 1 ; -   ; -   ; 1 ; 3 ; 18 ; 60 ; 20 ; -   ; -   ; 12 ; 22 
3161650; 97 ; 519 ; 160 ; -   ; -   ; 45 ; 17 ; 6 ; 10 ; 1 ; -   ; -   ; 5 ; 5 ; 6 ; 50 ; 13 ; -   ; -   ; 22 ; 34 
3161700; 213 ; 895 ; 252 ; 23 ; -   ; 107 ; 56 ; 1 ; 4 ; 1 ; -   ; -   ; 1 ; 3 ; 7 ; 30 ; 17 ; -   ; -   ; 13 ; 19 
3161809; 409 ; 1.410 ; 464 ; 97 ; -   ; 327 ; 49 ; 7 ; 8 ; 1 ; 1 ; -   ; 2 ; 6 ; 14 ; 61 ; 18 ; 2 ; -   ; 11 ; 39 
3161908; 412 ; 1.669 ; 404 ; 55 ; -   ; 309 ; 102 ; 6 ; 7 ; 1 ; 2 ; -   ; 2 ; 6 ; 20 ; 77 ; 30 ; 7 ; -   ; 12 ; 61 
3125507; 116 ; 465 ; 194 ; 23 ; -   ; 12 ; 30 ; 5 ; 8 ; 1 ; 1 ; -   ; 3 ; 7 ; 26 ; 119 ; 25 ; 9 ; -   ; 40 ; 92 
3162005; 998 ; 3.317 ; 933 ; 101 ; -   ; 276 ; 196 ; 2 ; 2 ; 1 ; 1 ; -   ; 1 ; 2 ; 11 ; 28 ; 16 ; 3 ; -   ; 2 ; 32 
3162104; 1.570 ; 5.073 ; 1.408 ; 72 ; -   ; 762 ; 194 ; 15 ; 16 ; 4 ; 1 ; -   ; 2 ; 14 ; 45 ; 180 ; 77 ; 6 ; -   ; 22 ; 152 
3162203; 275 ; 934 ; 286 ; -   ; -   ; -   ; 14 ; 14 ; 15 ; 6 ; 1 ; -   ; 6 ; 16 ; 92 ; 242 ; 128 ; 11 ; -   ; 66 ; 193 
3162252; 129 ; 639 ; 212 ; 84 ; -   ; 107 ; 29 ; 2 ; 3 ; 1 ; -   ; -   ; -   ; 4 ; 15 ; 45 ; 20 ; -   ; -   ; -   ; 21 
3162302; 71 ; 330 ; 94 ; -   ; -   ; -   ; 15 ; 2 ; 3 ; 1 ; 1 ; -   ; 3 ; 4 ; 6 ; 43 ; 25 ; 7 ; -   ; 27 ; 42 
3162401; 769 ; 4.335 ; 1.069 ; 57 ; -   ; 215 ; 71 ; 1 ; 2 ; 1 ; -   ; -   ; -   ; 3 ; 3 ; 23 ; 10 ; -   ; -   ; -   ; 23 
3162450; 617 ; 3.034 ; 605 ; 14 ; -   ; 365 ; 61 ; 28 ; 48 ; 6 ; 1 ; -   ; 3 ; 17 ; 51 ; 284 ; 108 ; 9 ; -   ; 46 ; 128 
3162500; 2.572 ; 10.768 ; 3.506 ; 1.187 ; -   ; 1.703 ; 375 ; 11 ; 10 ; 9 ; 1 ; -   ; 3 ; 8 ; 44 ; 289 ; 86 ; 10 ; -   ; 45 ; 85 
3162559; 390 ; 1.727 ; 296 ; -   ; -   ; 124 ; 31 ; 40 ; 46 ; 14 ; 5 ; -   ; 11 ; 30 ; 190 ; 613 ; 260 ; 73 ; -   ; 145 ; 347 
3162575; 149 ; 751 ; 195 ; -   ; -   ; 20 ; 8 ; 8 ; 8 ; 1 ; -   ; -   ; 2 ; 5 ; 15 ; 96 ; 30 ; -   ; -   ; 20 ; 55 
3162609; 310 ; 1.120 ; 339 ; -   ; -   ; 61 ; 56 ; 3 ; 5 ; 1 ; -   ; -   ; 1 ; 4 ; 8 ; 44 ; 14 ; -   ; -   ; 1 ; 16 
3162658; 178 ; 603 ; 250 ; 73 ; -   ; 162 ; 34 ; 3 ; 5 ; 2 ; -   ; -   ; 2 ; 6 ; 19 ; 71 ; 38 ; -   ; -   ; 17 ; 48 
3162708; 502 ; 3.260 ; 781 ; -   ; -   ; 274 ; 107 ; 4 ; 6 ; 1 ; 1 ; -   ; 5 ; 4 ; 16 ; 50 ; 25 ; 6 ; -   ; 29 ; 40 
3162807; 473 ; 2.542 ; 1.184 ; 994 ; -   ; 257 ; 127 ; 10 ; 33 ; 3 ; -   ; -   ; 7 ; 14 ; 76 ; 182 ; 63 ; -   ; -   ; 38 ; 125 
3162906; 1.101 ; 3.328 ; 839 ; 135 ; -   ; 208 ; 103 ; 12 ; 16 ; 4 ; 3 ; -   ; 4 ; 16 ; 29 ; 139 ; 109 ; 85 ; -   ; 29 ; 93 
3162922; 1.060 ; 4.272 ; 777 ; 45 ; -   ; 452 ; 122 ; 15 ; 17 ; 4 ; 1 ; -   ; 3 ; 13 ; 89 ; 196 ; 68 ; 8 ; -   ; 23 ; 87 
3162948; 188 ; 911 ; 323 ; 419 ; -   ; 51 ; 39 ; 11 ; 14 ; 3 ; 1 ; -   ; 3 ; 12 ; 79 ; 246 ; 56 ; 3 ; -   ; 31 ; 159 
3162955; 1.389 ; 3.439 ; 1.068 ; 71 ; -   ; 297 ; 44 ; 4 ; 5 ; 2 ; 1 ; -   ; 1 ; 4 ; 18 ; 60 ; 33 ; 34 ; -   ; 14 ; 67 
3163003; 114 ; 907 ; 173 ; -   ; -   ; 328 ; 79 ; 6 ; 9 ; 2 ; 1 ; -   ; 3 ; 11 ; 89 ; 173 ; 65 ; 7 ; -   ; 37 ; 117 
3163102; 158 ; 582 ; 143 ; -   ; -   ; -   ; 14 ; 3 ; 5 ; 1 ; -   ; -   ; 4 ; 4 ; 6 ; 60 ; 14 ; -   ; -   ; 20 ; 41 
3163201; 92 ; 555 ; 176 ; -   ; -   ; -   ; 20 ; 4 ; 4 ; 1 ; -   ; -   ; -   ; 6 ; 15 ; 42 ; 21 ; -   ; -   ; -   ; 27 
3163300; 229 ; 636 ; 179 ; -   ; -   ; 125 ; 9 ; 2 ; 3 ; 1 ; -   ; -   ; -   ; 3 ; 5 ; 38 ; 13 ; -   ; -   ; -   ; 29 
3163409; 205 ; 775 ; 145 ; -   ; -   ; 56 ; 35 ; 3 ; 3 ; 1 ; -   ; -   ; 2 ; 4 ; 13 ; 34 ; 16 ; -   ; -   ; 16 ; 14 
3163508; 158 ; 1.100 ; 293 ; -   ; -   ; 39 ; 26 ; 2 ; 3 ; 1 ; -   ; -   ; 2 ; 2 ; 10 ; 44 ; 15 ; -   ; -   ; 15 ; 30 
3163607; 111 ; 463 ; 156 ; -   ; -   ; 19 ; 4 ; 5 ; 8 ; 2 ; -   ; -   ; 1 ; 6 ; 11 ; 72 ; 28 ; -   ; -   ; 11 ; 46 
3163706; 1.985 ; 5.580 ; 1.734 ; 229 ; -   ; 1.102 ; 314 ; 4 ; 6 ; 1 ; -   ; -   ; 1 ; 2 ; 4 ; 40 ; 20 ; -   ; -   ; 8 ; 17 
3163805; 196 ; 892 ; 230 ; -   ; -   ; 48 ; 22 ; 25 ; 18 ; 8 ; 3 ; -   ; 6 ; 22 ; 102 ; 340 ; 147 ; 24 ; -   ; 55 ; 263 
3163904; 181 ; 562 ; 113 ; -   ; -   ; 8 ; 51 ; 4 ; 5 ; 2 ; -   ; -   ; 2 ; 3 ; 15 ; 55 ; 28 ; -   ; -   ; 15 ; 43 
3164100; 122 ; 893 ; 214 ; 53 ; -   ; 87 ; 112 ; 3 ; 4 ; 1 ; -   ; -   ; 1 ; 4 ; 13 ; 40 ; 17 ; -   ; -   ; 8 ; 36 
3164001; 244 ; 1.254 ; 280 ; -   ; -   ; 81 ; 58 ; 2 ; 6 ; 2 ; 1 ; -   ; 3 ; 6 ; 10 ; 60 ; 27 ; 4 ; -   ; 13 ; 56 
3164209; 308 ; 1.548 ; 484 ; -   ; -   ; 71 ; 30 ; 3 ; 8 ; 2 ; -   ; -   ; 2 ; 7 ; 12 ; 77 ; 32 ; -   ; -   ; 13 ; 55 
3164308; 193 ; 834 ; 274 ; 66 ; -   ; 5 ; 29 ; 1 ; 11 ; 2 ; -   ; -   ; 2 ; 4 ; 19 ; 91 ; 41 ; -   ; -   ; 15 ; 46 
3164407; 159 ; 698 ; 200 ; -   ; -   ; 38 ; 9 ; 4 ; 7 ; 3 ; 1 ; -   ; 1 ; 5 ; 21 ; 75 ; 55 ; 11 ; -   ; 1 ; 56 
3164431; 148 ; 461 ; 175 ; -   ; -   ; -   ; 11 ; 3 ; 4 ; 1 ; -   ; -   ; 1 ; 2 ; 8 ; 38 ; 17 ; -   ; -   ; 7 ; 22 
3164472; 223 ; 1.153 ; 255 ; -   ; -   ; 92 ; 57 ; 3 ; 3 ; 1 ; -   ; -   ; -   ; 4 ; 10 ; 35 ; 11 ; -   ; -   ; -   ; 18 
3164506; 240 ; 1.826 ; 491 ; 60 ; -   ; 181 ; 61 ; 2 ; 5 ; 1 ; -   ; -   ; 2 ; 3 ; 13 ; 77 ; 20 ; -   ; -   ; 14 ; 44 
3164605; 273 ; 1.006 ; 162 ; -   ; -   ; 68 ; 17 ; 6 ; 24 ; 4 ; 1 ; -   ; 7 ; 15 ; 16 ; 125 ; 59 ; 6 ; -   ; 39 ; 67 
3164704; 2.525 ; 8.844 ; 2.603 ; 404 ; -   ; 1.349 ; 367 ; 2 ; 1 ; 1 ; -   ; -   ; 1 ; 2 ; 10 ; 52 ; 14 ; -   ; -   ; 10 ; 23 
3164803; 46 ; 211 ; 63 ; -   ; -   ; 33 ; 1 ; 30 ; 29 ; 7 ; 4 ; -   ; 5 ; 33 ; 103 ; 440 ; 180 ; 54 ; -   ; 65 ; 360 
3164902; 76 ; 242 ; 79 ; -   ; -   ; -   ; 2 ; 1 ; 2 ; 1 ; -   ; -   ; 1 ; 1 ; 3 ; 21 ; 11 ; -   ; -   ; 5 ; 1 
3165206; 253 ; 944 ; 240 ; 8 ; -   ; 127 ; 76 ; 1 ; 1 ; 1 ; -   ; -   ; -   ; 1 ; 6 ; 23 ; 10 ; -   ; -   ; -   ; 4 
3165008; 293 ; 1.439 ; 505 ; 77 ; -   ; 84 ; 85 ; 4 ; 7 ; 2 ; 1 ; -   ; 4 ; 5 ; 16 ; 65 ; 30 ; 3 ; -   ; 26 ; 55 
3165107; 269 ; 1.042 ; 295 ; -   ; -   ; 26 ; 25 ; 3 ; 8 ; 2 ; 1 ; -   ; 3 ; 7 ; 20 ; 89 ; 37 ; 8 ; -   ; 22 ; 69 
3165305; 231 ; 992 ; 365 ; 21 ; -   ; 60 ; 85 ; 2 ; 2 ; 1 ; -   ; -   ; 2 ; 3 ; 15 ; 49 ; 24 ; -   ; -   ; 7 ; 42 
3165404; 229 ; 924 ; 275 ; -   ; -   ; 61 ; 78 ; 2 ; 3 ; 1 ; 1 ; -   ; 1 ; 4 ; 21 ; 58 ; 25 ; 4 ; -   ; 10 ; 50 
3165503; 136 ; 951 ; 325 ; -   ; -   ; 101 ; 82 ; 6 ; 7 ; 1 ; -   ; -   ; 2 ; 7 ; 21 ; 65 ; 24 ; -   ; -   ; 15 ; 60 
3165537; 1.171 ; 4.712 ; 1.056 ; -   ; -   ; 252 ; 82 ; 4 ; 10 ; 1 ; -   ; -   ; 2 ; 7 ; 6 ; 67 ; 26 ; -   ; -   ; 18 ; 61 
3165560; 24 ; 332 ; 96 ; -   ; -   ; 92 ; 13 ; 12 ; 14 ; 2 ; -   ; -   ; 2 ; 16 ; 114 ; 250 ; 66 ; -   ; -   ; 18 ; 210 
3165578; 244 ; 954 ; 308 ; 80 ; -   ; 46 ; 27 ; 2 ; 4 ; 1 ; -   ; -   ; 2 ; 3 ; 3 ; 32 ; 14 ; -   ; -   ; 14 ; 18 
