COD. MUNIC;MAT_Edu_ Infantil;MAT_Ens_Fundamental;MAT_Ens_ Médio;MAT_Educ_Prof_Técnica_Médio;MAT_Educ_Profissional(FIC);MAT_EJA;MAT_Educ_ Especial;QTD_Edu_ Infantil;QTD_Ens_Fundamental;QTD_Ens_ Médio;QTD_Educ_Prof_Técnica_Médio;QTD_Educ_Profissional(FIC);QTD_EJA;QTD_Educ_ Especial;DOCENTE_ Infantil;DOCENTE_Fundamental;DOCENTE_ Médio;DOCENTE_Prof_Técnica_Médio;DOCENTE_Profissional(FIC);DOCENTE_EJA;DOCENTE_Especial
2704708; 1.777 ; 7.779 ; 1.612 ; 519 ; -   ; 1.704 ; 257 ; 20 ; 20 ; 3 ; 1 ; -   ; 6 ; 22 ; 90 ; 296 ; 87 ; 50 ; -   ; 92 ; 252 
2704807; 616 ; 1.960 ; 393 ; -   ; -   ; 332 ; 24 ; 12 ; 12 ; 1 ; -   ; -   ; 3 ; 6 ; 37 ; 92 ; 20 ; -   ; -   ; 27 ; 47 
2705002; 835 ; 4.287 ; 773 ; -   ; -   ; 1.530 ; 310 ; 57 ; 59 ; 2 ; -   ; -   ; 34 ; 49 ; 105 ; 248 ; 27 ; -   ; -   ; 99 ; 231 
2705101; 1.088 ; 3.894 ; 862 ; -   ; -   ; 764 ; 129 ; 7 ; 23 ; 2 ; -   ; -   ; 3 ; 13 ; 51 ; 164 ; 45 ; -   ; -   ; 54 ; 118 
2705200; 828 ; 3.136 ; 1.337 ; 9 ; -   ; 790 ; 96 ; 7 ; 7 ; 1 ; 1 ; -   ; 6 ; 8 ; 46 ; 139 ; 42 ; 1 ; -   ; 39 ; 135 
2705309; 332 ; 936 ; 229 ; -   ; -   ; 610 ; 27 ; 9 ; 10 ; 1 ; -   ; -   ; 14 ; 7 ; 20 ; 44 ; 11 ; -   ; -   ; 30 ; 33 
2705408; 293 ; 1.465 ; 224 ; -   ; -   ; 292 ; 53 ; 12 ; 16 ; 1 ; -   ; -   ; 10 ; 11 ; 18 ; 81 ; 13 ; -   ; -   ; 33 ; 61 
2705507; 1.327 ; 4.927 ; 1.326 ; 517 ; -   ; 866 ; 97 ; 20 ; 19 ; 3 ; 1 ; -   ; 10 ; 13 ; 76 ; 189 ; 88 ; 51 ; -   ; 38 ; 160 
2705606; 568 ; 1.879 ; 440 ; -   ; -   ; 785 ; 32 ; 4 ; 15 ; 1 ; -   ; -   ; 12 ; 8 ; 39 ; 98 ; 20 ; -   ; -   ; 56 ; 65 
2705705; 987 ; 3.941 ; 827 ; -   ; -   ; 334 ; 88 ; 12 ; 13 ; 3 ; -   ; -   ; 5 ; 11 ; 50 ; 165 ; 44 ; -   ; -   ; 38 ; 110 
2705804; 297 ; 1.615 ; 300 ; -   ; -   ; 167 ; 44 ; 6 ; 8 ; 1 ; -   ; -   ; 1 ; 8 ; 17 ; 75 ; 8 ; -   ; -   ; 7 ; 50 
2705903; 211 ; 1.153 ; 171 ; -   ; -   ; 404 ; 28 ; 14 ; 16 ; 1 ; -   ; -   ; 10 ; 8 ; 9 ; 49 ; 10 ; -   ; -   ; 18 ; 32 
2706000; 542 ; 2.004 ; 402 ; -   ; -   ; 518 ; 107 ; 8 ; 12 ; 1 ; -   ; -   ; 11 ; 12 ; 26 ; 86 ; 15 ; -   ; -   ; 50 ; 81 
2706109; 545 ; 2.302 ; 364 ; -   ; -   ; 505 ; 89 ; 12 ; 23 ; 1 ; -   ; -   ; 2 ; 17 ; 22 ; 106 ; 23 ; -   ; -   ; 43 ; 96 
2706208; 324 ; 924 ; 294 ; -   ; -   ; 106 ; 52 ; 5 ; 6 ; 1 ; -   ; -   ; 2 ; 7 ; 14 ; 42 ; 13 ; -   ; -   ; 9 ; 48 
2706307; 3.871 ; 11.840 ; 3.390 ; 1.365 ; -   ; 5.118 ; 549 ; 43 ; 54 ; 17 ; 3 ; -   ; 37 ; 51 ; 199 ; 582 ; 270 ; 100 ; -   ; 318 ; 579 
2706406; 998 ; 3.907 ; 1.152 ; 66 ; -   ; 635 ; 75 ; 29 ; 28 ; 4 ; 2 ; -   ; 15 ; 17 ; 72 ; 207 ; 57 ; 18 ; -   ; 51 ; 132 
2706422; 396 ; 2.097 ; 510 ; -   ; -   ; 173 ; 147 ; 23 ; 23 ; 3 ; -   ; -   ; 8 ; 16 ; 33 ; 101 ; 28 ; -   ; -   ; 23 ; 90 
2706448; 586 ; 2.460 ; 489 ; -   ; -   ; 696 ; 82 ; 5 ; 7 ; 1 ; -   ; -   ; 3 ; 8 ; 28 ; 85 ; 29 ; -   ; -   ; 27 ; 81 
2706505; 747 ; 2.682 ; 424 ; -   ; -   ; 467 ; 78 ; 15 ; 17 ; 1 ; -   ; -   ; 7 ; 16 ; 46 ; 123 ; 18 ; -   ; -   ; 32 ; 93 
2706604; 377 ; 1.079 ; 237 ; -   ; -   ; 172 ; 53 ; 5 ; 6 ; 1 ; -   ; -   ; 3 ; 4 ; 22 ; 49 ; 16 ; -   ; -   ; 26 ; 51 
2706703; 2.237 ; 9.365 ; 2.886 ; 1.035 ; 4 ; 714 ; 200 ; 38 ; 40 ; 11 ; 3 ; 1 ; 5 ; 34 ; 143 ; 437 ; 201 ; 75 ; 1 ; 50 ; 325 
2706802; 747 ; 2.936 ; 577 ; -   ; -   ; 504 ; 113 ; 13 ; 17 ; 1 ; -   ; -   ; 9 ; 17 ; 56 ; 164 ; 31 ; -   ; -   ; 42 ; 137 
2706901; 1.693 ; 5.350 ; 1.378 ; -   ; -   ; 902 ; 184 ; 18 ; 18 ; 7 ; -   ; -   ; 6 ; 25 ; 98 ; 234 ; 87 ; -   ; -   ; 71 ; 230 
2707008; 147 ; 406 ; 88 ; -   ; -   ; 59 ; 4 ; 3 ; 5 ; 1 ; -   ; -   ; 2 ; 3 ; 10 ; 21 ; 10 ; -   ; -   ; 11 ; 5 
2707107; 1.164 ; 4.956 ; 1.456 ; 614 ; -   ; 548 ; 228 ; 13 ; 14 ; 5 ; 1 ; -   ; 7 ; 18 ; 70 ; 212 ; 107 ; 44 ; -   ; 67 ; 229 
2707206; 763 ; 2.689 ; 361 ; -   ; -   ; 210 ; 107 ; 13 ; 14 ; 2 ; -   ; -   ; 5 ; 13 ; 36 ; 147 ; 28 ; -   ; -   ; 40 ; 130 
2707305; 1.038 ; 4.667 ; 1.129 ; 209 ; -   ; 824 ; 114 ; 14 ; 14 ; 2 ; 1 ; -   ; 8 ; 16 ; 79 ; 194 ; 51 ; 20 ; -   ; 45 ; 132 
2707404; 637 ; 1.476 ; 281 ; -   ; -   ; 784 ; 47 ; 13 ; 11 ; 1 ; -   ; -   ; 11 ; 9 ; 34 ; 75 ; 17 ; -   ; -   ; 49 ; 65 
2707503; 837 ; 3.093 ; 569 ; -   ; -   ; 340 ; 55 ; 22 ; 27 ; 2 ; -   ; -   ; 10 ; 19 ; 49 ; 146 ; 30 ; -   ; -   ; 25 ; 78 
2707602; 822 ; 1.917 ; 311 ; -   ; -   ; 695 ; 134 ; 14 ; 13 ; 1 ; -   ; -   ; 13 ; 17 ; 37 ; 95 ; 16 ; -   ; -   ; 60 ; 105 
2707701; 2.534 ; 14.601 ; 2.670 ; 189 ; -   ; 3.053 ; 348 ; 36 ; 54 ; 8 ; 1 ; -   ; 11 ; 45 ; 139 ; 601 ; 158 ; 12 ; -   ; 163 ; 418 
2707800; 559 ; 1.547 ; -   ; -   ; -   ; 403 ; 59 ; 3 ; 4 ; -   ; -   ; -   ; 4 ; 6 ; 34 ; 63 ; -   ; -   ; -   ; 16 ; 51 
2707909; 352 ; 1.184 ; 244 ; -   ; -   ; 242 ; 53 ; 3 ; 7 ; 1 ; -   ; -   ; 3 ; 8 ; 19 ; 52 ; 16 ; -   ; -   ; 19 ; 49 
2708006; 1.751 ; 8.458 ; 2.723 ; 972 ; -   ; 697 ; 237 ; 34 ; 44 ; 10 ; 2 ; -   ; 8 ; 29 ; 101 ; 429 ; 182 ; 81 ; -   ; 53 ; 298 
2708105; 578 ; 2.044 ; 438 ; -   ; -   ; 245 ; 46 ; 27 ; 29 ; 1 ; -   ; -   ; 4 ; 10 ; 24 ; 97 ; 21 ; -   ; -   ; 28 ; 69 
2708204; 232 ; 1.150 ; 283 ; -   ; -   ; 181 ; 8 ; 10 ; 10 ; 1 ; -   ; -   ; 5 ; 5 ; 20 ; 57 ; 14 ; -   ; -   ; 17 ; 33 
2708303; 1.061 ; 3.914 ; 814 ; -   ; -   ; 464 ; 93 ; 27 ; 33 ; 2 ; -   ; -   ; 3 ; 12 ; 59 ; 153 ; 47 ; -   ; -   ; 40 ; 132 
2708402; 1.751 ; 6.534 ; 1.266 ; 179 ; -   ; 426 ; 217 ; 32 ; 26 ; 3 ; 1 ; -   ; 9 ; 26 ; 98 ; 285 ; 52 ; 19 ; -   ; 37 ; 215 
2708501; 1.120 ; 6.130 ; 1.237 ; -   ; -   ; 1.460 ; 325 ; 32 ; 38 ; 2 ; -   ; -   ; 12 ; 29 ; 86 ; 246 ; 43 ; -   ; -   ; 79 ; 205 
2708600; 2.776 ; 8.759 ; 2.564 ; 425 ; -   ; 2.247 ; 305 ; 18 ; 23 ; 6 ; 1 ; -   ; 10 ; 31 ; 126 ; 370 ; 135 ; 14 ; -   ; 114 ; 380 
2708709; 470 ; 1.511 ; 316 ; -   ; -   ; 544 ; 7 ; 7 ; 8 ; 1 ; -   ; -   ; 6 ; 5 ; 31 ; 93 ; 15 ; -   ; -   ; 39 ; 29 
2708808; 1.103 ; 6.329 ; 1.070 ; -   ; -   ; 475 ; 380 ; 35 ; 36 ; 1 ; -   ; -   ; 2 ; 33 ; 59 ; 247 ; 31 ; -   ; -   ; 37 ; 225 
2708907; 605 ; 2.348 ; 1.126 ; 898 ; 114 ; 454 ; 157 ; 12 ; 13 ; 2 ; 1 ; 1 ; 2 ; 15 ; 35 ; 107 ; 86 ; 69 ; 24 ; 39 ; 128 
2708956; 611 ; 2.745 ; 503 ; -   ; -   ; 417 ; 91 ; 15 ; 18 ; 1 ; -   ; -   ; 7 ; 13 ; 33 ; 127 ; 13 ; -   ; -   ; 33 ; 85 
2709004; 323 ; 823 ; 247 ; -   ; -   ; 277 ; 49 ; 10 ; 10 ; 1 ; -   ; -   ; 6 ; 8 ; 20 ; 46 ; 14 ; -   ; -   ; 29 ; 47 
2709103; 1.087 ; 3.305 ; 699 ; -   ; -   ; 1.550 ; 192 ; 19 ; 18 ; 1 ; -   ; -   ; 22 ; 17 ; 69 ; 121 ; 25 ; -   ; -   ; 78 ; 137 
2709152; 2.783 ; 7.029 ; 2.201 ; -   ; -   ; 4.797 ; 505 ; 26 ; 34 ; 2 ; -   ; -   ; 24 ; 37 ; 184 ; 375 ; 83 ; -   ; -   ; 228 ; 442 
2709202; 1.388 ; 4.336 ; 605 ; -   ; -   ; 537 ; 42 ; 41 ; 37 ; 1 ; -   ; -   ; 17 ; 15 ; 114 ; 210 ; 18 ; -   ; -   ; 49 ; 87 
2709301; 2.884 ; 10.659 ; 2.724 ; 738 ; -   ; 2.512 ; 633 ; 22 ; 27 ; 7 ; 2 ; -   ; 18 ; 32 ; 157 ; 450 ; 137 ; 39 ; -   ; 152 ; 452 
2709400; 1.059 ; 4.232 ; 1.046 ; 569 ; -   ; 899 ; 135 ; 21 ; 21 ; 5 ; 2 ; -   ; 17 ; 23 ; 79 ; 171 ; 89 ; 44 ; -   ; 62 ; 151 
2800100; 104 ; 357 ; 80 ; -   ; -   ; 43 ; 14 ; 3 ; 3 ; 1 ; -   ; -   ; 2 ; 5 ; 7 ; 21 ; 8 ; -   ; -   ; 7 ; 22 
2800209; 820 ; 3.522 ; 806 ; -   ; -   ; 1.349 ; 70 ; 29 ; 33 ; 2 ; -   ; -   ; 25 ; 29 ; 68 ; 246 ; 48 ; -   ; -   ; 71 ; 121 
2800308; 15.522 ; 72.780 ; 22.879 ; 7.857 ; -   ; 8.853 ; 2.012 ; 144 ; 227 ; 91 ; 16 ; -   ; 55 ; 225 ; 853 ; 3.709 ; 1.676 ; 484 ; -   ; 545 ; 2.813 
2800407; 626 ; 1.852 ; 503 ; -   ; -   ; 235 ; 73 ; 17 ; 20 ; 1 ; -   ; -   ; 7 ; 18 ; 36 ; 100 ; 21 ; -   ; -   ; 21 ; 70 
2800506; 755 ; 3.300 ; 375 ; -   ; -   ; 346 ; 89 ; 18 ; 18 ; 1 ; -   ; -   ; 2 ; 13 ; 37 ; 142 ; 24 ; -   ; -   ; 12 ; 103 
2800605; 1.064 ; 3.505 ; 669 ; -   ; -   ; 640 ; 54 ; 12 ; 17 ; 4 ; -   ; -   ; 3 ; 10 ; 61 ; 188 ; 65 ; -   ; -   ; 27 ; 95 
2800670; 1.150 ; 4.289 ; 940 ; 74 ; 34 ; 404 ; 200 ; 15 ; 18 ; 4 ; 2 ; 1 ; 3 ; 20 ; 54 ; 193 ; 66 ; 21 ; 3 ; 31 ; 173 
2800704; 345 ; 1.443 ; 370 ; -   ; -   ; 222 ; 33 ; 6 ; 10 ; 2 ; -   ; -   ; 2 ; 8 ; 30 ; 96 ; 26 ; -   ; -   ; 20 ; 51 
2801009; 970 ; 2.895 ; 573 ; -   ; -   ; 305 ; 70 ; 22 ; 24 ; 2 ; -   ; -   ; 3 ; 18 ; 52 ; 168 ; 45 ; -   ; -   ; 23 ; 82 
2801108; 189 ; 666 ; 119 ; -   ; -   ; 80 ; 30 ; 8 ; 10 ; 1 ; -   ; -   ; 4 ; 4 ; 14 ; 48 ; 11 ; -   ; -   ; 9 ; 21 
2801207; 1.227 ; 6.334 ; 1.256 ; 70 ; -   ; 682 ; 199 ; 18 ; 26 ; 3 ; 1 ; -   ; 8 ; 23 ; 66 ; 339 ; 67 ; 12 ; -   ; 59 ; 257 
2801306; 1.591 ; 6.084 ; 1.151 ; -   ; -   ; 998 ; 175 ; 24 ; 29 ; 4 ; -   ; -   ; 18 ; 23 ; 79 ; 314 ; 72 ; -   ; -   ; 68 ; 200 
2801405; 909 ; 3.738 ; 667 ; -   ; -   ; 487 ; 85 ; 34 ; 39 ; 2 ; -   ; -   ; 6 ; 21 ; 76 ; 227 ; 38 ; -   ; -   ; 20 ; 131 
2801504; 1.075 ; 2.863 ; 455 ; 190 ; -   ; 552 ; 69 ; 10 ; 10 ; 3 ; 1 ; -   ; 4 ; 12 ; 50 ; 161 ; 50 ; 14 ; -   ; 44 ; 105 
2801603; 293 ; 833 ; 151 ; -   ; -   ; 120 ; 13 ; 6 ; 7 ; 1 ; -   ; -   ; 3 ; 4 ; 22 ; 62 ; 14 ; -   ; -   ; 16 ; 24 
2801702; 1.068 ; 3.452 ; 668 ; -   ; -   ; 396 ; 58 ; 21 ; 24 ; 1 ; -   ; -   ; 2 ; 17 ; 52 ; 192 ; 27 ; -   ; -   ; 18 ; 102 
2801900; 179 ; 607 ; 111 ; -   ; -   ; 116 ; 16 ; 4 ; 5 ; 1 ; -   ; -   ; 3 ; 5 ; 14 ; 39 ; 10 ; -   ; -   ; 9 ; 24 
2802007; 329 ; 816 ; 218 ; -   ; -   ; 117 ; 32 ; 4 ; 4 ; 1 ; -   ; -   ; 1 ; 5 ; 15 ; 46 ; 21 ; -   ; -   ; 8 ; 36 
2802106; 3.077 ; 11.319 ; 2.823 ; 945 ; 51 ; 1.812 ; 397 ; 42 ; 46 ; 9 ; 2 ; 1 ; 8 ; 49 ; 134 ; 493 ; 187 ; 46 ; 4 ; 91 ; 410 
2802205; 162 ; 1.125 ; 188 ; -   ; -   ; 59 ; 60 ; 7 ; 9 ; 1 ; -   ; -   ; 1 ; 4 ; 12 ; 63 ; 18 ; -   ; -   ; 11 ; 55 
2802304; 520 ; 2.441 ; 402 ; -   ; -   ; 350 ; 44 ; 9 ; 15 ; 1 ; -   ; -   ; 3 ; 12 ; 30 ; 123 ; 23 ; -   ; -   ; 20 ; 66 
2802403; 315 ; 1.774 ; 381 ; -   ; 20 ; 264 ; 25 ; 19 ; 21 ; 2 ; -   ; 1 ; 8 ; 11 ; 18 ; 142 ; 26 ; -   ; 4 ; 33 ; 51 
2802502; 155 ; 401 ; 194 ; -   ; -   ; 49 ; 23 ; 2 ; 4 ; 1 ; -   ; -   ; 1 ; 5 ; 5 ; 28 ; 16 ; -   ; -   ; 7 ; 33 
2802601; 161 ; 964 ; 157 ; -   ; 39 ; 153 ; 22 ; 14 ; 15 ; 1 ; -   ; 1 ; 6 ; 6 ; 6 ; 64 ; 13 ; -   ; 4 ; 9 ; 30 
2802700; 358 ; 1.491 ; 304 ; -   ; -   ; 553 ; 22 ; 7 ; 10 ; 2 ; -   ; -   ; 2 ; 6 ; 17 ; 90 ; 24 ; -   ; -   ; 25 ; 51 
2802809; 861 ; 3.490 ; 669 ; -   ; 14 ; 183 ; 57 ; 24 ; 24 ; 1 ; -   ; 1 ; 9 ; 10 ; 45 ; 187 ; 36 ; -   ; 4 ; 12 ; 114 
2802908; 3.791 ; 14.833 ; 3.130 ; 648 ; -   ; 1.297 ; 228 ; 70 ; 80 ; 10 ; 3 ; -   ; 16 ; 55 ; 148 ; 737 ; 208 ; 37 ; -   ; 81 ; 359 
2803005; 1.659 ; 7.345 ; 2.029 ; -   ; -   ; 546 ; 263 ; 34 ; 42 ; 5 ; -   ; -   ; 2 ; 30 ; 87 ; 309 ; 84 ; -   ; -   ; 23 ; 231 
2803104; 188 ; 762 ; 193 ; -   ; -   ; 80 ; 22 ; 12 ; 13 ; 1 ; -   ; -   ; 2 ; 4 ; 16 ; 58 ; 19 ; -   ; -   ; 13 ; 48 
2803203; 1.429 ; 5.992 ; 1.092 ; -   ; -   ; 1.114 ; 176 ; 35 ; 41 ; 2 ; -   ; -   ; 12 ; 33 ; 87 ; 308 ; 52 ; -   ; -   ; 70 ; 199 
2803302; 891 ; 2.859 ; 603 ; -   ; -   ; 641 ; 55 ; 19 ; 23 ; 1 ; -   ; -   ; 5 ; 13 ; 52 ; 185 ; 23 ; -   ; -   ; 45 ; 79 
2803401; 699 ; 2.483 ; 559 ; 67 ; -   ; 526 ; 39 ; 13 ; 17 ; 4 ; 1 ; -   ; 10 ; 9 ; 29 ; 127 ; 47 ; 14 ; -   ; 41 ; 61 
2803500; 4.207 ; 14.715 ; 4.397 ; 757 ; -   ; 2.022 ; 423 ; 75 ; 88 ; 8 ; 1 ; -   ; 19 ; 72 ; 271 ; 778 ; 238 ; 74 ; -   ; 130 ; 645 
2803609; 1.016 ; 4.556 ; 1.077 ; -   ; 38 ; 407 ; 63 ; 22 ; 26 ; 1 ; -   ; 1 ; 5 ; 17 ; 65 ; 255 ; 40 ; -   ; 4 ; 43 ; 143 
2803708; 407 ; 1.100 ; 258 ; -   ; -   ; 46 ; 37 ; 11 ; 13 ; 1 ; -   ; -   ; 1 ; 8 ; 20 ; 62 ; 20 ; -   ; -   ; 2 ; 46 
2803807; 258 ; 614 ; 134 ; -   ; -   ; 160 ; 17 ; 5 ; 6 ; 1 ; -   ; -   ; 4 ; 6 ; 13 ; 48 ; 16 ; -   ; -   ; 16 ; 32 
2803906; 566 ; 2.046 ; 328 ; -   ; 37 ; 191 ; 22 ; 12 ; 14 ; 2 ; -   ; 1 ; 4 ; 11 ; 30 ; 118 ; 29 ; -   ; 4 ; 22 ; 57 
2804003; 672 ; 2.979 ; 605 ; -   ; -   ; 386 ; 23 ; 10 ; 15 ; 3 ; -   ; -   ; 3 ; 9 ; 29 ; 133 ; 43 ; -   ; -   ; 30 ; 39 
2804102; 494 ; 1.511 ; 287 ; -   ; -   ; 185 ; 44 ; 8 ; 10 ; 1 ; -   ; -   ; 2 ; 10 ; 29 ; 96 ; 25 ; -   ; -   ; 24 ; 64 
2804201; 449 ; 2.760 ; 379 ; -   ; -   ; 434 ; 39 ; 10 ; 12 ; 1 ; -   ; -   ; 2 ; 9 ; 21 ; 141 ; 26 ; -   ; -   ; 19 ; 72 
2804300; 458 ; 1.506 ; 314 ; -   ; -   ; 98 ; 51 ; 12 ; 15 ; 1 ; -   ; -   ; 2 ; 11 ; 26 ; 97 ; 18 ; -   ; -   ; 13 ; 64 
2804409; 1.008 ; 3.259 ; 658 ; 329 ; 14 ; 344 ; 48 ; 20 ; 24 ; 6 ; 1 ; 1 ; 5 ; 11 ; 68 ; 234 ; 78 ; 24 ; 5 ; 31 ; 41 
2804458; 312 ; 1.340 ; 271 ; -   ; -   ; 54 ; 23 ; 16 ; 19 ; 1 ; -   ; -   ; 1 ; 8 ; 12 ; 83 ; 19 ; -   ; -   ; 4 ; 31 
2804508; 1.641 ; 6.265 ; 1.859 ; -   ; 42 ; 473 ; 124 ; 15 ; 18 ; 6 ; -   ; 1 ; 4 ; 17 ; 66 ; 301 ; 119 ; -   ; 4 ; 24 ; 187 
2804607; 712 ; 4.663 ; 932 ; -   ; -   ; 945 ; 78 ; 25 ; 27 ; 3 ; -   ; -   ; 17 ; 15 ; 39 ; 250 ; 58 ; -   ; -   ; 65 ; 126 
2804706; 193 ; 1.228 ; 294 ; -   ; -   ; 55 ; 29 ; 10 ; 14 ; 2 ; -   ; -   ; 1 ; 7 ; 21 ; 96 ; 26 ; -   ; -   ; 14 ; 45 
2804805; 5.482 ; 26.142 ; 4.597 ; 67 ; -   ; 2.969 ; 469 ; 80 ; 110 ; 17 ; 1 ; -   ; 19 ; 84 ; 271 ; 1.180 ; 295 ; 5 ; -   ; 163 ; 678 
2804904; 684 ; 2.382 ; 599 ; -   ; -   ; 300 ; 48 ; 22 ; 23 ; 2 ; -   ; -   ; 4 ; 18 ; 38 ; 146 ; 34 ; -   ; -   ; 35 ; 65 
2805000; 119 ; 420 ; 95 ; -   ; 18 ; 87 ; 14 ; 4 ; 5 ; 1 ; -   ; 1 ; 2 ; 5 ; 8 ; 29 ; 9 ; -   ; 4 ; 9 ; 25 
2805109; 444 ; 1.539 ; 384 ; -   ; -   ; 353 ; 112 ; 7 ; 9 ; 1 ; -   ; -   ; 3 ; 9 ; 31 ; 91 ; 19 ; -   ; -   ; 23 ; 84 
2805208; 279 ; 941 ; 223 ; -   ; -   ; 70 ; 36 ; 9 ; 11 ; 1 ; -   ; -   ; 1 ; 5 ; 23 ; 56 ; 14 ; -   ; -   ; 5 ; 39 
2805307; 465 ; 1.584 ; 332 ; -   ; -   ; 141 ; 43 ; 10 ; 10 ; 1 ; -   ; -   ; 2 ; 10 ; 30 ; 96 ; 20 ; -   ; -   ; 19 ; 65 
2805406; 1.141 ; 5.846 ; 973 ; 248 ; 33 ; 367 ; 69 ; 28 ; 34 ; 4 ; 1 ; 1 ; 6 ; 17 ; 61 ; 263 ; 52 ; 18 ; 4 ; 47 ; 131 
2805505; 663 ; 3.418 ; 910 ; -   ; -   ; 314 ; 159 ; 12 ; 18 ; 1 ; -   ; -   ; 2 ; 17 ; 44 ; 184 ; 28 ; -   ; -   ; 22 ; 149 
2805604; 958 ; 5.216 ; 1.000 ; -   ; -   ; 322 ; 69 ; 26 ; 34 ; 8 ; -   ; -   ; 7 ; 21 ; 47 ; 278 ; 73 ; -   ; -   ; 41 ; 114 
2805703; 1.104 ; 4.811 ; 1.184 ; 288 ; -   ; 537 ; 193 ; 18 ; 24 ; 6 ; 2 ; -   ; 10 ; 21 ; 61 ; 278 ; 100 ; 15 ; -   ; 45 ; 190 
2805802; 744 ; 3.425 ; 728 ; -   ; -   ; 369 ; 50 ; 30 ; 35 ; 2 ; -   ; -   ; 8 ; 18 ; 45 ; 211 ; 33 ; -   ; -   ; 40 ; 78 
2805901; 463 ; 1.560 ; 418 ; -   ; 35 ; 175 ; 45 ; 7 ; 10 ; 1 ; -   ; 1 ; 2 ; 8 ; 23 ; 76 ; 21 ; -   ; 3 ; 10 ; 44 
2806008; 797 ; 2.437 ; 517 ; -   ; -   ; 310 ; 58 ; 12 ; 17 ; 2 ; -   ; -   ; 5 ; 15 ; 50 ; 179 ; 51 ; -   ; -   ; 32 ; 100 
2806107; 668 ; 1.722 ; 309 ; -   ; -   ; 337 ; 48 ; 6 ; 7 ; 1 ; -   ; -   ; 4 ; 8 ; 41 ; 84 ; 24 ; -   ; -   ; 22 ; 59 
2806206; 789 ; 3.215 ; 672 ; -   ; -   ; 489 ; 68 ; 31 ; 33 ; 2 ; -   ; -   ; 2 ; 14 ; 62 ; 226 ; 33 ; -   ; -   ; 27 ; 111 
2806305; 937 ; 2.643 ; 301 ; -   ; -   ; 564 ; 71 ; 19 ; 19 ; 1 ; -   ; -   ; 13 ; 16 ; 60 ; 168 ; 16 ; -   ; -   ; 50 ; 103 
2806503; 233 ; 705 ; 206 ; -   ; -   ; 101 ; 29 ; 4 ; 6 ; 1 ; -   ; -   ; 1 ; 6 ; 16 ; 40 ; 12 ; -   ; -   ; 9 ; 25 
2806404; 434 ; 1.273 ; 267 ; -   ; -   ; 110 ; 30 ; 5 ; 7 ; 2 ; -   ; -   ; 2 ; 6 ; 24 ; 68 ; 27 ; -   ; -   ; 11 ; 51 
2806602; 560 ; 1.757 ; 334 ; -   ; -   ; 337 ; 41 ; 7 ; 11 ; 1 ; -   ; -   ; 3 ; 8 ; 38 ; 99 ; 18 ; -   ; -   ; 24 ; 50 
2806701; 2.787 ; 12.199 ; 2.506 ; 616 ; -   ; 1.521 ; 310 ; 51 ; 71 ; 10 ; 1 ; -   ; 9 ; 56 ; 136 ; 617 ; 258 ; 69 ; -   ; 95 ; 393 
2806800; 422 ; 1.642 ; 293 ; -   ; -   ; 97 ; 26 ; 14 ; 16 ; 1 ; -   ; -   ; 1 ; 7 ; 21 ; 96 ; 24 ; -   ; -   ; 7 ; 52 
2806909; 174 ; 587 ; 156 ; -   ; -   ; -   ; 18 ; 3 ; 4 ; 1 ; -   ; -   ; -   ; 2 ; 11 ; 28 ; 12 ; -   ; -   ; -   ; 14 
2807006; 136 ; 589 ; 159 ; -   ; -   ; 42 ; 21 ; 7 ; 8 ; 1 ; -   ; -   ; 1 ; 3 ; 9 ; 37 ; 12 ; -   ; -   ; 4 ; 28 
2807105; 1.775 ; 6.473 ; 1.623 ; 107 ; 36 ; 894 ; 134 ; 39 ; 44 ; 5 ; 1 ; 2 ; 6 ; 35 ; 103 ; 361 ; 95 ; 4 ; 5 ; 60 ; 219 
2807204; 346 ; 1.299 ; 285 ; -   ; -   ; 221 ; 36 ; 9 ; 11 ; 1 ; -   ; -   ; 2 ; 8 ; 22 ; 70 ; 16 ; -   ; -   ; 21 ; 51 
2807303; 125 ; 441 ; 91 ; -   ; -   ; 39 ; 1 ; 3 ; 4 ; 1 ; -   ; -   ; 1 ; 1 ; 9 ; 32 ; 11 ; -   ; -   ; 5 ; 7 
2807402; 1.952 ; 8.336 ; 1.834 ; 138 ; 5 ; 838 ; 199 ; 37 ; 44 ; 5 ; 1 ; 1 ; 4 ; 24 ; 101 ; 409 ; 102 ; 8 ; 3 ; 53 ; 256 
2807501; 638 ; 2.200 ; 463 ; -   ; -   ; 175 ; 69 ; 21 ; 22 ; 1 ; -   ; -   ; 2 ; 18 ; 41 ; 119 ; 19 ; -   ; -   ; 16 ; 78 
2807600; 1.148 ; 4.514 ; 1.270 ; 105 ; -   ; 544 ; 150 ; 22 ; 26 ; 4 ; 1 ; -   ; 9 ; 23 ; 74 ; 253 ; 66 ; 9 ; -   ; 32 ; 178 
2900108; 147 ; 853 ; 287 ; -   ; -   ; 18 ; 46 ; 4 ; 5 ; 1 ; -   ; -   ; 1 ; 6 ; 13 ; 71 ; 17 ; -   ; -   ; 8 ; 53 
2900207; 866 ; 3.252 ; 941 ; -   ; -   ; 164 ; 43 ; 16 ; 24 ; 3 ; -   ; -   ; 6 ; 17 ; 56 ; 166 ; 55 ; -   ; -   ; 24 ; 84 
