COD. MUNIC;MAT_Edu_ Infantil;MAT_Ens_Fundamental;MAT_Ens_ Médio;MAT_Educ_Prof_Técnica_Médio;MAT_Educ_Profissional(FIC);MAT_EJA;MAT_Educ_ Especial;QTD_Edu_ Infantil;QTD_Ens_Fundamental;QTD_Ens_ Médio;QTD_Educ_Prof_Técnica_Médio;QTD_Educ_Profissional(FIC);QTD_EJA;QTD_Educ_ Especial;DOCENTE_ Infantil;DOCENTE_Fundamental;DOCENTE_ Médio;DOCENTE_Prof_Técnica_Médio;DOCENTE_Profissional(FIC);DOCENTE_EJA;DOCENTE_Especial
2111631; 282 ; 1.099 ; 277 ; -   ; -   ; 227 ; 3 ; 10 ; 14 ; 3 ; -   ; -   ; 5 ; 3 ; 48 ; 120 ; 16 ; -   ; -   ; 30 ; 18 
2111672; 223 ; 1.353 ; 243 ; -   ; -   ; 292 ; 9 ; 7 ; 14 ; 1 ; -   ; -   ; 10 ; 6 ; 22 ; 101 ; 11 ; -   ; -   ; 34 ; 32 
2111706; 1.106 ; 3.193 ; 864 ; -   ; -   ; 188 ; 116 ; 40 ; 37 ; 3 ; -   ; -   ; 3 ; 17 ; 72 ; 203 ; 40 ; -   ; -   ; 19 ; 121 
2111722; 512 ; 1.928 ; 306 ; -   ; -   ; 1.359 ; 34 ; 25 ; 31 ; 1 ; -   ; -   ; 28 ; 13 ; 19 ; 96 ; 16 ; -   ; -   ; 51 ; 39 
2111748; 609 ; 1.991 ; 604 ; -   ; -   ; 179 ; 19 ; 20 ; 23 ; 1 ; -   ; -   ; 5 ; 12 ; 29 ; 131 ; 22 ; -   ; -   ; 20 ; 51 
2111763; 670 ; 2.837 ; 824 ; -   ; -   ; 256 ; 98 ; 22 ; 24 ; 2 ; -   ; -   ; 5 ; 21 ; 53 ; 202 ; 37 ; -   ; -   ; 27 ; 140 
2111789; 383 ; 2.133 ; 454 ; -   ; -   ; 39 ; 42 ; 25 ; 29 ; 2 ; -   ; -   ; 1 ; 18 ; 26 ; 170 ; 27 ; -   ; -   ; 6 ; 79 
2111805; 942 ; 3.378 ; 765 ; 23 ; -   ; 1.120 ; 81 ; 27 ; 29 ; 3 ; 1 ; -   ; 14 ; 15 ; 75 ; 276 ; 43 ; 4 ; -   ; 83 ; 160 
2111904; 608 ; 1.870 ; 416 ; -   ; -   ; 78 ; 40 ; 14 ; 17 ; 3 ; -   ; -   ; 2 ; 11 ; 36 ; 105 ; 33 ; -   ; -   ; 14 ; 55 
2111953; 288 ; 886 ; 204 ; -   ; -   ; 45 ; 41 ; 8 ; 8 ; 1 ; -   ; -   ; 1 ; 7 ; 22 ; 77 ; 12 ; -   ; -   ; 4 ; 66 
2112001; 508 ; 1.751 ; 434 ; -   ; -   ; 62 ; 82 ; 1 ; 10 ; 1 ; -   ; -   ; 1 ; 9 ; 37 ; 89 ; 27 ; -   ; -   ; 5 ; 83 
2112100; 1.478 ; 5.040 ; 1.018 ; -   ; -   ; 547 ; 146 ; 43 ; 52 ; 2 ; -   ; -   ; 12 ; 27 ; 86 ; 258 ; 57 ; -   ; -   ; 44 ; 177 
2112209; 6.744 ; 26.075 ; 6.574 ; 717 ; -   ; 4.565 ; 1.350 ; 147 ; 165 ; 20 ; 3 ; -   ; 39 ; 145 ; 340 ; 1.282 ; 602 ; 80 ; -   ; 324 ; 1.369 
2112233; 1.284 ; 3.668 ; 584 ; -   ; -   ; 440 ; 138 ; 16 ; 17 ; 2 ; -   ; -   ; 5 ; 18 ; 79 ; 222 ; 39 ; -   ; -   ; 39 ; 210 
2112274; 352 ; 1.483 ; 250 ; -   ; -   ; 452 ; 24 ; 13 ; 12 ; 2 ; -   ; -   ; 8 ; 6 ; 32 ; 102 ; 13 ; -   ; -   ; 21 ; 28 
2112308; 1.761 ; 5.719 ; 1.436 ; -   ; -   ; 176 ; 220 ; 49 ; 51 ; 7 ; -   ; -   ; 3 ; 46 ; 134 ; 433 ; 64 ; -   ; -   ; 20 ; 317 
2112407; 1.832 ; 8.091 ; 1.621 ; 43 ; -   ; 405 ; 206 ; 75 ; 84 ; 7 ; 1 ; -   ; 5 ; 62 ; 125 ; 473 ; 83 ; 6 ; -   ; 23 ; 300 
2112456; 1.608 ; 6.115 ; 687 ; -   ; -   ; 1.002 ; 57 ; 50 ; 57 ; 2 ; -   ; -   ; 26 ; 20 ; 142 ; 456 ; 39 ; -   ; -   ; 77 ; 141 
2112506; 3.169 ; 11.047 ; 2.941 ; 11 ; -   ; 567 ; 433 ; 70 ; 75 ; 7 ; 1 ; -   ; 16 ; 62 ; 196 ; 602 ; 133 ; 9 ; -   ; 86 ; 371 
2112605; 2.157 ; 7.912 ; 2.247 ; -   ; -   ; 1.647 ; 163 ; 54 ; 60 ; 6 ; -   ; -   ; 38 ; 30 ; 116 ; 467 ; 113 ; -   ; -   ; 106 ; 177 
2112704; 3.415 ; 8.761 ; 2.190 ; -   ; -   ; 2.365 ; 354 ; 65 ; 74 ; 6 ; -   ; -   ; 58 ; 48 ; 166 ; 373 ; 104 ; -   ; -   ; 116 ; 317 
2112803; 2.834 ; 9.144 ; 2.211 ; 90 ; -   ; 306 ; 267 ; 91 ; 94 ; 5 ; 2 ; -   ; 12 ; 47 ; 149 ; 612 ; 108 ; 16 ; -   ; 48 ; 380 
2112852; 657 ; 1.878 ; 408 ; -   ; -   ; 129 ; 38 ; 5 ; 6 ; 2 ; -   ; -   ; 2 ; 8 ; 30 ; 80 ; 16 ; -   ; -   ; 11 ; 71 
2112902; 1.712 ; 5.871 ; 1.881 ; -   ; -   ; 295 ; 141 ; 42 ; 53 ; 7 ; -   ; -   ; 10 ; 38 ; 85 ; 332 ; 82 ; -   ; -   ; 35 ; 240 
2113009; 1.826 ; 5.084 ; 1.587 ; -   ; -   ; 1.059 ; 127 ; 34 ; 37 ; 3 ; -   ; -   ; 20 ; 33 ; 177 ; 361 ; 94 ; -   ; -   ; 71 ; 280 
2114007; 3.566 ; 7.562 ; 2.560 ; 349 ; -   ; 5.223 ; 328 ; 64 ; 68 ; 6 ; 2 ; -   ; 41 ; 53 ; 174 ; 501 ; 162 ; 28 ; -   ; 205 ; 381 
2200053; 169 ; 892 ; 178 ; -   ; -   ; 278 ; 32 ; 7 ; 6 ; 1 ; -   ; -   ; 2 ; 8 ; 13 ; 51 ; 17 ; -   ; -   ; 20 ; 53 
2200103; 186 ; 712 ; 162 ; -   ; -   ; 433 ; 25 ; 2 ; 4 ; 1 ; -   ; -   ; 2 ; 5 ; 12 ; 58 ; 24 ; -   ; -   ; 29 ; 45 
2200202; 992 ; 2.612 ; 904 ; 57 ; -   ; 996 ; 95 ; 10 ; 12 ; 4 ; 2 ; -   ; 6 ; 19 ; 62 ; 161 ; 59 ; 7 ; -   ; 59 ; 172 
2200251; 250 ; 928 ; 176 ; 25 ; -   ; 419 ; 29 ; 6 ; 7 ; 1 ; 1 ; -   ; 2 ; 4 ; 28 ; 82 ; 15 ; 5 ; -   ; 23 ; 66 
2200277; 242 ; 680 ; 155 ; 25 ; -   ; 287 ; 35 ; 6 ; 8 ; 1 ; 1 ; -   ; 2 ; 5 ; 18 ; 46 ; 11 ; 5 ; -   ; 21 ; 39 
2200301; 487 ; 1.601 ; 425 ; 238 ; 19 ; 1.102 ; 36 ; 30 ; 31 ; 1 ; 1 ; 1 ; 3 ; 14 ; 35 ; 139 ; 24 ; 23 ; 1 ; 61 ; 69 
2200400; 1.790 ; 6.442 ; 1.645 ; 1.001 ; -   ; 2.517 ; 269 ; 44 ; 53 ; 9 ; 1 ; -   ; 11 ; 42 ; 134 ; 404 ; 155 ; 64 ; -   ; 158 ; 370 
2200459; 273 ; 1.064 ; 166 ; -   ; -   ; 208 ; 32 ; 6 ; 8 ; 1 ; -   ; -   ; 1 ; 4 ; 28 ; 89 ; 19 ; -   ; -   ; 15 ; 65 
2200509; 719 ; 3.016 ; 501 ; 88 ; -   ; 888 ; 52 ; 18 ; 26 ; 3 ; 2 ; -   ; 5 ; 16 ; 52 ; 234 ; 61 ; 6 ; -   ; 76 ; 132 
2200608; 247 ; 1.044 ; 476 ; 593 ; -   ; 736 ; 53 ; 7 ; 8 ; 3 ; 3 ; -   ; 3 ; 8 ; 16 ; 76 ; 72 ; 52 ; -   ; 47 ; 103 
2200707; 394 ; 1.419 ; 282 ; -   ; 13 ; 801 ; 21 ; 10 ; 12 ; 1 ; -   ; 1 ; 9 ; 10 ; 32 ; 97 ; 19 ; -   ; 3 ; 50 ; 48 
2200806; 130 ; 477 ; 103 ; -   ; -   ; 310 ; 21 ; 1 ; 3 ; 1 ; -   ; -   ; 1 ; 5 ; 9 ; 26 ; 14 ; -   ; -   ; 23 ; 29 
2200905; 216 ; 872 ; 265 ; 53 ; -   ; 568 ; 17 ; 11 ; 13 ; 3 ; 2 ; -   ; 11 ; 7 ; 18 ; 83 ; 35 ; 14 ; -   ; 44 ; 41 
2200954; 85 ; 293 ; 100 ; -   ; -   ; 562 ; 7 ; 3 ; 4 ; 1 ; -   ; -   ; 6 ; 3 ; 5 ; 19 ; 9 ; -   ; -   ; 30 ; 19 
2201002; 228 ; 710 ; 157 ; -   ; -   ; 361 ; 28 ; 8 ; 9 ; 1 ; -   ; -   ; 2 ; 7 ; 22 ; 59 ; 16 ; -   ; -   ; 23 ; 41 
2201051; 482 ; 1.606 ; 310 ; -   ; -   ; 586 ; 76 ; 12 ; 12 ; 2 ; -   ; -   ; 7 ; 10 ; 40 ; 102 ; 25 ; -   ; -   ; 34 ; 81 
2201101; 440 ; 1.845 ; 471 ; -   ; -   ; 417 ; 72 ; 6 ; 8 ; 2 ; -   ; -   ; 2 ; 9 ; 17 ; 97 ; 28 ; -   ; -   ; 28 ; 92 
2201150; 774 ; 2.405 ; 564 ; 231 ; -   ; 231 ; 36 ; 10 ; 13 ; 2 ; 1 ; -   ; 3 ; 8 ; 44 ; 122 ; 37 ; 26 ; -   ; 34 ; 79 
2201176; 160 ; 594 ; 129 ; -   ; -   ; 295 ; 18 ; 7 ; 8 ; 1 ; -   ; -   ; 2 ; 7 ; 15 ; 34 ; 11 ; -   ; -   ; 24 ; 29 
2201200; 2.582 ; 8.130 ; 2.248 ; 1.104 ; -   ; 1.785 ; 302 ; 45 ; 50 ; 9 ; 1 ; -   ; 13 ; 51 ; 151 ; 478 ; 136 ; 44 ; -   ; 108 ; 410 
2201309; 86 ; 557 ; 111 ; -   ; -   ; 216 ; 7 ; 1 ; 10 ; 1 ; -   ; -   ; 1 ; 4 ; 6 ; 50 ; 10 ; -   ; -   ; 16 ; 24 
2201408; 323 ; 992 ; 233 ; 123 ; -   ; 764 ; 34 ; 4 ; 7 ; 1 ; 1 ; -   ; 3 ; 6 ; 12 ; 65 ; 17 ; 17 ; -   ; 52 ; 53 
2201507; 1.149 ; 3.884 ; 1.134 ; -   ; -   ; 1.476 ; 144 ; 48 ; 55 ; 4 ; -   ; -   ; 4 ; 28 ; 105 ; 306 ; 112 ; -   ; -   ; 90 ; 216 
2201556; 141 ; 524 ; 203 ; -   ; -   ; 48 ; 13 ; 6 ; 7 ; 1 ; -   ; -   ; 1 ; 4 ; 13 ; 33 ; 15 ; -   ; -   ; 14 ; 27 
2201572; 260 ; 481 ; 111 ; -   ; -   ; 670 ; 34 ; 6 ; 4 ; 1 ; -   ; -   ; 6 ; 8 ; 20 ; 28 ; 12 ; -   ; -   ; 36 ; 43 
2201606; 529 ; 1.671 ; 499 ; -   ; -   ; 1.233 ; 61 ; 13 ; 15 ; 3 ; -   ; -   ; 15 ; 11 ; 100 ; 129 ; 44 ; -   ; -   ; 87 ; 90 
2201705; 335 ; 832 ; 255 ; 229 ; -   ; 1.383 ; 78 ; 8 ; 9 ; 2 ; 1 ; -   ; 10 ; 7 ; 26 ; 80 ; 32 ; 28 ; -   ; 83 ; 58 
2201739; 247 ; 1.203 ; 254 ; -   ; -   ; 437 ; 35 ; 7 ; 7 ; 1 ; -   ; -   ; 2 ; 7 ; 19 ; 62 ; 14 ; -   ; -   ; 21 ; 50 
2201770; 411 ; 1.251 ; 313 ; -   ; -   ; 1.327 ; 159 ; 14 ; 15 ; 1 ; -   ; -   ; 16 ; 14 ; 36 ; 126 ; 23 ; -   ; -   ; 76 ; 108 
2201804; 124 ; 435 ; 128 ; -   ; -   ; 602 ; 21 ; 8 ; 8 ; 1 ; -   ; -   ; 13 ; 6 ; 9 ; 57 ; 15 ; -   ; -   ; 32 ; 47 
2201903; 1.356 ; 4.623 ; 1.368 ; 375 ; -   ; 1.221 ; 80 ; 15 ; 23 ; 7 ; 4 ; -   ; 8 ; 20 ; 69 ; 244 ; 124 ; 26 ; -   ; 81 ; 155 
2201919; 201 ; 1.157 ; 211 ; -   ; -   ; 508 ; 27 ; 12 ; 16 ; 1 ; -   ; -   ; 3 ; 12 ; 18 ; 86 ; 15 ; -   ; -   ; 44 ; 43 
2201929; 225 ; 852 ; 128 ; -   ; -   ; 236 ; 13 ; 4 ; 7 ; 1 ; -   ; -   ; 1 ; 6 ; 10 ; 41 ; 9 ; -   ; -   ; 6 ; 26 
2201945; 382 ; 1.075 ; 221 ; -   ; -   ; 525 ; 31 ; 9 ; 10 ; 1 ; -   ; -   ; 8 ; 8 ; 23 ; 73 ; 14 ; -   ; -   ; 34 ; 49 
2201960; 306 ; 1.032 ; 255 ; -   ; -   ; 64 ; 110 ; 6 ; 6 ; 2 ; -   ; -   ; 1 ; 8 ; 15 ; 64 ; 30 ; -   ; -   ; 20 ; 81 
2201988; 87 ; 382 ; 143 ; -   ; -   ; 178 ; 14 ; 4 ; 6 ; 1 ; -   ; -   ; 2 ; 2 ; 9 ; 33 ; 10 ; -   ; -   ; 17 ; 18 
2202000; 1.094 ; 3.445 ; 783 ; -   ; -   ; 1.059 ; 118 ; 16 ; 23 ; 3 ; -   ; -   ; 10 ; 23 ; 79 ; 221 ; 58 ; -   ; -   ; 97 ; 176 
2202026; 434 ; 982 ; 353 ; -   ; -   ; 521 ; 70 ; 8 ; 9 ; 1 ; -   ; -   ; 7 ; 7 ; 34 ; 72 ; 25 ; -   ; -   ; 40 ; 82 
2202059; 426 ; 1.300 ; 455 ; -   ; -   ; 926 ; 38 ; 16 ; 13 ; 1 ; -   ; -   ; 6 ; 4 ; 35 ; 83 ; 33 ; -   ; -   ; 66 ; 61 
2202075; 144 ; 512 ; 128 ; 50 ; -   ; 343 ; 15 ; 10 ; 12 ; 2 ; 1 ; -   ; 1 ; 6 ; 13 ; 46 ; 20 ; 7 ; -   ; 17 ; 34 
2202083; 312 ; 1.187 ; 253 ; -   ; -   ; 192 ; 9 ; 8 ; 9 ; 1 ; -   ; -   ; 3 ; 4 ; 14 ; 59 ; 16 ; -   ; -   ; 27 ; 9 
2202091; 246 ; 775 ; 207 ; -   ; -   ; 207 ; 12 ; 6 ; 6 ; 1 ; -   ; -   ; 1 ; 5 ; 14 ; 44 ; 13 ; -   ; -   ; 10 ; 25 
2202109; 243 ; 847 ; 165 ; -   ; -   ; 637 ; 37 ; 14 ; 15 ; 1 ; -   ; -   ; 3 ; 12 ; 25 ; 74 ; 12 ; -   ; -   ; 40 ; 66 
2202117; 250 ; 795 ; 165 ; 15 ; -   ; 1.054 ; 65 ; 13 ; 12 ; 1 ; 1 ; -   ; 10 ; 10 ; 20 ; 60 ; 14 ; 11 ; -   ; 72 ; 73 
2202133; 262 ; 843 ; 213 ; -   ; -   ; 274 ; 31 ; 4 ; 6 ; 1 ; -   ; -   ; 1 ; 8 ; 18 ; 54 ; 13 ; -   ; -   ; 15 ; 53 
2202174; 523 ; 1.445 ; 227 ; -   ; -   ; 1.067 ; 48 ; 11 ; 8 ; 1 ; -   ; -   ; 13 ; 10 ; 39 ; 83 ; 23 ; -   ; -   ; 66 ; 72 
2202208; 1.840 ; 5.843 ; 1.848 ; 1.600 ; -   ; 4.731 ; 491 ; 26 ; 34 ; 14 ; 4 ; -   ; 25 ; 33 ; 102 ; 402 ; 217 ; 60 ; -   ; 305 ; 488 
2202251; 172 ; 535 ; 128 ; 39 ; -   ; 331 ; 35 ; 5 ; 7 ; 1 ; 1 ; -   ; 4 ; 7 ; 11 ; 47 ; 12 ; 1 ; -   ; 30 ; 40 
2202307; 660 ; 2.808 ; 702 ; 231 ; -   ; 1.013 ; 44 ; 15 ; 22 ; 5 ; 1 ; -   ; 6 ; 15 ; 62 ; 218 ; 84 ; 28 ; -   ; 93 ; 98 
2202406; 672 ; 1.786 ; 645 ; -   ; -   ; 1.490 ; 76 ; 18 ; 19 ; 3 ; -   ; -   ; 23 ; 17 ; 37 ; 134 ; 56 ; -   ; -   ; 68 ; 101 
2202455; 177 ; 642 ; 137 ; 23 ; -   ; 184 ; 38 ; 6 ; 5 ; 1 ; 1 ; -   ; 2 ; 7 ; 15 ; 36 ; 13 ; 1 ; -   ; 16 ; 41 
2202505; 647 ; 1.790 ; 348 ; -   ; -   ; 290 ; 34 ; 14 ; 18 ; 1 ; -   ; -   ; 2 ; 8 ; 26 ; 95 ; 22 ; -   ; -   ; 19 ; 57 
2202539; 257 ; 978 ; 120 ; -   ; -   ; 262 ; 17 ; 13 ; 14 ; 1 ; -   ; -   ; 3 ; 10 ; 26 ; 76 ; 10 ; -   ; -   ; 27 ; 39 
2202554; 377 ; 843 ; 229 ; -   ; 12 ; 431 ; 45 ; 8 ; 6 ; 1 ; -   ; 1 ; 5 ; 8 ; 25 ; 64 ; 17 ; -   ; 2 ; 38 ; 70 
2202604; 999 ; 2.993 ; 877 ; -   ; -   ; 552 ; 151 ; 25 ; 26 ; 2 ; -   ; -   ; 5 ; 24 ; 59 ; 182 ; 50 ; -   ; -   ; 42 ; 192 
2202653; 254 ; 980 ; 264 ; -   ; -   ; 268 ; 33 ; 14 ; 15 ; 1 ; -   ; -   ; 3 ; 13 ; 18 ; 73 ; 17 ; -   ; -   ; 38 ; 58 
2202703; 1.087 ; 4.956 ; 1.122 ; 514 ; -   ; 925 ; 282 ; 37 ; 49 ; 3 ; 2 ; -   ; 9 ; 44 ; 46 ; 237 ; 97 ; 56 ; -   ; 84 ; 240 
2202711; 230 ; 778 ; 189 ; -   ; -   ; 449 ; 69 ; 4 ; 5 ; 1 ; -   ; -   ; 6 ; 7 ; 12 ; 49 ; 13 ; -   ; -   ; 46 ; 56 
2202729; 245 ; 1.015 ; 134 ; -   ; -   ; 460 ; 75 ; 8 ; 11 ; 1 ; -   ; -   ; 8 ; 13 ; 21 ; 60 ; 18 ; -   ; -   ; 45 ; 66 
2202737; 225 ; 692 ; 111 ; -   ; -   ; 316 ; 32 ; 3 ; 4 ; 1 ; -   ; -   ; 2 ; 5 ; 19 ; 46 ; 14 ; -   ; -   ; 26 ; 53 
2202752; 314 ; 1.121 ; 228 ; 542 ; -   ; 203 ; 52 ; 5 ; 7 ; 2 ; 1 ; -   ; 2 ; 9 ; 16 ; 70 ; 43 ; 47 ; -   ; 26 ; 83 
2202778; 299 ; 930 ; 285 ; -   ; -   ; 563 ; 75 ; 5 ; 8 ; 1 ; -   ; -   ; 2 ; 9 ; 23 ; 73 ; 15 ; -   ; -   ; 41 ; 86 
2202802; 198 ; 695 ; 204 ; -   ; -   ; 398 ; 60 ; 7 ; 6 ; 1 ; -   ; -   ; 2 ; 7 ; 20 ; 47 ; 13 ; -   ; -   ; 26 ; 54 
2202851; 171 ; 581 ; 133 ; -   ; -   ; 508 ; 18 ; 4 ; 6 ; 1 ; -   ; -   ; 4 ; 5 ; 8 ; 41 ; 14 ; -   ; -   ; 26 ; 35 
2202901; 1.240 ; 4.849 ; 1.390 ; 1.625 ; -   ; 1.116 ; 176 ; 25 ; 29 ; 7 ; 2 ; -   ; 7 ; 33 ; 80 ; 294 ; 161 ; 130 ; -   ; 70 ; 284 
2203008; 320 ; 1.236 ; 214 ; -   ; -   ; 285 ; 26 ; 9 ; 11 ; 1 ; -   ; -   ; 1 ; 9 ; 17 ; 85 ; 17 ; -   ; -   ; 18 ; 56 
2203107; 479 ; 1.777 ; 324 ; 58 ; -   ; 856 ; 55 ; 8 ; 11 ; 3 ; 1 ; -   ; 6 ; 11 ; 45 ; 123 ; 50 ; 11 ; -   ; 55 ; 79 
2203206; 510 ; 2.098 ; 483 ; 24 ; -   ; 542 ; 85 ; 22 ; 26 ; 2 ; 1 ; -   ; 5 ; 16 ; 42 ; 167 ; 39 ; 1 ; -   ; 57 ; 119 
2203230; 198 ; 870 ; 123 ; -   ; -   ; 165 ; 19 ; 10 ; 12 ; 1 ; -   ; -   ; 7 ; 6 ; 30 ; 78 ; 11 ; -   ; -   ; 26 ; 43 
2203271; 222 ; 843 ; 205 ; -   ; -   ; 185 ; 11 ; 13 ; 13 ; 1 ; -   ; -   ; 2 ; 5 ; 13 ; 82 ; 13 ; -   ; -   ; 22 ; 39 
2203255; 254 ; 623 ; 269 ; -   ; -   ; 263 ; 16 ; 8 ; 8 ; 1 ; -   ; -   ; 2 ; 7 ; 17 ; 39 ; 10 ; -   ; -   ; 12 ; 34 
2203305; 896 ; 2.185 ; 559 ; 232 ; -   ; 892 ; 123 ; 8 ; 13 ; 4 ; 1 ; -   ; 6 ; 15 ; 42 ; 117 ; 61 ; 27 ; -   ; 63 ; 133 
2203354; 413 ; 866 ; 175 ; -   ; -   ; 1.723 ; 16 ; 6 ; 7 ; 1 ; -   ; -   ; 7 ; 5 ; 31 ; 99 ; 15 ; -   ; -   ; 100 ; 36 
2203404; 276 ; 946 ; 258 ; -   ; -   ; 551 ; 33 ; 7 ; 9 ; 1 ; -   ; -   ; 3 ; 6 ; 19 ; 62 ; 21 ; -   ; -   ; 36 ; 55 
2203453; 219 ; 1.085 ; 361 ; -   ; -   ; 1.031 ; 31 ; 14 ; 15 ; 2 ; -   ; -   ; 15 ; 12 ; 20 ; 132 ; 34 ; -   ; -   ; 72 ; 60 
2203420; 208 ; 699 ; 240 ; -   ; -   ; 6 ; 51 ; 7 ; 6 ; 1 ; -   ; -   ; 1 ; 7 ; 13 ; 38 ; 12 ; -   ; -   ; 7 ; 48 
2203503; 476 ; 1.911 ; 432 ; 289 ; -   ; 911 ; 85 ; 15 ; 19 ; 1 ; 2 ; -   ; 8 ; 15 ; 35 ; 152 ; 27 ; 27 ; -   ; 57 ; 100 
2203602; 198 ; 635 ; 155 ; 60 ; -   ; 199 ; 27 ; 5 ; 6 ; 2 ; 1 ; -   ; 3 ; 5 ; 19 ; 49 ; 29 ; 13 ; -   ; 29 ; 40 
2203701; 1.838 ; 6.514 ; 1.669 ; 832 ; -   ; 1.921 ; 279 ; 45 ; 52 ; 6 ; 1 ; -   ; 5 ; 47 ; 95 ; 356 ; 99 ; 41 ; -   ; 85 ; 331 
2203750; 298 ; 887 ; 112 ; -   ; -   ; 802 ; 36 ; 12 ; 12 ; 1 ; -   ; -   ; 3 ; 6 ; 25 ; 72 ; 10 ; -   ; -   ; 34 ; 55 
2203800; 62 ; 710 ; 116 ; -   ; -   ; 164 ; 7 ; 5 ; 7 ; 1 ; -   ; -   ; 1 ; 4 ; 8 ; 26 ; 18 ; -   ; -   ; 24 ; 19 
2203859; 74 ; 347 ; 79 ; -   ; -   ; 218 ; 16 ; 2 ; 4 ; 1 ; -   ; -   ; 1 ; 3 ; 10 ; 30 ; 11 ; -   ; -   ; 15 ; 32 
2203909; 2.548 ; 8.086 ; 3.125 ; 3.207 ; -   ; 3.125 ; 582 ; 55 ; 73 ; 11 ; 4 ; -   ; 36 ; 76 ; 152 ; 543 ; 307 ; 192 ; -   ; 247 ; 646 
2204006; 149 ; 628 ; 88 ; -   ; -   ; 522 ; 21 ; 2 ; 7 ; 1 ; -   ; -   ; 2 ; 7 ; 11 ; 49 ; 16 ; -   ; -   ; 30 ; 45 
2204105; 184 ; 650 ; 154 ; -   ; -   ; 136 ; 10 ; 8 ; 9 ; 1 ; -   ; -   ; 1 ; 6 ; 7 ; 50 ; 21 ; -   ; -   ; 10 ; 39 
2204154; 219 ; 388 ; 81 ; -   ; -   ; 150 ; 23 ; 2 ; 3 ; 1 ; -   ; -   ; 2 ; 4 ; 10 ; 19 ; 10 ; -   ; -   ; 13 ; 25 
2204204; 376 ; 1.054 ; 230 ; -   ; -   ; 819 ; 39 ; 7 ; 10 ; 1 ; -   ; -   ; 2 ; 9 ; 26 ; 97 ; 27 ; -   ; -   ; 45 ; 62 
2204303; 446 ; 1.375 ; 398 ; 820 ; -   ; 1.180 ; 46 ; 7 ; 9 ; 2 ; 1 ; -   ; 3 ; 9 ; 33 ; 105 ; 38 ; 52 ; -   ; 65 ; 83 
2204352; 112 ; 812 ; 196 ; -   ; -   ; 475 ; 14 ; 8 ; 11 ; 1 ; -   ; -   ; 2 ; 5 ; 8 ; 49 ; 14 ; -   ; -   ; 27 ; 31 
2204402; 504 ; 2.187 ; 259 ; -   ; -   ; 474 ; 25 ; 11 ; 29 ; 2 ; -   ; -   ; 4 ; 11 ; 38 ; 170 ; 37 ; -   ; -   ; 44 ; 64 
2204501; 498 ; 1.592 ; 468 ; 372 ; -   ; 430 ; 35 ; 8 ; 9 ; 2 ; 1 ; -   ; 3 ; 9 ; 31 ; 102 ; 37 ; 26 ; -   ; 40 ; 79 
2204550; 232 ; 872 ; 236 ; -   ; -   ; 663 ; 15 ; 11 ; 12 ; 1 ; -   ; -   ; 9 ; 5 ; 17 ; 53 ; 17 ; -   ; -   ; 51 ; 39 
2204600; 204 ; 522 ; 127 ; -   ; -   ; 197 ; 22 ; 3 ; 4 ; 1 ; -   ; -   ; 2 ; 5 ; 5 ; 41 ; 17 ; -   ; -   ; 16 ; 38 
2204659; 340 ; 1.529 ; 418 ; -   ; -   ; 648 ; 109 ; 6 ; 11 ; 1 ; -   ; -   ; 3 ; 11 ; 20 ; 93 ; 27 ; -   ; -   ; 56 ; 107 
2204709; 596 ; 2.021 ; 686 ; 161 ; -   ; 1.078 ; 106 ; 10 ; 15 ; 4 ; 1 ; -   ; 3 ; 14 ; 45 ; 118 ; 69 ; 31 ; -   ; 42 ; 133 
2204808; 389 ; 1.271 ; 430 ; -   ; -   ; 468 ; 149 ; 6 ; 8 ; 1 ; -   ; -   ; 3 ; 10 ; 25 ; 78 ; 27 ; -   ; -   ; 23 ; 88 
2204907; 373 ; 1.226 ; 321 ; -   ; -   ; 425 ; 46 ; 13 ; 15 ; 1 ; -   ; -   ; 4 ; 14 ; 28 ; 96 ; 21 ; -   ; -   ; 41 ; 79 
2205003; 245 ; 2.019 ; 346 ; -   ; -   ; 1.223 ; 67 ; 9 ; 15 ; 2 ; -   ; -   ; 9 ; 9 ; 16 ; 147 ; 24 ; -   ; -   ; 54 ; 90 
2205102; 424 ; 1.715 ; 270 ; -   ; -   ; 415 ; 47 ; 28 ; 31 ; 1 ; -   ; -   ; 2 ; 9 ; 31 ; 152 ; 26 ; -   ; -   ; 29 ; 89 
2205151; 379 ; 733 ; 190 ; -   ; -   ; 459 ; 14 ; 13 ; 14 ; 1 ; -   ; -   ; 2 ; 8 ; 26 ; 74 ; 12 ; -   ; -   ; 34 ; 32 
2205201; 618 ; 2.908 ; 612 ; -   ; -   ; 1.112 ; 57 ; 14 ; 20 ; 4 ; -   ; -   ; 6 ; 19 ; 46 ; 168 ; 57 ; -   ; -   ; 50 ; 115 
2205250; 157 ; 592 ; 104 ; 14 ; -   ; 351 ; 10 ; 8 ; 9 ; 1 ; 1 ; -   ; 1 ; 6 ; 11 ; 56 ; 16 ; 1 ; -   ; 11 ; 27 
2205276; 256 ; 847 ; 287 ; -   ; -   ; 493 ; 22 ; 13 ; 15 ; 2 ; -   ; -   ; 11 ; 11 ; 14 ; 58 ; 22 ; -   ; -   ; 43 ; 51 
