COD. MUNIC;MAT_Edu_ Infantil;MAT_Ens_Fundamental;MAT_Ens_ Médio;MAT_Educ_Prof_Técnica_Médio;MAT_Educ_Profissional(FIC);MAT_EJA;MAT_Educ_ Especial;QTD_Edu_ Infantil;QTD_Ens_Fundamental;QTD_Ens_ Médio;QTD_Educ_Prof_Técnica_Médio;QTD_Educ_Profissional(FIC);QTD_EJA;QTD_Educ_ Especial;DOCENTE_ Infantil;DOCENTE_Fundamental;DOCENTE_ Médio;DOCENTE_Prof_Técnica_Médio;DOCENTE_Profissional(FIC);DOCENTE_EJA;DOCENTE_Especial
3165107; 311 ; 974 ; 387 ; -   ; -   ; 28 ; 30 ; 2 ; 2 ; 1 ; -   ; -   ; 2 ; 3 ; 7 ; 46 ; 23 ; -   ; -   ; 9 ; 38 
3165305; 256 ; 902 ; 367 ; -   ; -   ; 77 ; 95 ; 2 ; 3 ; 1 ; -   ; -   ; 1 ; 4 ; 30 ; 45 ; 21 ; -   ; -   ; 16 ; 56 
3165404; 194 ; 881 ; 325 ; 32 ; -   ; 86 ; 87 ; 5 ; 7 ; 1 ; 1 ; -   ; 2 ; 7 ; 16 ; 62 ; 30 ; 5 ; -   ; 18 ; 62 
3165503; 164 ; 850 ; 442 ; 56 ; -   ; 53 ; 104 ; 4 ; 7 ; 1 ; 1 ; -   ; 1 ; 7 ; 8 ; 61 ; 33 ; 5 ; -   ; 13 ; 76 
3165537; 1.386 ; 4.822 ; 1.252 ; -   ; -   ; 209 ; 120 ; 14 ; 12 ; 3 ; -   ; -   ; 2 ; 16 ; 134 ; 256 ; 78 ; -   ; -   ; 18 ; 241 
3165560; 85 ; 274 ; 138 ; 37 ; -   ; 18 ; 6 ; 2 ; 4 ; 2 ; 2 ; -   ; 1 ; 3 ; 6 ; 27 ; 23 ; 13 ; -   ; 8 ; 14 
3165578; 280 ; 928 ; 287 ; -   ; -   ; 21 ; 16 ; 2 ; 2 ; 1 ; -   ; -   ; 1 ; 3 ; 22 ; 57 ; 25 ; -   ; -   ; 8 ; 34 
3165602; 120 ; 323 ; 100 ; -   ; -   ; -   ; 5 ; 2 ; 2 ; 1 ; -   ; -   ; -   ; 1 ; 6 ; 25 ; 11 ; -   ; -   ; -   ; 12 
3165701; 201 ; 1.023 ; 292 ; 44 ; -   ; 47 ; 69 ; 2 ; 5 ; 1 ; 1 ; -   ; 1 ; 5 ; 16 ; 70 ; 28 ; 7 ; -   ; 13 ; 41 
3165800; 28 ; 154 ; 63 ; -   ; -   ; -   ; 2 ; 1 ; 1 ; 1 ; -   ; -   ; -   ; 2 ; 2 ; 11 ; 9 ; -   ; -   ; -   ; 7 
3165909; 150 ; 635 ; 210 ; 17 ; -   ; 54 ; 13 ; 2 ; 8 ; 1 ; 1 ; -   ; 1 ; 6 ; 8 ; 48 ; 23 ; 3 ; -   ; 10 ; 32 
3166006; 202 ; 800 ; 259 ; -   ; -   ; 34 ; 27 ; 3 ; 3 ; 1 ; -   ; -   ; 1 ; 3 ; 17 ; 53 ; 22 ; -   ; -   ; 10 ; 43 
3166105; 104 ; 536 ; 99 ; -   ; -   ; 16 ; 11 ; 2 ; 4 ; 1 ; -   ; -   ; 1 ; 3 ; 9 ; 38 ; 13 ; -   ; -   ; 9 ; 26 
3166204; 163 ; 1.131 ; 395 ; -   ; -   ; 75 ; 75 ; 5 ; 14 ; 2 ; -   ; -   ; 3 ; 6 ; 11 ; 80 ; 38 ; -   ; -   ; 32 ; 66 
3166303; 244 ; 1.033 ; 300 ; 28 ; -   ; 57 ; 18 ; 12 ; 12 ; 1 ; 1 ; -   ; 1 ; 4 ; 16 ; 75 ; 29 ; 7 ; -   ; 11 ; 30 
3166402; 38 ; 209 ; 64 ; -   ; -   ; 12 ; 3 ; 1 ; 2 ; 1 ; -   ; -   ; 1 ; 1 ; 3 ; 14 ; 9 ; -   ; -   ; 4 ; 11 
3166501; 104 ; 845 ; 240 ; 21 ; -   ; 94 ; 39 ; 4 ; 12 ; 1 ; 1 ; -   ; 3 ; 2 ; 8 ; 48 ; 23 ; 3 ; -   ; 15 ; 17 
3166600; 47 ; 89 ; -   ; -   ; -   ; -   ; -   ; 1 ; 1 ; -   ; -   ; -   ; -   ; -   ; 2 ; 10 ; -   ; -   ; -   ; -   ; -   
3166808; 605 ; 1.533 ; 539 ; 71 ; -   ; 88 ; 160 ; 8 ; 11 ; 1 ; 1 ; -   ; 3 ; 8 ; 24 ; 93 ; 33 ; 8 ; -   ; 14 ; 90 
3166709; 248 ; 1.240 ; 338 ; 54 ; -   ; 180 ; 84 ; 5 ; 8 ; 1 ; 1 ; -   ; 2 ; 8 ; 17 ; 92 ; 25 ; 6 ; -   ; 21 ; 76 
3166907; 314 ; 1.062 ; 319 ; -   ; -   ; 99 ; 9 ; 3 ; 3 ; 1 ; -   ; -   ; 2 ; 2 ; 22 ; 49 ; 27 ; -   ; -   ; 19 ; 22 
3166956; 159 ; 640 ; 275 ; 71 ; -   ; 105 ; 25 ; 6 ; 7 ; 1 ; 1 ; -   ; 3 ; 6 ; 10 ; 53 ; 33 ; 7 ; -   ; 29 ; 38 
3167004; 45 ; 228 ; 61 ; -   ; -   ; 75 ; 44 ; 1 ; 1 ; 1 ; -   ; -   ; 2 ; 2 ; 5 ; 16 ; 10 ; -   ; -   ; 18 ; 29 
3167103; 705 ; 3.346 ; 1.161 ; 76 ; -   ; 661 ; 127 ; 16 ; 28 ; 7 ; 1 ; -   ; 4 ; 18 ; 48 ; 236 ; 111 ; 7 ; -   ; 35 ; 132 
3167202; 8.601 ; 27.405 ; 8.570 ; 1.965 ; 174 ; 3.583 ; 812 ; 73 ; 76 ; 37 ; 9 ; 1 ; 20 ; 90 ; 597 ; 1.419 ; 666 ; 162 ; 13 ; 274 ; 1.219 
3165552; 283 ; 2.423 ; 621 ; 43 ; -   ; 158 ; 78 ; 3 ; 14 ; 3 ; 1 ; -   ; 2 ; 6 ; 14 ; 157 ; 53 ; 5 ; -   ; 23 ; 111 
3167301; 43 ; 335 ; 121 ; -   ; -   ; 31 ; 9 ; 2 ; 3 ; 1 ; -   ; -   ; 1 ; 2 ; 2 ; 28 ; 14 ; -   ; -   ; 12 ; 25 
3167400; 172 ; 699 ; 149 ; -   ; -   ; 43 ; 18 ; 1 ; 2 ; 1 ; -   ; -   ; 1 ; 3 ; 10 ; 43 ; 17 ; -   ; -   ; 13 ; 34 
3167509; 86 ; 290 ; 109 ; 22 ; -   ; 65 ; 2 ; 2 ; 3 ; 1 ; 1 ; -   ; 1 ; 1 ; 9 ; 24 ; 16 ; 6 ; -   ; 11 ; 7 
3167608; 441 ; 2.802 ; 673 ; -   ; -   ; 266 ; 118 ; 23 ; 27 ; 4 ; -   ; -   ; 4 ; 9 ; 30 ; 196 ; 80 ; -   ; -   ; 41 ; 118 
3167707; 297 ; 831 ; 189 ; -   ; -   ; 115 ; 54 ; 4 ; 5 ; 1 ; -   ; -   ; 1 ; 4 ; 16 ; 61 ; 19 ; -   ; -   ; 14 ; 59 
3167806; 203 ; 662 ; 173 ; -   ; -   ; 18 ; 92 ; 3 ; 4 ; 1 ; -   ; -   ; 1 ; 3 ; 14 ; 38 ; 19 ; -   ; -   ; 2 ; 35 
3167905; 100 ; 503 ; 142 ; -   ; -   ; 42 ; 6 ; 3 ; 4 ; 1 ; -   ; -   ; 1 ; 2 ; 6 ; 29 ; 18 ; -   ; -   ; 11 ; 20 
3168002; 1.363 ; 4.514 ; 1.486 ; 166 ; -   ; 280 ; 332 ; 15 ; 12 ; 4 ; 2 ; -   ; 3 ; 17 ; 58 ; 222 ; 90 ; 18 ; -   ; 34 ; 219 
3168051; 79 ; 457 ; 139 ; 40 ; -   ; 98 ; 17 ; 4 ; 7 ; 1 ; 1 ; -   ; 2 ; 4 ; 7 ; 41 ; 19 ; 9 ; -   ; 14 ; 32 
3168101; 222 ; 552 ; 181 ; 23 ; -   ; 71 ; 64 ; 2 ; 2 ; 1 ; 1 ; -   ; 2 ; 3 ; 29 ; 46 ; 18 ; 5 ; -   ; 21 ; 45 
3168200; 41 ; 212 ; 93 ; 27 ; -   ; -   ; 2 ; 1 ; 2 ; 1 ; 1 ; -   ; -   ; 2 ; 5 ; 24 ; 18 ; 6 ; -   ; -   ; 14 
3168309; 226 ; 587 ; 196 ; 38 ; -   ; 56 ; 41 ; 2 ; 2 ; 1 ; 1 ; -   ; 2 ; 3 ; 11 ; 32 ; 20 ; 6 ; -   ; 20 ; 38 
3168408; 402 ; 1.828 ; 526 ; 12 ; -   ; 154 ; 33 ; 11 ; 18 ; 6 ; 1 ; -   ; 5 ; 10 ; 40 ; 165 ; 76 ; 4 ; -   ; 54 ; 83 
3168507; 524 ; 1.331 ; 380 ; 26 ; -   ; 193 ; 109 ; 9 ; 9 ; 2 ; 1 ; -   ; 3 ; 8 ; 50 ; 95 ; 35 ; 7 ; -   ; 30 ; 73 
3168606; 4.834 ; 19.439 ; 6.022 ; 1.820 ; 19 ; 2.996 ; 921 ; 68 ; 81 ; 27 ; 14 ; 1 ; 21 ; 75 ; 290 ; 1.148 ; 484 ; 214 ; 6 ; 237 ; 973 
3168705; 3.446 ; 9.935 ; 3.712 ; 1.183 ; -   ; 1.015 ; 484 ; 39 ; 28 ; 10 ; 9 ; -   ; 6 ; 38 ; 225 ; 494 ; 271 ; 110 ; -   ; 77 ; 465 
3168804; 314 ; 755 ; 186 ; -   ; 3 ; 82 ; 28 ; 7 ; 7 ; 1 ; -   ; 1 ; 1 ; 6 ; 35 ; 61 ; 16 ; -   ; 1 ; 14 ; 48 
3168903; 257 ; 791 ; 274 ; 43 ; -   ; 155 ; 49 ; 4 ; 7 ; 1 ; 1 ; -   ; 2 ; 5 ; 15 ; 54 ; 23 ; 4 ; -   ; 19 ; 26 
3169000; 612 ; 1.907 ; 513 ; -   ; -   ; 145 ; 148 ; 7 ; 8 ; 2 ; -   ; -   ; 2 ; 9 ; 57 ; 116 ; 42 ; -   ; -   ; 22 ; 95 
3169059; 57 ; 412 ; 196 ; 25 ; -   ; 43 ; 13 ; 5 ; 7 ; 1 ; 1 ; -   ; 1 ; 4 ; 7 ; 45 ; 20 ; 3 ; -   ; 13 ; 31 
3169109; 337 ; 824 ; 232 ; -   ; -   ; 79 ; 27 ; 2 ; 4 ; 2 ; -   ; -   ; 1 ; 5 ; 14 ; 57 ; 26 ; -   ; -   ; 17 ; 51 
3169208; 386 ; 920 ; 276 ; -   ; -   ; 111 ; 59 ; 4 ; 7 ; 1 ; -   ; -   ; 4 ; 7 ; 29 ; 78 ; 24 ; -   ; -   ; 27 ; 63 
3169307; 2.501 ; 9.620 ; 3.409 ; 639 ; 48 ; 1.204 ; 507 ; 39 ; 33 ; 9 ; 5 ; 1 ; 5 ; 37 ; 219 ; 489 ; 234 ; 89 ; 2 ; 109 ; 521 
3169356; 1.251 ; 3.867 ; 1.274 ; 267 ; -   ; 512 ; 186 ; 17 ; 20 ; 4 ; 3 ; -   ; 5 ; 22 ; 87 ; 219 ; 77 ; 23 ; -   ; 49 ; 188 
3169406; 2.396 ; 6.916 ; 2.406 ; 122 ; -   ; 698 ; 485 ; 23 ; 19 ; 7 ; 3 ; -   ; 6 ; 22 ; 88 ; 322 ; 146 ; 17 ; -   ; 72 ; 301 
3169505; 253 ; 970 ; 238 ; -   ; -   ; 119 ; 30 ; 2 ; 6 ; 2 ; -   ; -   ; 4 ; 7 ; 18 ; 63 ; 33 ; -   ; -   ; 23 ; 55 
3169604; 862 ; 2.971 ; 965 ; -   ; -   ; 486 ; 351 ; 13 ; 13 ; 3 ; -   ; -   ; 4 ; 14 ; 56 ; 195 ; 66 ; -   ; -   ; 58 ; 194 
3169703; 941 ; 2.749 ; 881 ; 180 ; -   ; 727 ; 208 ; 10 ; 18 ; 4 ; 3 ; -   ; 6 ; 15 ; 61 ; 185 ; 72 ; 18 ; -   ; 65 ; 151 
3169802; 169 ; 684 ; 194 ; 21 ; -   ; -   ; 37 ; 1 ; 2 ; 1 ; 1 ; -   ; -   ; 2 ; 11 ; 39 ; 23 ; 5 ; -   ; -   ; 22 
3169901; 4.437 ; 12.198 ; 3.866 ; 769 ; 14 ; 3.090 ; 508 ; 33 ; 40 ; 15 ; 7 ; 1 ; 9 ; 43 ; 248 ; 677 ; 307 ; 66 ; 2 ; 167 ; 439 
3170008; 499 ; 2.099 ; 653 ; 147 ; -   ; 109 ; 57 ; 7 ; 16 ; 3 ; 2 ; -   ; 2 ; 11 ; 47 ; 148 ; 64 ; 15 ; -   ; 20 ; 102 
3170057; 496 ; 1.715 ; 485 ; 28 ; -   ; 206 ; 115 ; 8 ; 7 ; 3 ; 1 ; -   ; 4 ; 8 ; 25 ; 106 ; 57 ; 5 ; -   ; 33 ; 87 
3170107; 12.880 ; 36.400 ; 13.113 ; 4.348 ; 79 ; 5.944 ; 1.409 ; 93 ; 98 ; 36 ; 29 ; 1 ; 36 ; 116 ; 1.337 ; 1.970 ; 929 ; 307 ; 6 ; 424 ; 1.735 
3170206; 28.047 ; 80.131 ; 23.399 ; 4.067 ; 165 ; 10.609 ; 3.503 ; 209 ; 185 ; 51 ; 26 ; 1 ; 44 ; 217 ; 1.987 ; 4.278 ; 1.380 ; 409 ; 9 ; 683 ; 4.020 
3170305; 60 ; 479 ; 132 ; -   ; -   ; 24 ; 15 ; 2 ; 3 ; 1 ; -   ; -   ; 1 ; 3 ; 4 ; 29 ; 16 ; -   ; -   ; 11 ; 27 
3170404; 2.836 ; 10.991 ; 3.609 ; 576 ; -   ; 1.624 ; 420 ; 25 ; 29 ; 11 ; 3 ; -   ; 8 ; 32 ; 191 ; 538 ; 241 ; 46 ; -   ; 122 ; 438 
3170438; 166 ; 527 ; 119 ; 15 ; -   ; 58 ; 10 ; 1 ; 2 ; 1 ; 1 ; -   ; 2 ; 2 ; 11 ; 35 ; 21 ; 6 ; -   ; 14 ; 12 
3170479; 147 ; 580 ; 195 ; 30 ; -   ; -   ; 19 ; 3 ; 2 ; 1 ; 1 ; -   ; -   ; 3 ; 6 ; 46 ; 18 ; 6 ; -   ; -   ; 34 
3170503; 396 ; 1.460 ; 385 ; 39 ; -   ; 84 ; 97 ; 4 ; 5 ; 1 ; 1 ; -   ; 2 ; 4 ; 35 ; 78 ; 23 ; 4 ; -   ; 14 ; 45 
3170529; 242 ; 1.617 ; 506 ; 28 ; -   ; 106 ; 52 ; 2 ; 11 ; 1 ; 1 ; -   ; 4 ; 5 ; 14 ; 98 ; 44 ; 6 ; -   ; 29 ; 50 
3170578; 188 ; 844 ; 264 ; -   ; -   ; 6 ; 4 ; 1 ; 2 ; 1 ; -   ; -   ; 1 ; 3 ; 7 ; 46 ; 20 ; -   ; -   ; 1 ; 13 
3170602; 102 ; 251 ; 63 ; -   ; -   ; -   ; 12 ; 3 ; 4 ; 1 ; -   ; -   ; -   ; 3 ; 6 ; 25 ; 12 ; -   ; -   ; -   ; 10 
3170651; 150 ; 691 ; 281 ; 36 ; -   ; 73 ; 37 ; 4 ; 4 ; 1 ; 1 ; -   ; 1 ; 4 ; 12 ; 59 ; 41 ; 9 ; -   ; 14 ; 54 
3170701; 5.128 ; 15.764 ; 5.435 ; 1.085 ; 88 ; 1.327 ; 666 ; 51 ; 53 ; 20 ; 10 ; 1 ; 8 ; 46 ; 446 ; 902 ; 389 ; 123 ; 3 ; 121 ; 770 
3170750; 285 ; 1.009 ; 286 ; -   ; -   ; 93 ; 22 ; 5 ; 6 ; 1 ; -   ; -   ; 2 ; 5 ; 13 ; 50 ; 27 ; -   ; -   ; 14 ; 31 
3170800; 1.164 ; 4.693 ; 1.410 ; 281 ; -   ; 753 ; 128 ; 16 ; 23 ; 6 ; 2 ; -   ; 7 ; 25 ; 61 ; 244 ; 114 ; 20 ; -   ; 62 ; 177 
3170909; 917 ; 3.565 ; 1.214 ; 38 ; -   ; 303 ; 114 ; 24 ; 28 ; 6 ; 1 ; -   ; 4 ; 21 ; 44 ; 268 ; 99 ; 5 ; -   ; 36 ; 210 
3171006; 794 ; 2.661 ; 864 ; 146 ; -   ; 320 ; 161 ; 14 ; 12 ; 5 ; 3 ; -   ; 4 ; 16 ; 64 ; 173 ; 68 ; 15 ; -   ; 40 ; 150 
3171030; 411 ; 1.562 ; 461 ; -   ; 35 ; 127 ; 22 ; 9 ; 12 ; 1 ; -   ; 3 ; 6 ; 5 ; 37 ; 110 ; 35 ; -   ; 3 ; 19 ; 60 
3171071; 206 ; 731 ; 352 ; 146 ; -   ; 367 ; 17 ; 4 ; 8 ; 3 ; 2 ; -   ; 4 ; 2 ; 20 ; 54 ; 42 ; 12 ; -   ; 42 ; 32 
3171105; 136 ; 499 ; 159 ; 33 ; -   ; 59 ; 19 ; 2 ; 3 ; 1 ; 1 ; -   ; 2 ; 1 ; 10 ; 26 ; 23 ; 5 ; -   ; 15 ; 7 
3171154; 154 ; 705 ; 253 ; -   ; -   ; 81 ; 40 ; 2 ; 2 ; 1 ; -   ; -   ; 1 ; 2 ; 13 ; 42 ; 19 ; -   ; -   ; 15 ; 43 
3171204; 3.277 ; 15.909 ; 4.814 ; 571 ; -   ; 2.751 ; 432 ; 30 ; 42 ; 9 ; 5 ; -   ; 17 ; 44 ; 221 ; 796 ; 271 ; 44 ; -   ; 169 ; 490 
3171303; 3.381 ; 8.818 ; 3.278 ; 169 ; -   ; 1.943 ; 362 ; 45 ; 31 ; 12 ; 3 ; -   ; 10 ; 36 ; 225 ; 546 ; 248 ; 21 ; -   ; 146 ; 455 
3171402; 117 ; 435 ; 197 ; 17 ; -   ; 33 ; 27 ; 2 ; 3 ; 1 ; 1 ; -   ; 2 ; 3 ; 7 ; 36 ; 18 ; 4 ; -   ; 17 ; 28 
3171600; 370 ; 1.713 ; 522 ; -   ; -   ; 52 ; 74 ; 2 ; 16 ; 4 ; -   ; -   ; 3 ; 11 ; 19 ; 119 ; 52 ; -   ; -   ; 22 ; 114 
3171709; 247 ; 1.060 ; 395 ; 47 ; -   ; 49 ; 28 ; 6 ; 8 ; 2 ; 1 ; -   ; 1 ; 5 ; 24 ; 70 ; 47 ; 7 ; -   ; 19 ; 64 
3171808; 396 ; 1.617 ; 425 ; -   ; -   ; 65 ; 73 ; 9 ; 13 ; 2 ; -   ; -   ; 2 ; 10 ; 19 ; 114 ; 35 ; -   ; -   ; 18 ; 65 
3171907; 151 ; 788 ; 276 ; -   ; -   ; -   ; 29 ; 2 ; 4 ; 1 ; -   ; -   ; -   ; 4 ; 11 ; 47 ; 17 ; -   ; -   ; -   ; 34 
3172004; 1.699 ; 4.879 ; 1.163 ; 95 ; -   ; 1.400 ; 335 ; 21 ; 26 ; 5 ; 3 ; -   ; 5 ; 24 ; 106 ; 282 ; 114 ; 13 ; -   ; 64 ; 202 
3172103; 152 ; 595 ; 203 ; 44 ; -   ; 29 ; 15 ; 3 ; 5 ; 1 ; 1 ; -   ; 1 ; 2 ; 9 ; 40 ; 18 ; 4 ; -   ; 11 ; 16 
3172202; 62 ; 399 ; 101 ; -   ; -   ; 33 ; 22 ; 4 ; 4 ; 1 ; -   ; -   ; 1 ; 1 ; 5 ; 29 ; 16 ; -   ; -   ; 14 ; 24 
3200102; 1.277 ; 3.795 ; 742 ; 309 ; -   ; 220 ; 142 ; 20 ; 34 ; 5 ; 1 ; -   ; 1 ; 30 ; 90 ; 211 ; 80 ; 46 ; -   ; 20 ; 193 
3200169; 406 ; 1.773 ; 445 ; 50 ; -   ; 9 ; 98 ; 8 ; 17 ; 3 ; 1 ; -   ; 1 ; 15 ; 25 ; 94 ; 39 ; 19 ; -   ; 1 ; 93 
3200136; 349 ; 1.486 ; 473 ; 68 ; -   ; -   ; 137 ; 7 ; 12 ; 2 ; 1 ; -   ; -   ; 11 ; 41 ; 116 ; 37 ; 18 ; -   ; -   ; 110 
3200201; 1.359 ; 3.510 ; 1.516 ; 722 ; -   ; 316 ; 268 ; 27 ; 26 ; 8 ; 5 ; -   ; 5 ; 20 ; 135 ; 232 ; 155 ; 87 ; -   ; 47 ; 258 
3200300; 569 ; 1.676 ; 341 ; 45 ; -   ; 71 ; 146 ; 15 ; 22 ; 2 ; 1 ; -   ; 1 ; 20 ; 50 ; 141 ; 39 ; 12 ; -   ; 12 ; 127 
3200359; 361 ; 1.215 ; 236 ; -   ; -   ; -   ; 33 ; 9 ; 9 ; 1 ; -   ; -   ; -   ; 9 ; 17 ; 56 ; 16 ; -   ; -   ; -   ; 41 
3200409; 1.891 ; 4.154 ; 805 ; 350 ; -   ; 821 ; 191 ; 34 ; 34 ; 2 ; 3 ; -   ; 6 ; 31 ; 283 ; 322 ; 57 ; 34 ; -   ; 74 ; 311 
3200508; 252 ; 853 ; 140 ; -   ; -   ; 146 ; 27 ; 8 ; 8 ; 1 ; -   ; -   ; 2 ; 5 ; 25 ; 65 ; 15 ; -   ; -   ; 20 ; 37 
3200607; 5.031 ; 13.680 ; 3.780 ; 1.342 ; -   ; 1.131 ; 390 ; 36 ; 47 ; 14 ; 6 ; -   ; 7 ; 54 ; 335 ; 649 ; 292 ; 110 ; -   ; 100 ; 602 
3200706; 588 ; 1.456 ; 360 ; -   ; -   ; 205 ; 126 ; 10 ; 11 ; 1 ; -   ; -   ; 1 ; 11 ; 56 ; 89 ; 21 ; -   ; -   ; 14 ; 103 
3200805; 1.406 ; 3.537 ; 960 ; 197 ; -   ; 337 ; 192 ; 38 ; 39 ; 4 ; 1 ; -   ; 2 ; 30 ; 146 ; 231 ; 63 ; 26 ; -   ; 27 ; 242 
3200904; 1.723 ; 5.632 ; 1.176 ; 278 ; -   ; 324 ; 245 ; 29 ; 41 ; 5 ; 4 ; -   ; 1 ; 31 ; 160 ; 347 ; 83 ; 61 ; -   ; 25 ; 297 
3201001; 663 ; 2.223 ; 504 ; 168 ; -   ; 249 ; 63 ; 8 ; 8 ; 4 ; 2 ; -   ; 1 ; 12 ; 60 ; 153 ; 68 ; 46 ; -   ; 19 ; 134 
3201100; 497 ; 768 ; 50 ; 24 ; -   ; 124 ; 46 ; 6 ; 8 ; 1 ; 1 ; -   ; 1 ; 8 ; 36 ; 69 ; 13 ; 3 ; -   ; 14 ; 53 
3201159; 541 ; 2.098 ; 532 ; 85 ; -   ; 227 ; 81 ; 11 ; 14 ; 5 ; 2 ; -   ; 4 ; 11 ; 40 ; 129 ; 65 ; 10 ; -   ; 46 ; 118 
3201209; 10.111 ; 24.545 ; 6.417 ; 2.055 ; -   ; 3.695 ; 930 ; 65 ; 75 ; 26 ; 8 ; -   ; 15 ; 112 ; 587 ; 1.204 ; 471 ; 185 ; -   ; 224 ; 1.303 
3201308; 13.987 ; 53.411 ; 12.293 ; 3.990 ; -   ; 8.054 ; 1.786 ; 90 ; 139 ; 36 ; 11 ; -   ; 43 ; 165 ; 937 ; 2.633 ; 800 ; 184 ; -   ; 486 ; 2.501 
3201407; 1.417 ; 4.243 ; 1.086 ; 170 ; -   ; 373 ; 146 ; 20 ; 20 ; 4 ; 2 ; -   ; 1 ; 23 ; 130 ; 274 ; 76 ; 42 ; -   ; 21 ; 242 
3201506; 5.563 ; 14.295 ; 4.518 ; 2.775 ; -   ; 2.500 ; 925 ; 82 ; 87 ; 14 ; 10 ; -   ; 8 ; 75 ; 411 ; 778 ; 334 ; 234 ; -   ; 99 ; 811 
3201605; 1.646 ; 4.408 ; 996 ; 215 ; -   ; 612 ; 166 ; 16 ; 22 ; 3 ; 2 ; -   ; 7 ; 20 ; 74 ; 225 ; 58 ; 35 ; -   ; 55 ; 204 
3201704; 542 ; 1.603 ; 289 ; 10 ; -   ; 126 ; 57 ; 10 ; 10 ; 1 ; 1 ; -   ; 1 ; 10 ; 52 ; 116 ; 22 ; 3 ; -   ; 14 ; 90 
3201803; 111 ; 581 ; 126 ; -   ; -   ; 23 ; 83 ; 2 ; 5 ; 1 ; -   ; -   ; 1 ; 4 ; 8 ; 42 ; 20 ; -   ; -   ; 7 ; 40 
3201902; 1.426 ; 4.706 ; 1.057 ; -   ; -   ; 321 ; 183 ; 35 ; 45 ; 4 ; -   ; -   ; 1 ; 38 ; 151 ; 309 ; 68 ; -   ; -   ; 10 ; 278 
3202009; 246 ; 1.017 ; 285 ; 70 ; -   ; 98 ; 39 ; 6 ; 8 ; 2 ; 1 ; -   ; 1 ; 7 ; 25 ; 75 ; 37 ; 19 ; -   ; 11 ; 64 
3202108; 1.128 ; 3.229 ; 790 ; 89 ; -   ; 260 ; 147 ; 19 ; 24 ; 4 ; 1 ; -   ; 1 ; 18 ; 58 ; 192 ; 74 ; 18 ; -   ; 23 ; 172 
3202207; 762 ; 2.524 ; 385 ; -   ; -   ; 248 ; 78 ; 6 ; 9 ; 1 ; -   ; -   ; 3 ; 10 ; 70 ; 169 ; 19 ; -   ; -   ; 22 ; 149 
3202256; 519 ; 1.393 ; 394 ; -   ; -   ; -   ; 41 ; 8 ; 20 ; 3 ; -   ; -   ; -   ; 10 ; 36 ; 87 ; 32 ; -   ; -   ; -   ; 64 
3202306; 1.306 ; 3.586 ; 782 ; 399 ; -   ; 446 ; 481 ; 16 ; 14 ; 3 ; 2 ; -   ; 4 ; 17 ; 127 ; 227 ; 58 ; 38 ; -   ; 29 ; 245 
3202405; 5.658 ; 17.477 ; 3.799 ; 1.594 ; -   ; 2.202 ; 1.066 ; 46 ; 61 ; 11 ; 4 ; -   ; 9 ; 75 ; 377 ; 805 ; 254 ; 82 ; -   ; 121 ; 926 
3202454; 875 ; 3.397 ; 853 ; 461 ; -   ; 427 ; 111 ; 14 ; 13 ; 2 ; 2 ; -   ; 2 ; 11 ; 38 ; 152 ; 68 ; 58 ; -   ; 27 ; 136 
3202504; 593 ; 1.543 ; 302 ; 67 ; -   ; 193 ; 60 ; 9 ; 8 ; 1 ; 1 ; -   ; 2 ; 11 ; 37 ; 96 ; 34 ; 19 ; -   ; 21 ; 99 
3202553; 396 ; 1.655 ; 328 ; 42 ; -   ; 81 ; 42 ; 9 ; 7 ; 3 ; 2 ; -   ; 1 ; 6 ; 55 ; 102 ; 36 ; 9 ; -   ; 12 ; 59 
3202603; 617 ; 1.500 ; 313 ; -   ; -   ; 63 ; 61 ; 9 ; 9 ; 1 ; -   ; -   ; 1 ; 8 ; 45 ; 72 ; 17 ; -   ; -   ; 13 ; 59 
3202652; 530 ; 1.797 ; 362 ; -   ; -   ; 118 ; 55 ; 8 ; 11 ; 1 ; -   ; -   ; 1 ; 7 ; 31 ; 87 ; 24 ; -   ; -   ; 10 ; 71 
3202702; 498 ; 1.571 ; 446 ; 50 ; -   ; 57 ; 53 ; 11 ; 12 ; 3 ; 1 ; -   ; 1 ; 11 ; 56 ; 99 ; 45 ; 19 ; -   ; 8 ; 91 
3202801; 2.267 ; 5.526 ; 901 ; 288 ; -   ; 1.309 ; 250 ; 34 ; 40 ; 3 ; 2 ; -   ; 9 ; 36 ; 303 ; 471 ; 71 ; 47 ; -   ; 116 ; 487 
3202900; 344 ; 1.170 ; 295 ; 30 ; -   ; 87 ; 30 ; 10 ; 15 ; 2 ; 1 ; -   ; 1 ; 8 ; 42 ; 83 ; 29 ; 17 ; -   ; 14 ; 54 
3203007; 1.069 ; 4.040 ; 940 ; 175 ; -   ; 426 ; 224 ; 19 ; 23 ; 6 ; 2 ; -   ; 4 ; 25 ; 88 ; 234 ; 82 ; 38 ; -   ; 53 ; 234 
3203056; 1.586 ; 4.538 ; 933 ; 89 ; -   ; 287 ; 138 ; 16 ; 33 ; 2 ; 1 ; -   ; 2 ; 26 ; 97 ; 255 ; 44 ; 10 ; -   ; 27 ; 238 
3203106; 423 ; 1.447 ; 238 ; 55 ; -   ; 245 ; 58 ; 6 ; 8 ; 1 ; 1 ; -   ; 1 ; 6 ; 30 ; 80 ; 24 ; 23 ; -   ; 18 ; 76 
