COD. MUNIC;MAT_Edu_ Infantil;MAT_Ens_Fundamental;MAT_Ens_ Médio;MAT_Educ_Prof_Técnica_Médio;MAT_Educ_Profissional(FIC);MAT_EJA;MAT_Educ_ Especial;QTD_Edu_ Infantil;QTD_Ens_Fundamental;QTD_Ens_ Médio;QTD_Educ_Prof_Técnica_Médio;QTD_Educ_Profissional(FIC);QTD_EJA;QTD_Educ_ Especial;DOCENTE_ Infantil;DOCENTE_Fundamental;DOCENTE_ Médio;DOCENTE_Prof_Técnica_Médio;DOCENTE_Profissional(FIC);DOCENTE_EJA;DOCENTE_Especial
2404705; 660 ; 2.428 ; 947 ; 693 ; 21 ; 554 ; 79 ; 12 ; 15 ; 4 ; 2 ; 1 ; 10 ; 16 ; 37 ; 122 ; 71 ; 60 ; 3 ; 67 ; 110 
2404804; 91 ; 287 ; 37 ; -   ; -   ; 56 ; 6 ; 1 ; 2 ; 1 ; -   ; -   ; 1 ; 3 ; 8 ; 22 ; 9 ; -   ; -   ; 9 ; 19 
2404853; 381 ; 1.169 ; 288 ; 15 ; -   ; 122 ; 37 ; 5 ; 6 ; 1 ; 1 ; -   ; 3 ; 5 ; 19 ; 52 ; 11 ; 4 ; -   ; 14 ; 48 
2404903; 348 ; 818 ; 228 ; -   ; -   ; 75 ; 41 ; 4 ; 6 ; 1 ; -   ; -   ; 3 ; 6 ; 35 ; 45 ; 9 ; -   ; -   ; 18 ; 33 
2405009; 358 ; 1.275 ; 300 ; -   ; -   ; 191 ; 61 ; 4 ; 9 ; 1 ; -   ; -   ; 4 ; 9 ; 23 ; 58 ; 17 ; -   ; -   ; 23 ; 54 
2405108; 338 ; 1.238 ; 245 ; -   ; -   ; 102 ; 7 ; 10 ; 13 ; 1 ; -   ; -   ; 4 ; 5 ; 24 ; 71 ; 10 ; -   ; -   ; 8 ; 13 
2405207; 250 ; 717 ; 186 ; -   ; -   ; 67 ; 18 ; 3 ; 6 ; 1 ; -   ; -   ; 1 ; 4 ; 31 ; 50 ; 8 ; -   ; -   ; 6 ; 20 
2405306; 413 ; 1.409 ; 349 ; -   ; -   ; 145 ; 34 ; 11 ; 13 ; 1 ; -   ; -   ; 1 ; 10 ; 22 ; 62 ; 9 ; -   ; -   ; 12 ; 47 
2405405; 284 ; 1.107 ; 251 ; -   ; -   ; 28 ; 22 ; 13 ; 17 ; 1 ; -   ; -   ; 1 ; 7 ; 13 ; 45 ; 8 ; -   ; -   ; 5 ; 20 
2405504; 134 ; 459 ; 93 ; -   ; -   ; 79 ; 8 ; 2 ; 2 ; 1 ; -   ; -   ; 1 ; 3 ; 6 ; 26 ; 5 ; -   ; -   ; 1 ; 16 
2405603; 630 ; 2.045 ; 509 ; -   ; -   ; 253 ; 62 ; 20 ; 22 ; 2 ; -   ; -   ; 2 ; 9 ; 28 ; 102 ; 26 ; -   ; -   ; 9 ; 72 
2405702; 432 ; 1.371 ; 439 ; 35 ; -   ; 260 ; 63 ; 7 ; 9 ; 1 ; 1 ; -   ; 6 ; 10 ; 28 ; 94 ; 21 ; 1 ; -   ; 26 ; 80 
2405801; 1.733 ; 6.140 ; 2.143 ; 737 ; -   ; 688 ; 72 ; 41 ; 45 ; 5 ; 3 ; -   ; 4 ; 26 ; 111 ; 320 ; 121 ; 82 ; -   ; 44 ; 159 
2405900; 121 ; 437 ; 73 ; -   ; -   ; -   ; 6 ; 4 ; 6 ; 1 ; -   ; -   ; -   ; 2 ; 3 ; 30 ; 5 ; -   ; -   ; -   ; 12 
2406007; 169 ; 870 ; 224 ; -   ; -   ; 127 ; 24 ; 9 ; 11 ; 1 ; -   ; -   ; 1 ; 6 ; 7 ; 59 ; 13 ; -   ; -   ; 15 ; 34 
2406106; 816 ; 2.519 ; 723 ; 31 ; -   ; 246 ; 71 ; 24 ; 25 ; 2 ; 1 ; -   ; 3 ; 14 ; 64 ; 138 ; 27 ; 1 ; -   ; 21 ; 103 
2406155; 140 ; 517 ; 194 ; -   ; -   ; 100 ; 6 ; 6 ; 6 ; 1 ; -   ; -   ; 3 ; 5 ; 10 ; 42 ; 8 ; -   ; -   ; 17 ; 18 
2406205; 276 ; 1.135 ; 223 ; -   ; -   ; 173 ; 34 ; 6 ; 7 ; 1 ; -   ; -   ; 3 ; 7 ; 14 ; 54 ; 11 ; -   ; -   ; 13 ; 43 
2406304; 381 ; 1.320 ; 285 ; -   ; -   ; 252 ; 32 ; 10 ; 14 ; 1 ; -   ; -   ; 3 ; 8 ; 28 ; 92 ; 14 ; -   ; -   ; 19 ; 59 
2406403; 181 ; 588 ; 177 ; -   ; -   ; 140 ; 23 ; 3 ; 4 ; 1 ; -   ; -   ; 2 ; 6 ; 10 ; 34 ; 11 ; -   ; -   ; 6 ; 28 
2406502; 709 ; 2.559 ; 678 ; -   ; -   ; 94 ; 231 ; 13 ; 15 ; 1 ; -   ; -   ; 1 ; 19 ; 33 ; 116 ; 11 ; -   ; -   ; 7 ; 116 
2406601; 324 ; 1.707 ; 310 ; -   ; 88 ; 350 ; 27 ; 12 ; 14 ; 1 ; -   ; 1 ; 3 ; 10 ; 17 ; 85 ; 8 ; -   ; 9 ; 21 ; 50 
2406700; 494 ; 1.323 ; 546 ; 80 ; -   ; 232 ; 61 ; 4 ; 6 ; 2 ; 1 ; -   ; 2 ; 8 ; 28 ; 64 ; 32 ; 15 ; -   ; 18 ; 71 
2406809; 246 ; 797 ; 180 ; -   ; -   ; 469 ; 19 ; 12 ; 12 ; 1 ; -   ; -   ; 11 ; 8 ; 19 ; 47 ; 9 ; -   ; -   ; 19 ; 26 
2406908; 249 ; 558 ; 253 ; -   ; -   ; 65 ; 6 ; 3 ; 4 ; 1 ; -   ; -   ; 3 ; 3 ; 15 ; 31 ; 6 ; -   ; -   ; 11 ; 10 
2407005; 509 ; 1.555 ; 254 ; -   ; -   ; 242 ; 33 ; 11 ; 14 ; 2 ; -   ; -   ; 4 ; 6 ; 34 ; 93 ; 21 ; -   ; -   ; 21 ; 32 
2407104; 2.877 ; 10.447 ; 2.538 ; 2.084 ; -   ; 1.500 ; 261 ; 52 ; 66 ; 8 ; 1 ; -   ; 11 ; 63 ; 220 ; 561 ; 139 ; 112 ; -   ; 95 ; 411 
2407203; 1.579 ; 4.293 ; 1.331 ; 586 ; -   ; 863 ; 143 ; 27 ; 27 ; 4 ; 1 ; -   ; 8 ; 21 ; 86 ; 209 ; 98 ; 57 ; -   ; 63 ; 157 
2407252; 297 ; 658 ; 153 ; -   ; -   ; 29 ; 17 ; 2 ; 4 ; 1 ; -   ; -   ; 1 ; 2 ; 17 ; 39 ; 8 ; -   ; -   ; 1 ; 6 
2407302; 353 ; 1.276 ; 272 ; -   ; -   ; 149 ; 42 ; 17 ; 20 ; 1 ; -   ; -   ; 9 ; 10 ; 36 ; 79 ; 12 ; -   ; -   ; 16 ; 52 
2407401; 344 ; 1.310 ; 339 ; 35 ; -   ; -   ; 40 ; 7 ; 12 ; 2 ; 1 ; -   ; -   ; 10 ; 24 ; 76 ; 18 ; 1 ; -   ; -   ; 55 
2407500; 585 ; 2.172 ; 270 ; -   ; -   ; 247 ; 48 ; 9 ; 14 ; 1 ; -   ; -   ; 4 ; 13 ; 33 ; 110 ; 13 ; -   ; -   ; 30 ; 60 
2407609; 231 ; 652 ; 133 ; -   ; 15 ; 82 ; 12 ; 5 ; 5 ; 1 ; -   ; 1 ; 2 ; 2 ; 17 ; 36 ; 11 ; -   ; 4 ; 9 ; 23 
2407708; 484 ; 2.072 ; 344 ; -   ; -   ; 700 ; 66 ; 8 ; 13 ; 1 ; -   ; -   ; 11 ; 12 ; 25 ; 95 ; 21 ; -   ; -   ; 27 ; 75 
2407807; 849 ; 3.112 ; 598 ; -   ; -   ; 516 ; 58 ; 17 ; 21 ; 1 ; -   ; -   ; 2 ; 15 ; 43 ; 142 ; 19 ; -   ; -   ; 11 ; 58 
2407906; 156 ; 474 ; 97 ; -   ; -   ; 281 ; 14 ; 7 ; 9 ; 1 ; -   ; -   ; 8 ; 3 ; 7 ; 29 ; 8 ; -   ; -   ; 22 ; 23 
2408003; 12.690 ; 37.435 ; 10.745 ; 4.557 ; 570 ; 3.980 ; 1.554 ; 125 ; 164 ; 37 ; 14 ; 10 ; 32 ; 182 ; 641 ; 1.728 ; 568 ; 212 ; 23 ; 222 ; 1.492 
2408102; 27.673 ; 104.005 ; 34.207 ; 20.281 ; 1.299 ; 19.310 ; 3.505 ; 266 ; 351 ; 106 ; 38 ; 9 ; 84 ; 377 ; 1.631 ; 4.785 ; 1.886 ; 973 ; 59 ; 895 ; 4.252 
2408201; 1.355 ; 4.584 ; 609 ; -   ; -   ; 754 ; 106 ; 29 ; 31 ; 1 ; -   ; -   ; 11 ; 22 ; 80 ; 219 ; 29 ; -   ; -   ; 46 ; 146 
2408300; 1.864 ; 6.271 ; 1.741 ; 1.008 ; -   ; 1.370 ; 184 ; 25 ; 34 ; 7 ; 2 ; -   ; 8 ; 30 ; 82 ; 301 ; 155 ; 65 ; -   ; 75 ; 248 
2408409; 168 ; 547 ; 106 ; -   ; -   ; 126 ; 7 ; 5 ; 7 ; 1 ; -   ; -   ; 2 ; 3 ; 13 ; 41 ; 10 ; -   ; -   ; 15 ; 14 
2408508; 200 ; 637 ; 146 ; -   ; -   ; 26 ; 12 ; 1 ; 2 ; 1 ; -   ; -   ; 1 ; 2 ; 12 ; 34 ; 13 ; -   ; -   ; 6 ; 21 
2408607; 244 ; 676 ; 107 ; -   ; -   ; -   ; 11 ; 7 ; 8 ; 1 ; -   ; -   ; -   ; 3 ; 13 ; 47 ; 6 ; -   ; -   ; -   ; 16 
2408706; 183 ; 628 ; 201 ; -   ; -   ; 462 ; 24 ; 6 ; 8 ; 1 ; -   ; -   ; 5 ; 4 ; 19 ; 54 ; 7 ; -   ; -   ; 31 ; 36 
2408805; 319 ; 1.048 ; 173 ; -   ; -   ; 263 ; 75 ; 5 ; 4 ; 1 ; -   ; -   ; 3 ; 6 ; 19 ; 50 ; 4 ; -   ; -   ; 13 ; 40 
2408904; 1.207 ; 3.211 ; 712 ; 115 ; -   ; 141 ; 125 ; 11 ; 19 ; 5 ; 2 ; -   ; 1 ; 21 ; 67 ; 147 ; 59 ; 16 ; -   ; 12 ; 119 
2403251; 8.817 ; 31.219 ; 7.816 ; 1.049 ; -   ; 3.288 ; 716 ; 81 ; 105 ; 23 ; 4 ; -   ; 16 ; 111 ; 457 ; 1.406 ; 493 ; 88 ; -   ; 148 ; 1.052 
2409100; 847 ; 1.912 ; 563 ; -   ; -   ; 441 ; 50 ; 11 ; 11 ; 2 ; -   ; -   ; 8 ; 11 ; 30 ; 95 ; 30 ; -   ; -   ; 25 ; 73 
2409209; 187 ; 542 ; 121 ; -   ; -   ; 107 ; 8 ; 5 ; 6 ; 1 ; -   ; -   ; 4 ; 3 ; 11 ; 34 ; 5 ; -   ; -   ; 10 ; 16 
2409308; 487 ; 1.798 ; 474 ; -   ; -   ; 192 ; 54 ; 12 ; 15 ; 1 ; -   ; -   ; 3 ; 9 ; 36 ; 106 ; 18 ; -   ; -   ; 24 ; 64 
2409407; 1.408 ; 4.233 ; 1.746 ; 1.251 ; 49 ; 476 ; 134 ; 20 ; 24 ; 5 ; 3 ; 2 ; 6 ; 22 ; 89 ; 208 ; 108 ; 89 ; 3 ; 41 ; 167 
2409506; 196 ; 756 ; 184 ; 39 ; -   ; 88 ; 11 ; 4 ; 5 ; 1 ; 1 ; -   ; 3 ; 5 ; 10 ; 45 ; 5 ; 13 ; -   ; 14 ; 23 
2409605; 112 ; 449 ; 156 ; -   ; -   ; 75 ; 11 ; 2 ; 7 ; 1 ; -   ; -   ; 1 ; 4 ; 8 ; 31 ; 5 ; -   ; -   ; 10 ; 20 
2409704; 345 ; 996 ; 228 ; 35 ; -   ; 225 ; 20 ; 12 ; 12 ; 1 ; 1 ; -   ; 2 ; 8 ; 31 ; 53 ; 6 ; 1 ; -   ; 10 ; 28 
2409803; 912 ; 2.310 ; 630 ; -   ; -   ; 1.056 ; 31 ; 19 ; 21 ; 2 ; -   ; -   ; 21 ; 9 ; 60 ; 119 ; 25 ; -   ; -   ; 58 ; 65 
2409902; 718 ; 1.984 ; 525 ; 32 ; -   ; 298 ; 26 ; 12 ; 13 ; 1 ; 1 ; -   ; 5 ; 10 ; 44 ; 109 ; 18 ; 1 ; -   ; 31 ; 53 
2410009; 128 ; 529 ; 83 ; -   ; -   ; 35 ; 18 ; 3 ; 4 ; 1 ; -   ; -   ; 1 ; 4 ; 9 ; 35 ; 5 ; -   ; -   ; 9 ; 21 
2410108; 443 ; 2.290 ; 564 ; -   ; -   ; 199 ; 31 ; 10 ; 16 ; 1 ; -   ; -   ; 1 ; 9 ; 22 ; 109 ; 23 ; -   ; -   ; 10 ; 65 
2410207; 448 ; 987 ; 212 ; -   ; -   ; 106 ; 32 ; 9 ; 5 ; 1 ; -   ; -   ; 2 ; 7 ; 34 ; 49 ; 8 ; -   ; -   ; 10 ; 34 
2410256; 260 ; 973 ; 224 ; -   ; -   ; 227 ; 20 ; 4 ; 4 ; 1 ; -   ; -   ; 5 ; 5 ; 13 ; 40 ; 7 ; -   ; -   ; 13 ; 26 
2410405; 440 ; 1.727 ; 326 ; -   ; -   ; 27 ; 29 ; 5 ; 7 ; 1 ; -   ; -   ; 1 ; 9 ; 26 ; 80 ; 14 ; -   ; -   ; 1 ; 50 
2410504; 187 ; 688 ; 125 ; -   ; -   ; 12 ; 7 ; 5 ; 7 ; 1 ; -   ; -   ; 1 ; 4 ; 13 ; 47 ; 10 ; -   ; -   ; 1 ; 18 
2410603; 203 ; 542 ; 121 ; -   ; 30 ; 473 ; 18 ; 7 ; 8 ; 1 ; -   ; 1 ; 8 ; 4 ; 20 ; 37 ; 8 ; -   ; 4 ; 33 ; 31 
2410702; 195 ; 467 ; 72 ; -   ; -   ; 79 ; 9 ; 1 ; 3 ; 1 ; -   ; -   ; 2 ; 3 ; 9 ; 29 ; 8 ; -   ; -   ; 14 ; 7 
2410801; 195 ; 658 ; 131 ; -   ; -   ; 56 ; 9 ; 7 ; 9 ; 1 ; -   ; -   ; 1 ; 3 ; 10 ; 37 ; 9 ; -   ; -   ; 8 ; 23 
2410900; 344 ; 1.146 ; 216 ; -   ; -   ; 196 ; 54 ; 8 ; 8 ; 1 ; -   ; -   ; 3 ; 6 ; 26 ; 60 ; 10 ; -   ; -   ; 8 ; 49 
2408953; 484 ; 2.218 ; 713 ; 140 ; -   ; 338 ; 21 ; 11 ; 13 ; 1 ; 1 ; -   ; 3 ; 10 ; 27 ; 109 ; 14 ; 21 ; -   ; 24 ; 38 
2411007; 243 ; 746 ; 191 ; -   ; -   ; 52 ; 26 ; 3 ; 5 ; 1 ; -   ; -   ; 1 ; 4 ; 19 ; 42 ; 13 ; -   ; -   ; 7 ; 31 
2411106; 154 ; 639 ; 144 ; -   ; -   ; 41 ; 23 ; 4 ; 6 ; 1 ; -   ; -   ; 2 ; 4 ; 14 ; 32 ; 7 ; -   ; -   ; 9 ; 23 
2411205; 1.633 ; 5.788 ; 1.799 ; 736 ; 155 ; 448 ; 222 ; 25 ; 41 ; 7 ; 2 ; 1 ; 8 ; 32 ; 102 ; 252 ; 132 ; 52 ; 26 ; 46 ; 205 
2409332; 275 ; 893 ; 193 ; -   ; -   ; 115 ; 11 ; 6 ; 7 ; 1 ; -   ; -   ; 1 ; 4 ; 29 ; 42 ; 8 ; -   ; -   ; 7 ; 22 
2411403; 553 ; 1.639 ; 257 ; -   ; -   ; 401 ; 22 ; 16 ; 18 ; 1 ; -   ; -   ; 10 ; 8 ; 38 ; 120 ; 19 ; -   ; -   ; 39 ; 55 
2411429; 133 ; 335 ; 57 ; -   ; -   ; -   ; 9 ; 3 ; 3 ; 1 ; -   ; -   ; -   ; 3 ; 10 ; 19 ; 10 ; -   ; -   ; -   ; 14 
2411502; 1.257 ; 3.774 ; 932 ; 119 ; -   ; 929 ; 103 ; 14 ; 20 ; 2 ; 1 ; -   ; 13 ; 17 ; 56 ; 143 ; 37 ; 5 ; -   ; 53 ; 119 
2411601; 248 ; 763 ; 428 ; -   ; -   ; 110 ; 10 ; 4 ; 7 ; 1 ; -   ; -   ; 1 ; 6 ; 13 ; 43 ; 14 ; -   ; -   ; 6 ; 17 
2411700; 185 ; 695 ; 145 ; -   ; -   ; 43 ; 15 ; 7 ; 9 ; 1 ; -   ; -   ; 1 ; 4 ; 9 ; 35 ; 11 ; -   ; -   ; 2 ; 24 
2411809; 156 ; 445 ; 79 ; -   ; -   ; 94 ; 13 ; 2 ; 5 ; 1 ; -   ; -   ; 2 ; 5 ; 9 ; 27 ; 7 ; -   ; -   ; 14 ; 18 
2411908; 197 ; 535 ; 115 ; -   ; -   ; 116 ; 14 ; 2 ; 4 ; 1 ; -   ; -   ; 2 ; 2 ; 9 ; 33 ; 9 ; -   ; -   ; 11 ; 19 
2412005; 3.557 ; 14.028 ; 3.162 ; 1.355 ; -   ; 1.800 ; 318 ; 64 ; 71 ; 8 ; 3 ; -   ; 14 ; 60 ; 207 ; 649 ; 165 ; 84 ; -   ; 103 ; 419 
2412104; 273 ; 777 ; 131 ; -   ; -   ; 159 ; 31 ; 2 ; 3 ; 1 ; -   ; -   ; 2 ; 4 ; 21 ; 49 ; 13 ; -   ; -   ; 18 ; 41 
2412203; 2.434 ; 7.250 ; 1.085 ; 370 ; -   ; 862 ; 342 ; 25 ; 29 ; 6 ; 1 ; -   ; 7 ; 36 ; 121 ; 313 ; 87 ; 10 ; -   ; 45 ; 279 
2412302; 596 ; 1.964 ; 417 ; -   ; -   ; 543 ; 158 ; 12 ; 16 ; 2 ; -   ; -   ; 7 ; 16 ; 38 ; 113 ; 28 ; -   ; -   ; 41 ; 116 
2412401; 229 ; 512 ; 166 ; -   ; -   ; 99 ; 23 ; 2 ; 2 ; 1 ; -   ; -   ; 1 ; 4 ; 16 ; 23 ; 11 ; -   ; -   ; 6 ; 26 
2412500; 1.003 ; 3.791 ; 694 ; -   ; -   ; 143 ; 92 ; 15 ; 18 ; 1 ; -   ; -   ; 2 ; 10 ; 51 ; 179 ; 25 ; -   ; -   ; 15 ; 142 
2412559; 578 ; 1.764 ; 350 ; -   ; -   ; 185 ; 23 ; 19 ; 18 ; 1 ; -   ; -   ; 4 ; 8 ; 31 ; 97 ; 14 ; -   ; -   ; 17 ; 33 
2412609; 919 ; 2.639 ; 745 ; 262 ; -   ; 437 ; 123 ; 10 ; 16 ; 3 ; 1 ; -   ; 4 ; 11 ; 63 ; 123 ; 51 ; 26 ; -   ; 31 ; 130 
2412708; 344 ; 1.101 ; 227 ; -   ; -   ; 179 ; 33 ; 7 ; 9 ; 1 ; -   ; -   ; 2 ; 7 ; 19 ; 55 ; 8 ; -   ; -   ; 13 ; 45 
2412807; 257 ; 1.132 ; 303 ; -   ; 24 ; 170 ; 30 ; 9 ; 10 ; 1 ; -   ; 1 ; 1 ; 7 ; 20 ; 62 ; 11 ; -   ; 8 ; 19 ; 40 
2412906; 499 ; 1.370 ; 323 ; -   ; -   ; 494 ; 100 ; 8 ; 12 ; 1 ; -   ; -   ; 3 ; 9 ; 35 ; 64 ; 14 ; -   ; -   ; 30 ; 54 
2413003; 226 ; 780 ; 159 ; -   ; -   ; 192 ; 42 ; 2 ; 6 ; 1 ; -   ; -   ; 5 ; 5 ; 15 ; 43 ; 9 ; -   ; -   ; 18 ; 37 
2413102; 260 ; 937 ; 121 ; -   ; -   ; 323 ; 16 ; 2 ; 3 ; 1 ; -   ; -   ; 4 ; 6 ; 10 ; 53 ; 7 ; -   ; -   ; 14 ; 33 
2413201; 217 ; 842 ; 200 ; -   ; -   ; -   ; 3 ; 2 ; 2 ; 1 ; -   ; -   ; -   ; 2 ; 12 ; 41 ; 10 ; -   ; -   ; -   ; 8 
2410306; 618 ; 1.652 ; 268 ; -   ; -   ; 660 ; 63 ; 10 ; 12 ; 1 ; -   ; -   ; 9 ; 13 ; 29 ; 72 ; 14 ; -   ; -   ; 32 ; 64 
2413300; 244 ; 931 ; 162 ; 33 ; -   ; 86 ; 14 ; 8 ; 11 ; 1 ; 1 ; -   ; 2 ; 7 ; 22 ; 57 ; 13 ; 1 ; -   ; 13 ; 30 
2413359; 519 ; 1.758 ; 357 ; 33 ; -   ; 402 ; 21 ; 21 ; 23 ; 1 ; 1 ; -   ; 2 ; 5 ; 35 ; 83 ; 20 ; 1 ; -   ; 21 ; 36 
2413409; 296 ; 1.032 ; 257 ; -   ; -   ; 43 ; 30 ; 8 ; 10 ; 1 ; -   ; -   ; 1 ; 7 ; 19 ; 63 ; 16 ; -   ; -   ; 8 ; 42 
2413508; 353 ; 1.233 ; 241 ; -   ; -   ; 293 ; 54 ; 7 ; 7 ; 1 ; -   ; -   ; 11 ; 8 ; 21 ; 69 ; 8 ; -   ; -   ; 19 ; 56 
2413557; 175 ; 624 ; 127 ; -   ; -   ; 72 ; 11 ; 3 ; 4 ; 1 ; -   ; -   ; 2 ; 3 ; 13 ; 33 ; 7 ; -   ; -   ; 11 ; 22 
2413607; 252 ; 903 ; 194 ; -   ; -   ; 105 ; 18 ; 7 ; 9 ; 1 ; -   ; -   ; 2 ; 7 ; 17 ; 74 ; 13 ; -   ; -   ; 26 ; 43 
2413706; 222 ; 756 ; 183 ; -   ; -   ; 30 ; 35 ; 3 ; 7 ; 1 ; -   ; -   ; 1 ; 4 ; 11 ; 34 ; 5 ; -   ; -   ; 1 ; 29 
2413805; 125 ; 386 ; 65 ; -   ; 24 ; 109 ; 23 ; 1 ; 1 ; 1 ; -   ; 1 ; 2 ; 2 ; 6 ; 21 ; 7 ; -   ; 10 ; 17 ; 29 
2413904; 564 ; 2.114 ; 442 ; -   ; -   ; 263 ; 18 ; 15 ; 14 ; 1 ; -   ; -   ; 1 ; 8 ; 27 ; 94 ; 13 ; -   ; -   ; 6 ; 37 
2414001; 721 ; 2.364 ; 538 ; -   ; -   ; 310 ; 181 ; 10 ; 10 ; 1 ; -   ; -   ; 7 ; 10 ; 37 ; 91 ; 15 ; -   ; -   ; 16 ; 91 
2414100; 502 ; 1.495 ; 280 ; -   ; -   ; 545 ; 40 ; 16 ; 19 ; 1 ; -   ; -   ; 15 ; 13 ; 26 ; 88 ; 19 ; -   ; -   ; 29 ; 34 
2414159; 412 ; 1.110 ; 337 ; -   ; -   ; 119 ; 27 ; 4 ; 5 ; 1 ; -   ; -   ; 1 ; 5 ; 22 ; 57 ; 9 ; -   ; -   ; 7 ; 37 
2411056; 286 ; 797 ; 163 ; 34 ; -   ; 145 ; 64 ; 5 ; 7 ; 1 ; 1 ; -   ; 2 ; 6 ; 16 ; 46 ; 9 ; 1 ; -   ; 9 ; 35 
2414209; 505 ; 2.377 ; 500 ; -   ; -   ; 375 ; 32 ; 9 ; 13 ; 1 ; -   ; -   ; 2 ; 12 ; 35 ; 109 ; 13 ; -   ; -   ; 9 ; 55 
2414308; 108 ; 291 ; 61 ; -   ; -   ; 126 ; 34 ; 1 ; 1 ; 1 ; -   ; -   ; 2 ; 3 ; 5 ; 16 ; 8 ; -   ; -   ; 11 ; 27 
2414407; 1.516 ; 5.982 ; 1.121 ; 194 ; -   ; 837 ; 120 ; 32 ; 36 ; 2 ; 1 ; -   ; 7 ; 31 ; 98 ; 279 ; 34 ; 7 ; -   ; 44 ; 153 
2414456; 181 ; 705 ; 135 ; -   ; -   ; 44 ; 9 ; 3 ; 4 ; 1 ; -   ; -   ; 1 ; 3 ; 13 ; 49 ; 10 ; -   ; -   ; 6 ; 20 
2414506; 444 ; 1.465 ; 543 ; -   ; -   ; 223 ; 14 ; 18 ; 18 ; 2 ; -   ; -   ; 3 ; 6 ; 42 ; 95 ; 15 ; -   ; -   ; 8 ; 31 
2414605; 571 ; 1.862 ; 363 ; -   ; -   ; 136 ; 66 ; 9 ; 11 ; 1 ; -   ; -   ; 1 ; 10 ; 31 ; 86 ; 18 ; -   ; -   ; 16 ; 62 
2414704; 267 ; 834 ; 160 ; -   ; -   ; 234 ; 31 ; 4 ; 6 ; 1 ; -   ; -   ; 2 ; 6 ; 19 ; 63 ; 9 ; -   ; -   ; 17 ; 48 
2414753; 283 ; 646 ; 141 ; -   ; -   ; 86 ; 28 ; 12 ; 13 ; 1 ; -   ; -   ; 3 ; 6 ; 17 ; 40 ; 4 ; -   ; -   ; 8 ; 27 
2414803; 489 ; 2.098 ; 629 ; 51 ; -   ; 152 ; 57 ; 8 ; 10 ; 1 ; 1 ; -   ; 1 ; 9 ; 26 ; 89 ; 22 ; 3 ; -   ; 14 ; 68 
2414902; 130 ; 231 ; 59 ; -   ; -   ; 45 ; 7 ; 1 ; 1 ; 1 ; -   ; -   ; 1 ; 3 ; 9 ; 10 ; 3 ; -   ; -   ; 4 ; 12 
2415008; 138 ; 536 ; 107 ; 37 ; -   ; 86 ; 5 ; 3 ; 5 ; 1 ; 1 ; -   ; 2 ; 2 ; 12 ; 35 ; 9 ; 9 ; -   ; 11 ; 11 
2500106; 398 ; 1.711 ; 405 ; -   ; -   ; 560 ; 47 ; 20 ; 22 ; 1 ; -   ; -   ; 4 ; 11 ; 16 ; 107 ; 23 ; -   ; -   ; 42 ; 70 
2500205; 220 ; 826 ; 221 ; 6 ; -   ; 212 ; 50 ; 18 ; 23 ; 2 ; 1 ; -   ; 8 ; 7 ; 13 ; 78 ; 17 ; 4 ; -   ; 28 ; 60 
2500304; 1.126 ; 4.977 ; 1.050 ; 210 ; 187 ; 964 ; 126 ; 45 ; 45 ; 4 ; 1 ; 1 ; 5 ; 21 ; 49 ; 274 ; 74 ; 14 ; 7 ; 59 ; 137 
2500403; 615 ; 3.229 ; 547 ; -   ; -   ; 477 ; 154 ; 35 ; 37 ; 1 ; -   ; -   ; 12 ; 27 ; 27 ; 163 ; 40 ; -   ; -   ; 41 ; 117 
2500502; 547 ; 2.334 ; 397 ; -   ; -   ; 38 ; 34 ; 13 ; 15 ; 1 ; -   ; -   ; 1 ; 8 ; 35 ; 113 ; 27 ; -   ; -   ; 9 ; 54 
2500536; 215 ; 786 ; 144 ; -   ; -   ; 161 ; 25 ; 8 ; 9 ; 1 ; -   ; -   ; 3 ; 5 ; 15 ; 56 ; 17 ; -   ; -   ; 22 ; 37 
2500577; 127 ; 538 ; 103 ; -   ; 19 ; 176 ; 13 ; 8 ; 9 ; 1 ; -   ; 1 ; 4 ; 5 ; 8 ; 34 ; 7 ; -   ; 2 ; 17 ; 22 
2500601; 1.077 ; 4.057 ; 839 ; -   ; -   ; 1.061 ; 151 ; 21 ; 24 ; 2 ; -   ; -   ; 15 ; 23 ; 64 ; 222 ; 72 ; -   ; -   ; 82 ; 181 
2500734; 108 ; 399 ; 85 ; -   ; -   ; 60 ; 2 ; 2 ; 2 ; 1 ; -   ; -   ; 2 ; 2 ; 6 ; 38 ; 11 ; -   ; -   ; 13 ; 14 
2500775; 255 ; 1.269 ; 198 ; -   ; -   ; 173 ; 37 ; 14 ; 18 ; 1 ; -   ; -   ; 4 ; 13 ; 17 ; 95 ; 20 ; -   ; -   ; 20 ; 46 
2500809; 620 ; 2.498 ; 563 ; 68 ; -   ; 468 ; 37 ; 32 ; 32 ; 1 ; 1 ; -   ; 11 ; 12 ; 54 ; 173 ; 38 ; 17 ; -   ; 54 ; 70 
2500908; 414 ; 1.935 ; 393 ; -   ; -   ; 392 ; 19 ; 14 ; 15 ; 1 ; -   ; -   ; 6 ; 9 ; 18 ; 105 ; 24 ; -   ; -   ; 30 ; 45 
2501005; 672 ; 3.059 ; 591 ; -   ; -   ; 448 ; 52 ; 30 ; 32 ; 1 ; -   ; -   ; 9 ; 19 ; 44 ; 203 ; 26 ; -   ; -   ; 55 ; 94 
