COD. MUNIC;MAT_Edu_ Infantil;MAT_Ens_Fundamental;MAT_Ens_ Médio;MAT_Educ_Prof_Técnica_Médio;MAT_Educ_Profissional(FIC);MAT_EJA;MAT_Educ_ Especial;QTD_Edu_ Infantil;QTD_Ens_Fundamental;QTD_Ens_ Médio;QTD_Educ_Prof_Técnica_Médio;QTD_Educ_Profissional(FIC);QTD_EJA;QTD_Educ_ Especial;DOCENTE_ Infantil;DOCENTE_Fundamental;DOCENTE_ Médio;DOCENTE_Prof_Técnica_Médio;DOCENTE_Profissional(FIC);DOCENTE_EJA;DOCENTE_Especial
2208650; 300 ; 1.191 ; 340 ; -   ; -   ; 93 ; 41 ; 4 ; 4 ; 1 ; -   ; -   ; 1 ; 5 ; 20 ; 50 ; 21 ; -   ; -   ; 17 ; 53 
2208700; 431 ; 1.564 ; 355 ; 77 ; -   ; 606 ; 65 ; 7 ; 9 ; 2 ; 1 ; -   ; 5 ; 9 ; 41 ; 120 ; 29 ; 2 ; -   ; 38 ; 98 
2208809; 745 ; 2.758 ; 557 ; 645 ; -   ; 576 ; 43 ; 12 ; 15 ; 3 ; 2 ; -   ; 3 ; 15 ; 49 ; 183 ; 46 ; 20 ; -   ; 55 ; 116 
2208858; 218 ; 908 ; 124 ; -   ; -   ; 68 ; 13 ; 5 ; 7 ; 1 ; -   ; -   ; 1 ; 4 ; 22 ; 57 ; 10 ; -   ; -   ; 10 ; 32 
2208874; 160 ; 606 ; 141 ; -   ; -   ; 232 ; 16 ; 6 ; 8 ; 1 ; -   ; -   ; 2 ; 6 ; 13 ; 59 ; 26 ; -   ; -   ; 38 ; 26 
2208908; 375 ; 1.044 ; 234 ; -   ; -   ; 210 ; 19 ; 9 ; 10 ; 1 ; -   ; -   ; 5 ; 6 ; 31 ; 93 ; 20 ; -   ; -   ; 24 ; 54 
2209005; 288 ; 883 ; 236 ; -   ; -   ; 340 ; 40 ; 5 ; 6 ; 1 ; -   ; -   ; 3 ; 4 ; 25 ; 64 ; 17 ; -   ; -   ; 34 ; 56 
2209104; 240 ; 889 ; 296 ; 60 ; -   ; 222 ; 24 ; 4 ; 5 ; 3 ; 1 ; -   ; 2 ; 4 ; 16 ; 56 ; 32 ; 6 ; -   ; 19 ; 41 
2209153; 205 ; 544 ; 121 ; -   ; -   ; 155 ; 28 ; 5 ; 5 ; 1 ; -   ; -   ; 2 ; 3 ; 19 ; 37 ; 15 ; -   ; -   ; 25 ; 32 
2209203; 297 ; 1.179 ; 297 ; -   ; -   ; 183 ; 29 ; 11 ; 14 ; 1 ; -   ; -   ; 2 ; 5 ; 16 ; 97 ; 30 ; -   ; -   ; 16 ; 48 
2209302; 244 ; 890 ; 202 ; -   ; -   ; 188 ; 16 ; 5 ; 6 ; 1 ; -   ; -   ; 2 ; 5 ; 16 ; 74 ; 21 ; -   ; -   ; 18 ; 44 
2209377; 205 ; 681 ; 172 ; -   ; -   ; 104 ; 15 ; 3 ; 4 ; 1 ; -   ; -   ; 1 ; 6 ; 15 ; 39 ; 13 ; -   ; -   ; 8 ; 29 
2209351; 200 ; 570 ; 154 ; -   ; -   ; 164 ; 7 ; 6 ; 9 ; 1 ; -   ; -   ; 5 ; 5 ; 18 ; 47 ; 12 ; -   ; -   ; 14 ; 26 
2209401; 216 ; 781 ; 184 ; -   ; -   ; 543 ; 38 ; 7 ; 9 ; 1 ; -   ; -   ; 1 ; 9 ; 23 ; 89 ; 20 ; -   ; -   ; 31 ; 70 
2209450; 126 ; 306 ; 67 ; -   ; -   ; 242 ; 11 ; 3 ; 3 ; 1 ; -   ; -   ; 4 ; 4 ; 5 ; 12 ; 9 ; -   ; -   ; 24 ; 22 
2209500; 161 ; 473 ; 188 ; 76 ; -   ; 154 ; 32 ; 1 ; 3 ; 2 ; 1 ; -   ; 5 ; 4 ; 14 ; 45 ; 23 ; 9 ; -   ; 22 ; 50 
2209559; 249 ; 565 ; 131 ; -   ; -   ; 43 ; 3 ; 8 ; 7 ; 1 ; -   ; -   ; 2 ; 1 ; 13 ; 37 ; 13 ; -   ; -   ; 11 ; 10 
2209609; 111 ; 366 ; 94 ; -   ; -   ; 136 ; 18 ; 4 ; 4 ; 1 ; -   ; -   ; 3 ; 6 ; 13 ; 48 ; 7 ; -   ; -   ; 31 ; 49 
2209658; 241 ; 935 ; 209 ; -   ; -   ; 87 ; 26 ; 6 ; 6 ; 2 ; -   ; -   ; 1 ; 8 ; 20 ; 66 ; 12 ; -   ; -   ; 9 ; 53 
2209708; 255 ; 823 ; 203 ; -   ; -   ; 445 ; 119 ; 10 ; 9 ; 1 ; -   ; -   ; 8 ; 10 ; 25 ; 65 ; 16 ; -   ; -   ; 50 ; 71 
2209757; 116 ; 506 ; 84 ; -   ; -   ; 101 ; 12 ; 6 ; 7 ; 1 ; -   ; -   ; 4 ; 6 ; 7 ; 37 ; 10 ; -   ; -   ; 11 ; 18 
2209807; 282 ; 728 ; 170 ; -   ; -   ; 395 ; 49 ; 3 ; 6 ; 1 ; -   ; -   ; 3 ; 8 ; 17 ; 50 ; 13 ; -   ; -   ; 24 ; 52 
2209856; 180 ; 628 ; 147 ; -   ; -   ; 769 ; 37 ; 6 ; 4 ; 1 ; -   ; -   ; 9 ; 5 ; 18 ; 59 ; 14 ; -   ; -   ; 44 ; 49 
2209872; 282 ; 927 ; 200 ; -   ; -   ; 89 ; 25 ; 5 ; 5 ; 1 ; -   ; -   ; 2 ; 5 ; 21 ; 58 ; 21 ; -   ; -   ; 16 ; 46 
2209906; 273 ; 883 ; 254 ; -   ; -   ; 620 ; 35 ; 7 ; 6 ; 1 ; -   ; -   ; 1 ; 8 ; 19 ; 65 ; 21 ; -   ; -   ; 45 ; 62 
2209955; 184 ; 722 ; 159 ; 38 ; -   ; 95 ; 12 ; 4 ; 5 ; 2 ; 1 ; -   ; 1 ; 6 ; 16 ; 51 ; 24 ; 7 ; -   ; 14 ; 35 
2209971; 512 ; 1.586 ; 448 ; 128 ; -   ; 552 ; 64 ; 11 ; 11 ; 2 ; 1 ; -   ; 9 ; 13 ; 26 ; 85 ; 30 ; 10 ; -   ; 42 ; 81 
2210003; 1.037 ; 3.404 ; 1.143 ; 1.366 ; 135 ; 1.053 ; 113 ; 11 ; 13 ; 8 ; 3 ; 2 ; 7 ; 17 ; 80 ; 165 ; 108 ; 70 ; 6 ; 64 ; 181 
2210052; 265 ; 755 ; 240 ; -   ; -   ; 54 ; 59 ; 5 ; 7 ; 1 ; -   ; -   ; 1 ; 8 ; 22 ; 52 ; 24 ; -   ; -   ; 13 ; 63 
2210102; 140 ; 558 ; 119 ; -   ; -   ; 123 ; 15 ; 4 ; 5 ; 1 ; -   ; -   ; 1 ; 5 ; 12 ; 31 ; 13 ; -   ; -   ; 15 ; 28 
2210201; 199 ; 877 ; 255 ; -   ; -   ; 239 ; 34 ; 10 ; 10 ; 1 ; -   ; -   ; 1 ; 10 ; 16 ; 79 ; 23 ; -   ; -   ; 24 ; 69 
2210300; 275 ; 852 ; 163 ; 44 ; -   ; 450 ; 101 ; 5 ; 8 ; 1 ; 1 ; -   ; 4 ; 8 ; 26 ; 85 ; 18 ; 1 ; -   ; 23 ; 73 
2210359; 328 ; 552 ; 209 ; 97 ; -   ; 414 ; 14 ; 10 ; 9 ; 2 ; 1 ; -   ; 4 ; 5 ; 18 ; 67 ; 21 ; 10 ; -   ; 23 ; 42 
2210375; 76 ; 352 ; 83 ; -   ; -   ; 64 ; 12 ; 6 ; 7 ; 1 ; -   ; -   ; 1 ; 5 ; 6 ; 33 ; 6 ; -   ; -   ; 3 ; 26 
2210383; 102 ; 342 ; 67 ; -   ; -   ; 56 ; 8 ; 4 ; 4 ; 1 ; -   ; -   ; 2 ; 2 ; 4 ; 31 ; 13 ; -   ; -   ; 17 ; 17 
2210391; 97 ; 445 ; 68 ; -   ; -   ; 137 ; 20 ; 3 ; 3 ; 1 ; -   ; -   ; 2 ; 5 ; 8 ; 26 ; 8 ; -   ; -   ; 15 ; 24 
2210409; 903 ; 2.526 ; 844 ; 166 ; -   ; 843 ; 124 ; 23 ; 25 ; 3 ; 1 ; -   ; 16 ; 27 ; 64 ; 133 ; 59 ; 11 ; -   ; 63 ; 129 
2210508; 696 ; 2.088 ; 449 ; 121 ; -   ; 974 ; 72 ; 7 ; 7 ; 2 ; 2 ; -   ; 6 ; 11 ; 44 ; 132 ; 45 ; 11 ; -   ; 77 ; 122 
2210607; 1.529 ; 5.308 ; 1.476 ; 1.642 ; 124 ; 963 ; 108 ; 21 ; 26 ; 7 ; 4 ; 2 ; 8 ; 22 ; 81 ; 268 ; 147 ; 98 ; 5 ; 56 ; 195 
2210623; 182 ; 788 ; 158 ; -   ; -   ; 70 ; 8 ; 8 ; 9 ; 1 ; -   ; -   ; 2 ; 6 ; 15 ; 62 ; 13 ; -   ; -   ; 20 ; 39 
2210631; 171 ; 742 ; 126 ; 25 ; -   ; 26 ; 11 ; 10 ; 11 ; 1 ; 1 ; -   ; 1 ; 5 ; 17 ; 57 ; 14 ; 1 ; -   ; 9 ; 38 
2210656; 380 ; 1.294 ; 299 ; -   ; -   ; 369 ; 26 ; 12 ; 13 ; 2 ; -   ; -   ; 7 ; 11 ; 23 ; 72 ; 20 ; -   ; -   ; 35 ; 43 
2210706; 797 ; 2.393 ; 592 ; -   ; -   ; 893 ; 158 ; 13 ; 12 ; 2 ; -   ; -   ; 8 ; 15 ; 52 ; 148 ; 42 ; -   ; -   ; 46 ; 149 
2210805; 622 ; 1.704 ; 476 ; 97 ; 170 ; 531 ; 55 ; 11 ; 11 ; 4 ; 1 ; 1 ; 2 ; 13 ; 39 ; 116 ; 52 ; 7 ; 6 ; 41 ; 83 
2210904; 156 ; 598 ; 155 ; -   ; -   ; 459 ; 23 ; 5 ; 6 ; 1 ; -   ; -   ; 5 ; 6 ; 15 ; 64 ; 14 ; -   ; -   ; 25 ; 40 
2210938; 281 ; 759 ; 235 ; -   ; -   ; 150 ; 28 ; 5 ; 8 ; 1 ; -   ; -   ; 2 ; 9 ; 20 ; 56 ; 19 ; -   ; -   ; 19 ; 44 
2210953; 111 ; 401 ; 146 ; -   ; -   ; 141 ; 10 ; 2 ; 3 ; 1 ; -   ; -   ; 2 ; 5 ; 9 ; 24 ; 8 ; -   ; -   ; 10 ; 22 
2210979; 113 ; 404 ; 84 ; -   ; -   ; 86 ; 18 ; 4 ; 5 ; 1 ; -   ; -   ; 2 ; 6 ; 12 ; 34 ; 11 ; -   ; -   ; 17 ; 33 
2211001; 36.898 ; 107.994 ; 36.941 ; 13.735 ; 139 ; 20.232 ; 6.389 ; 309 ; 385 ; 172 ; 39 ; 4 ; 114 ; 569 ; 1.874 ; 5.616 ; 2.958 ; 966 ; 19 ; 1.488 ; 6.855 
2211100; 2.137 ; 7.390 ; 1.957 ; 215 ; -   ; 2.459 ; 305 ; 47 ; 52 ; 8 ; 2 ; -   ; 11 ; 56 ; 122 ; 337 ; 126 ; 12 ; -   ; 146 ; 376 
2211209; 1.252 ; 4.169 ; 1.050 ; 966 ; 148 ; 841 ; 127 ; 18 ; 24 ; 5 ; 2 ; 1 ; 7 ; 22 ; 63 ; 249 ; 128 ; 81 ; 3 ; 61 ; 217 
2211308; 919 ; 3.013 ; 955 ; 765 ; -   ; 1.052 ; 178 ; 16 ; 20 ; 4 ; 2 ; -   ; 8 ; 22 ; 60 ; 223 ; 81 ; 37 ; -   ; 84 ; 204 
2211357; 186 ; 855 ; 150 ; -   ; -   ; 27 ; 17 ; 7 ; 7 ; 1 ; -   ; -   ; 1 ; 6 ; 13 ; 48 ; 16 ; -   ; -   ; 11 ; 30 
2211407; 123 ; 557 ; 129 ; -   ; -   ; 252 ; 13 ; 4 ; 3 ; 1 ; -   ; -   ; 2 ; 2 ; 16 ; 39 ; 11 ; -   ; -   ; 19 ; 24 
2211506; 151 ; 473 ; 116 ; -   ; -   ; 425 ; 11 ; 4 ; 5 ; 1 ; -   ; -   ; 3 ; 4 ; 13 ; 30 ; 11 ; -   ; -   ; 27 ; 27 
2211605; 191 ; 296 ; 104 ; -   ; -   ; 278 ; 46 ; 2 ; 2 ; 1 ; -   ; -   ; 2 ; 5 ; 12 ; 24 ; 8 ; -   ; -   ; 19 ; 29 
2211704; 110 ; 580 ; 148 ; -   ; -   ; 223 ; 8 ; 3 ; 3 ; 1 ; -   ; -   ; 3 ; 3 ; 6 ; 34 ; 13 ; -   ; -   ; 21 ; 23 
2300101; 590 ; 1.223 ; 364 ; -   ; -   ; 85 ; 61 ; 17 ; 5 ; 1 ; -   ; -   ; 4 ; 6 ; 46 ; 88 ; 16 ; -   ; -   ; 15 ; 65 
2300150; 782 ; 1.897 ; 280 ; -   ; -   ; 124 ; 83 ; 7 ; 8 ; 1 ; -   ; -   ; 3 ; 11 ; 47 ; 111 ; 17 ; -   ; -   ; 14 ; 105 
2300200; 3.281 ; 9.270 ; 2.677 ; 866 ; 48 ; 959 ; 531 ; 46 ; 43 ; 7 ; 2 ; 1 ; 8 ; 50 ; 211 ; 473 ; 131 ; 69 ; 3 ; 46 ; 473 
2300309; 1.731 ; 5.941 ; 1.890 ; 398 ; -   ; 2.091 ; 539 ; 31 ; 41 ; 4 ; 2 ; -   ; 35 ; 38 ; 135 ; 368 ; 105 ; 34 ; -   ; 126 ; 396 
2300408; 674 ; 1.953 ; 565 ; -   ; 45 ; 131 ; 91 ; 17 ; 11 ; 1 ; -   ; 1 ; 5 ; 12 ; 72 ; 130 ; 27 ; -   ; 3 ; 12 ; 133 
2300507; 573 ; 1.511 ; 432 ; -   ; -   ; 111 ; 134 ; 12 ; 13 ; 1 ; -   ; -   ; 2 ; 16 ; 31 ; 103 ; 19 ; -   ; -   ; 17 ; 106 
2300606; 423 ; 1.096 ; 194 ; -   ; 32 ; 79 ; 55 ; 3 ; 5 ; 1 ; -   ; 1 ; 2 ; 7 ; 30 ; 72 ; 9 ; -   ; 3 ; 11 ; 75 
2300705; 712 ; 1.839 ; 513 ; -   ; -   ; 255 ; 94 ; 10 ; 12 ; 1 ; -   ; -   ; 4 ; 13 ; 41 ; 95 ; 24 ; -   ; -   ; 15 ; 83 
2300754; 2.094 ; 7.055 ; 1.870 ; 305 ; -   ; 57 ; 125 ; 46 ; 49 ; 3 ; 1 ; -   ; 1 ; 42 ; 138 ; 347 ; 94 ; 19 ; -   ; 8 ; 268 
2300804; 354 ; 1.141 ; 300 ; -   ; 38 ; 38 ; 64 ; 5 ; 5 ; 1 ; -   ; 1 ; 1 ; 5 ; 27 ; 64 ; 14 ; -   ; 3 ; 3 ; 63 
2300903; 618 ; 1.705 ; 492 ; -   ; -   ; 323 ; 43 ; 13 ; 9 ; 1 ; -   ; -   ; 2 ; 11 ; 41 ; 100 ; 23 ; -   ; -   ; 13 ; 80 
2301000; 3.547 ; 10.898 ; 3.407 ; 516 ; 108 ; 871 ; 455 ; 47 ; 52 ; 10 ; 1 ; 2 ; 12 ; 62 ; 219 ; 417 ; 166 ; 29 ; 7 ; 46 ; 497 
2301109; 3.738 ; 9.994 ; 3.187 ; 1.030 ; 8 ; 852 ; 719 ; 42 ; 41 ; 7 ; 4 ; 1 ; 23 ; 54 ; 217 ; 475 ; 155 ; 94 ; 1 ; 79 ; 606 
2301208; 1.297 ; 3.751 ; 1.437 ; 532 ; -   ; 373 ; 185 ; 16 ; 18 ; 3 ; 1 ; -   ; 8 ; 21 ; 69 ; 209 ; 69 ; 27 ; -   ; 25 ; 210 
2301257; 621 ; 1.586 ; 483 ; -   ; -   ; 132 ; 86 ; 8 ; 9 ; 1 ; -   ; -   ; 5 ; 10 ; 40 ; 121 ; 21 ; -   ; -   ; 13 ; 121 
2301307; 1.200 ; 3.558 ; 979 ; 416 ; 40 ; 339 ; 205 ; 19 ; 16 ; 2 ; 1 ; 1 ; 10 ; 21 ; 67 ; 148 ; 57 ; 30 ; 3 ; 35 ; 168 
2301406; 704 ; 1.917 ; 634 ; -   ; -   ; 92 ; 96 ; 9 ; 9 ; 2 ; -   ; -   ; 3 ; 11 ; 52 ; 99 ; 38 ; -   ; -   ; 12 ; 118 
2301505; 396 ; 1.019 ; 319 ; -   ; -   ; -   ; 121 ; 8 ; 7 ; 1 ; -   ; -   ; -   ; 9 ; 53 ; 94 ; 15 ; -   ; -   ; -   ; 110 
2301604; 1.049 ; 2.805 ; 1.091 ; 435 ; 73 ; 284 ; 193 ; 12 ; 10 ; 3 ; 1 ; 1 ; 5 ; 15 ; 76 ; 163 ; 68 ; 26 ; 6 ; 36 ; 183 
2301703; 982 ; 3.017 ; 816 ; 493 ; -   ; 558 ; 69 ; 22 ; 16 ; 2 ; 1 ; -   ; 2 ; 15 ; 65 ; 156 ; 60 ; 34 ; -   ; 21 ; 108 
2301802; 284 ; 788 ; 284 ; -   ; -   ; 58 ; 38 ; 5 ; 5 ; 1 ; -   ; -   ; 2 ; 5 ; 21 ; 57 ; 14 ; -   ; -   ; 10 ; 42 
2301851; 682 ; 2.637 ; 725 ; 48 ; 15 ; 90 ; 92 ; 11 ; 13 ; 1 ; 1 ; 1 ; 2 ; 15 ; 39 ; 141 ; 35 ; 4 ; 3 ; 13 ; 121 
2301901; 3.443 ; 9.632 ; 2.694 ; 517 ; 28 ; 1.598 ; 852 ; 44 ; 49 ; 6 ; 3 ; 2 ; 12 ; 50 ; 206 ; 516 ; 131 ; 43 ; 5 ; 56 ; 533 
2301950; 1.156 ; 3.139 ; 764 ; -   ; 25 ; 194 ; 445 ; 13 ; 12 ; 1 ; -   ; 1 ; 3 ; 13 ; 66 ; 148 ; 27 ; -   ; 4 ; 13 ; 175 
2302008; 780 ; 2.627 ; 746 ; 398 ; -   ; 84 ; 64 ; 18 ; 20 ; 3 ; 1 ; -   ; 2 ; 13 ; 67 ; 190 ; 46 ; 23 ; -   ; 11 ; 110 
2302057; 951 ; 2.394 ; 804 ; -   ; 40 ; 40 ; 179 ; 9 ; 11 ; 1 ; -   ; 1 ; 1 ; 14 ; 66 ; 107 ; 33 ; -   ; 3 ; 3 ; 137 
2302107; 1.657 ; 4.858 ; 1.109 ; 442 ; -   ; 1.141 ; 209 ; 27 ; 27 ; 2 ; 2 ; -   ; 2 ; 28 ; 100 ; 193 ; 54 ; 31 ; -   ; 42 ; 230 
2302206; 2.481 ; 7.157 ; 2.173 ; 519 ; -   ; 346 ; 327 ; 33 ; 34 ; 3 ; 1 ; -   ; 7 ; 43 ; 149 ; 332 ; 104 ; 28 ; -   ; 27 ; 371 
2302305; 1.416 ; 3.779 ; 1.265 ; 419 ; -   ; 34 ; 220 ; 23 ; 29 ; 4 ; 1 ; -   ; 1 ; 31 ; 134 ; 221 ; 78 ; 29 ; -   ; 1 ; 259 
2302404; 1.839 ; 7.015 ; 2.120 ; 677 ; -   ; 105 ; 632 ; 57 ; 66 ; 4 ; 2 ; -   ; 2 ; 58 ; 125 ; 368 ; 133 ; 51 ; -   ; 9 ; 385 
2302503; 2.895 ; 6.356 ; 2.331 ; 518 ; -   ; 5.670 ; 405 ; 28 ; 33 ; 5 ; 1 ; -   ; 24 ; 39 ; 144 ; 363 ; 116 ; 36 ; -   ; 294 ; 352 
2302602; 3.140 ; 8.992 ; 2.765 ; 755 ; 61 ; 1.147 ; 360 ; 35 ; 39 ; 6 ; 4 ; 1 ; 3 ; 51 ; 219 ; 491 ; 133 ; 77 ; 3 ; 32 ; 499 
2302701; 1.130 ; 3.668 ; 1.239 ; 285 ; 17 ; 338 ; 238 ; 24 ; 24 ; 2 ; 1 ; 1 ; 5 ; 24 ; 78 ; 228 ; 65 ; 23 ; 1 ; 16 ; 243 
2302800; 4.100 ; 10.729 ; 2.829 ; 652 ; -   ; 1.237 ; 549 ; 72 ; 68 ; 6 ; 2 ; -   ; 4 ; 76 ; 192 ; 409 ; 187 ; 68 ; -   ; 43 ; 482 
2302909; 961 ; 2.573 ; 567 ; -   ; 32 ; 67 ; 136 ; 14 ; 14 ; 1 ; -   ; 1 ; 2 ; 16 ; 59 ; 149 ; 28 ; -   ; 6 ; 10 ; 127 
2303006; 969 ; 2.571 ; 930 ; 447 ; 34 ; 489 ; 125 ; 20 ; 21 ; 3 ; 1 ; 1 ; 15 ; 23 ; 74 ; 160 ; 57 ; 27 ; 3 ; 44 ; 159 
2303105; 924 ; 2.143 ; 878 ; 364 ; -   ; 878 ; 141 ; 17 ; 19 ; 2 ; 1 ; -   ; 13 ; 22 ; 70 ; 179 ; 49 ; 26 ; -   ; 33 ; 173 
2303204; 1.330 ; 4.171 ; 1.169 ; 180 ; -   ; 245 ; 247 ; 19 ; 19 ; 3 ; 1 ; -   ; 4 ; 20 ; 103 ; 318 ; 54 ; 15 ; -   ; 18 ; 282 
2303303; 562 ; 2.008 ; 466 ; -   ; -   ; 121 ; 104 ; 6 ; 8 ; 1 ; -   ; -   ; 2 ; 11 ; 34 ; 109 ; 22 ; -   ; -   ; 9 ; 117 
2303402; 870 ; 2.468 ; 706 ; -   ; -   ; 163 ; 161 ; 15 ; 16 ; 2 ; -   ; -   ; 8 ; 20 ; 60 ; 147 ; 38 ; -   ; -   ; 31 ; 163 
2303501; 3.933 ; 9.638 ; 2.969 ; 730 ; 85 ; 1.403 ; 522 ; 51 ; 49 ; 7 ; 3 ; 1 ; 23 ; 52 ; 164 ; 384 ; 163 ; 50 ; 5 ; 81 ; 435 
2303600; 480 ; 1.388 ; 367 ; -   ; 103 ; 287 ; 46 ; 14 ; 14 ; 1 ; -   ; 1 ; 5 ; 10 ; 31 ; 80 ; 20 ; -   ; 8 ; 17 ; 66 
2303659; 768 ; 1.313 ; 362 ; -   ; -   ; 1.239 ; 161 ; 12 ; 12 ; 1 ; -   ; -   ; 12 ; 14 ; 34 ; 89 ; 20 ; -   ; -   ; 64 ; 112 
2303709; 19.562 ; 49.297 ; 12.266 ; 1.314 ; 162 ; 6.066 ; 1.984 ; 177 ; 169 ; 26 ; 4 ; 2 ; 52 ; 185 ; 1.154 ; 1.959 ; 555 ; 97 ; 9 ; 306 ; 2.182 
2303808; 920 ; 3.087 ; 1.197 ; 762 ; -   ; 129 ; 124 ; 20 ; 19 ; 3 ; 2 ; -   ; 3 ; 18 ; 58 ; 159 ; 99 ; 77 ; -   ; 26 ; 151 
2303907; 735 ; 1.911 ; 469 ; -   ; -   ; 146 ; 68 ; 11 ; 13 ; 1 ; -   ; -   ; 2 ; 15 ; 68 ; 115 ; 20 ; -   ; -   ; 10 ; 101 
2303931; 632 ; 1.825 ; 473 ; -   ; -   ; 116 ; 123 ; 13 ; 10 ; 1 ; -   ; -   ; 1 ; 15 ; 30 ; 70 ; 20 ; -   ; -   ; 5 ; 89 
2303956; 1.159 ; 2.871 ; 732 ; -   ; -   ; 416 ; 258 ; 13 ; 16 ; 1 ; -   ; -   ; 7 ; 20 ; 60 ; 148 ; 29 ; -   ; -   ; 32 ; 168 
2304004; 1.014 ; 2.944 ; 1.041 ; -   ; -   ; 1.237 ; 361 ; 14 ; 15 ; 2 ; -   ; -   ; 13 ; 18 ; 68 ; 192 ; 59 ; -   ; -   ; 75 ; 200 
2304103; 3.326 ; 9.871 ; 3.216 ; 988 ; 59 ; 1.787 ; 774 ; 47 ; 50 ; 9 ; 4 ; 1 ; 21 ; 67 ; 216 ; 471 ; 201 ; 92 ; 8 ; 88 ; 550 
2304202; 6.976 ; 18.043 ; 5.420 ; 1.764 ; -   ; 2.328 ; 956 ; 75 ; 78 ; 18 ; 5 ; -   ; 18 ; 91 ; 544 ; 944 ; 382 ; 128 ; -   ; 160 ; 1.118 
2304236; 791 ; 2.463 ; 797 ; -   ; -   ; 216 ; 148 ; 21 ; 20 ; 2 ; -   ; -   ; 5 ; 19 ; 38 ; 133 ; 36 ; -   ; -   ; 17 ; 141 
2304251; 1.645 ; 4.153 ; 1.115 ; -   ; -   ; 15 ; 136 ; 20 ; 26 ; 3 ; -   ; -   ; 1 ; 28 ; 140 ; 258 ; 55 ; -   ; -   ; 1 ; 215 
2304269; 270 ; 1.062 ; 351 ; -   ; -   ; 119 ; 44 ; 5 ; 5 ; 1 ; -   ; -   ; 3 ; 8 ; 25 ; 69 ; 16 ; -   ; -   ; 8 ; 64 
2304277; 360 ; 747 ; 192 ; -   ; -   ; 63 ; 93 ; 7 ; 5 ; 1 ; -   ; -   ; 2 ; 6 ; 18 ; 48 ; 13 ; -   ; -   ; 13 ; 58 
2304285; 4.939 ; 10.663 ; 2.321 ; 501 ; 108 ; 1.023 ; 891 ; 36 ; 35 ; 6 ; 1 ; 1 ; 14 ; 51 ; 307 ; 403 ; 125 ; 27 ; 8 ; 58 ; 556 
2304301; 890 ; 2.661 ; 781 ; -   ; -   ; 45 ; 141 ; 16 ; 14 ; 2 ; -   ; -   ; 2 ; 20 ; 63 ; 178 ; 43 ; -   ; -   ; 6 ; 195 
2304350; 1.128 ; 2.912 ; 939 ; 180 ; 29 ; 299 ; 269 ; 12 ; 14 ; 2 ; 1 ; 1 ; 8 ; 18 ; 58 ; 149 ; 40 ; 12 ; 3 ; 19 ; 181 
2304400; 100.716 ; 300.132 ; 99.013 ; 27.168 ; 944 ; 43.660 ; 13.550 ; 863 ; 1.019 ; 301 ; 65 ; 12 ; 191 ; 958 ; 6.279 ; 13.632 ; 5.805 ; 1.322 ; 66 ; 1.708 ; 14.135 
2304459; 645 ; 2.006 ; 539 ; -   ; -   ; 49 ; 143 ; 7 ; 10 ; 1 ; -   ; -   ; 1 ; 12 ; 54 ; 111 ; 20 ; -   ; -   ; 4 ; 128 
2304509; 874 ; 2.116 ; 701 ; 12 ; -   ; 154 ; 170 ; 14 ; 12 ; 1 ; 1 ; -   ; 3 ; 15 ; 85 ; 128 ; 34 ; 3 ; -   ; 16 ; 155 
2304608; 417 ; 1.276 ; 374 ; -   ; -   ; 169 ; 31 ; 6 ; 7 ; 1 ; -   ; -   ; 5 ; 8 ; 27 ; 79 ; 14 ; -   ; -   ; 10 ; 57 
2304657; 739 ; 1.960 ; 396 ; -   ; -   ; 1.846 ; 149 ; 11 ; 15 ; 1 ; -   ; -   ; 17 ; 15 ; 74 ; 113 ; 24 ; -   ; -   ; 90 ; 139 
2304707; 3.018 ; 8.283 ; 2.628 ; 801 ; -   ; 1.628 ; 420 ; 43 ; 52 ; 5 ; 2 ; -   ; 20 ; 54 ; 178 ; 647 ; 156 ; 53 ; -   ; 72 ; 489 
2304806; 240 ; 795 ; 237 ; -   ; -   ; 51 ; 40 ; 8 ; 5 ; 1 ; -   ; -   ; 2 ; 5 ; 24 ; 54 ; 15 ; -   ; -   ; 7 ; 53 
2304905; 492 ; 1.283 ; 396 ; -   ; -   ; 174 ; 169 ; 6 ; 5 ; 1 ; -   ; -   ; 1 ; 10 ; 16 ; 41 ; 14 ; -   ; -   ; 6 ; 59 
2304954; 1.224 ; 3.433 ; 1.020 ; 453 ; 245 ; 592 ; 169 ; 17 ; 17 ; 2 ; 1 ; 1 ; 5 ; 23 ; 86 ; 168 ; 49 ; 27 ; 12 ; 41 ; 201 
2305001; 2.018 ; 6.522 ; 1.934 ; 487 ; -   ; 421 ; 227 ; 30 ; 30 ; 4 ; 1 ; -   ; 2 ; 32 ; 157 ; 398 ; 99 ; 27 ; -   ; 21 ; 342 
2305100; 309 ; 908 ; 195 ; 57 ; -   ; 17 ; 101 ; 6 ; 4 ; 1 ; 1 ; -   ; 1 ; 7 ; 29 ; 56 ; 11 ; 6 ; -   ; 1 ; 62 
2305209; 906 ; 2.463 ; 762 ; 434 ; -   ; 25 ; 85 ; 12 ; 13 ; 2 ; 1 ; -   ; 1 ; 15 ; 55 ; 143 ; 48 ; 32 ; -   ; 4 ; 110 
