COD. MUNIC;MAT_Edu_ Infantil;MAT_Ens_Fundamental;MAT_Ens_ Médio;MAT_Educ_Prof_Técnica_Médio;MAT_Educ_Profissional(FIC);MAT_EJA;MAT_Educ_ Especial;QTD_Edu_ Infantil;QTD_Ens_Fundamental;QTD_Ens_ Médio;QTD_Educ_Prof_Técnica_Médio;QTD_Educ_Profissional(FIC);QTD_EJA;QTD_Educ_ Especial;DOCENTE_ Infantil;DOCENTE_Fundamental;DOCENTE_ Médio;DOCENTE_Prof_Técnica_Médio;DOCENTE_Profissional(FIC);DOCENTE_EJA;DOCENTE_Especial;MAT_Federal_ini;MAT_Estadual_ini;MAT_Municipal_ini;MAT_Privada_ini;MAT_Federal_final;MAT_Estadual_final;MAT_Municipal_final;MAT_Privada_final;DOC_Pública_ini;DOC_Privada_ini;DOC_Pública_final;DOC_Privada_final;DOC_Pública_Mult;DOC_Privada_Mult;ESC_Federal_ini;ESC_Estadual_ini;ESC_Municipal_ini;ESC_Privada_ini;ESC_Federal_final;ESC_Estadual_final;ESC_Municipal_final;ESC_Privada_final
3306305;12.596;32.781;10.398;3.135; -   ;4.347;935;97;114;42;14; -   ;23;133;619;1.888;899;291; -   ;250;1.657; -   ; 50 ; 14.123 ; 3.824 ; -   ; 2.110 ; 9.851 ; 2.823 ; 662 ; 294 ; 814 ; 277 ; 14 ; 3 ; -   ; 2 ; 43 ; 33 ; -   ; 20 ; 18 ; 20 
3500105;1.356;3.588;1.407;807; -   ;316;168;15;11;7;3; -   ;2;16;95;216;125;76; -   ;31;169; -   ; -   ; 1.360 ; 663 ; -   ; 1.119 ; -   ; 446 ; 80 ; 46 ; 74 ; 38 ; -   ; -   ; -   ; -   ; 4 ; 4 ; -   ; 3 ; -   ; 3 
3500204;192;455;147; -   ; -   ; -   ;7;2;2;1; -   ; -   ; -   ;3;15;40;14; -   ; -   ; -   ;27; -   ; -   ; 257 ; -   ; -   ; -   ; 198 ; -   ; 20 ; -   ; 24 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; -   ; 1 ; -   
3500303;1.343;4.236;1.073;295; -   ;411;250;13;20;5;1; -   ;1;20;75;205;83;33; -   ;23;177; -   ; 239 ; 1.966 ; 267 ; -   ; 1.137 ; 471 ; 156 ; 92 ; 28 ; 90 ; 25 ; 5 ; 1 ; -   ; 1 ; 13 ; 3 ; -   ; 3 ; 1 ; 2 
3500402;241;658;175; -   ; -   ;39;46;5;6;1; -   ; -   ;1;5;21;43;15; -   ; -   ;11;36; -   ; -   ; 407 ; -   ; -   ; 251 ; -   ; -   ; 17 ; -   ; 27 ; -   ; 6 ; -   ; -   ; -   ; 4 ; -   ; -   ; 2 ; -   ; -   
3500501;986;2.026;579; -   ; -   ;139;86;12;8;3; -   ; -   ;2;9;146;147;56; -   ; -   ;24;121; -   ; 178 ; 883 ; 106 ; -   ; 209 ; 590 ; 60 ; 82 ; 13 ; 62 ; 18 ; -   ; 6 ; -   ; 1 ; 4 ; 2 ; -   ; 1 ; 3 ; 1 
3500550;279;767;195; -   ; -   ;13;18;3;2;1; -   ; -   ;1;2;44;56;22; -   ; -   ;1;39; -   ; -   ; 428 ; -   ; -   ; 339 ; -   ; -   ; 37 ; -   ; 19 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; 1 ; -   ; -   
3500600;177;431;150;49; -   ; -   ;14;1;1;1;1; -   ; -   ;2;11;25;12;1; -   ; -   ;28; -   ; -   ; 229 ; -   ; -   ; -   ; 202 ; -   ; 13 ; -   ; 12 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; -   ; 1 ; -   
3500709;1.982;4.696;1.540;48; -   ;253;153;15;19;10;1; -   ;2;22;169;285;159;4; -   ;27;221; -   ; -   ; 2.360 ; 415 ; -   ; 1.548 ; -   ; 373 ; 125 ; 25 ; 105 ; 51 ; -   ; -   ; -   ; -   ; 8 ; 4 ; -   ; 6 ; -   ; 4 
3500758;283;772;286; -   ; -   ; -   ;13;4;5;1; -   ; -   ; -   ;4;11;48;22; -   ; -   ; -   ;20; -   ; -   ; 424 ; -   ; -   ; 348 ; -   ; -   ; 23 ; -   ; 26 ; -   ; 4 ; -   ; -   ; -   ; 4 ; -   ; -   ; 1 ; -   ; -   
3500808;200;386;138; -   ; -   ; -   ;15;2;1;1; -   ; -   ; -   ;2;14;29;24; -   ; -   ; -   ;31; -   ; 206 ; -   ; -   ; -   ; 180 ; -   ; -   ; 15 ; -   ; 16 ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; -   ; 1 ; -   ; -   
3500907;194;468;128; -   ; -   ;38;19;2;2;1; -   ; -   ;2;3;18;31;16; -   ; -   ;12;23; -   ; -   ; 270 ; -   ; -   ; 198 ; -   ; -   ; 17 ; -   ; 14 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; 1 ; -   ; -   
3501004;720;1.947;561; -   ; -   ;171;149;8;10;3; -   ; -   ;3;11;40;132;56; -   ; -   ;28;100; -   ; -   ; 876 ; 251 ; -   ; 358 ; 346 ; 116 ; 50 ; 27 ; 47 ; 38 ; -   ; 12 ; -   ; -   ; 5 ; 3 ; -   ; 1 ; 1 ; 2 
3501103;133;387;144; -   ; -   ; -   ;30;2;2;1; -   ; -   ; -   ;2;5;25;18; -   ; -   ; -   ;23; -   ; -   ; 226 ; -   ; -   ; 161 ; -   ; -   ; 12 ; -   ; 14 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; 1 ; -   ; -   
3501152;829;2.711;677;206; -   ;108;83;7;8;2;1; -   ;1;12;46;146;34;11; -   ;8;116; -   ; -   ; 1.123 ; 316 ; -   ; -   ; 1.017 ; 255 ; 79 ; 13 ; 52 ; 12 ; -   ; -   ; -   ; -   ; 7 ; 1 ; -   ; -   ; 3 ; 1 
3501202;173;340;103; -   ; -   ; -   ;4;2;3;1; -   ; -   ; -   ;2;14;35;9; -   ; -   ; -   ;20; -   ; -   ; 197 ; -   ; -   ; 106 ; 37 ; -   ; 20 ; -   ; 23 ; -   ; 6 ; -   ; -   ; -   ; 2 ; -   ; -   ; 1 ; 1 ; -   
3501301;1.043;3.282;852; -   ; -   ; -   ;71;12;10;5; -   ; -   ; -   ;10;66;197;77; -   ; -   ; -   ;135; -   ; -   ; 1.280 ; 441 ; -   ; -   ; 1.207 ; 354 ; 87 ; 32 ; 68 ; 37 ; -   ; -   ; -   ; -   ; 6 ; 3 ; -   ; -   ; 4 ; 3 
3501400;171;448;120; -   ; -   ;316;10;2;2;1; -   ; -   ;2;2;12;31;14; -   ; -   ;18;26; -   ; -   ; 275 ; -   ; -   ; 173 ; -   ; -   ; 17 ; -   ; 14 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; 1 ; -   ; -   
3501509;206;438;106; -   ; -   ;52;21;2;2;1; -   ; -   ;1;3;11;30;13; -   ; -   ;11;26; -   ; -   ; 249 ; -   ; -   ; 189 ; -   ; -   ; 18 ; -   ; 13 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; 1 ; -   ; -   
3501608;10.709;25.285;9.396;3.758; -   ;5.164;914;93;64;35;11; -   ;11;106;589;1.442;713;240; -   ;94;1.312; -   ; 4.519 ; 4.788 ; 4.599 ; -   ; 6.027 ; 1.941 ; 3.411 ; 565 ; 247 ; 509 ; 250 ; 11 ; 11 ; -   ; 20 ; 12 ; 15 ; -   ; 24 ; 6 ; 13 
3501707;2.135;4.194;1.370; -   ; -   ;509;93;10;11;6; -   ; -   ;2;17;90;245;99; -   ; -   ;32;201; -   ; -   ; 2.298 ; 160 ; -   ; 766 ; 840 ; 130 ; 115 ; 22 ; 94 ; 28 ; -   ; -   ; -   ; -   ; 4 ; 2 ; -   ; 3 ; 2 ; 3 
3501806;257;669;258;135; -   ; -   ;28;2;3;2;1; -   ; -   ;5;14;44;34;19; -   ; -   ;41; -   ; -   ; 358 ; -   ; -   ; 96 ; 215 ; -   ; 23 ; -   ; 28 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; 1 ; 1 ; -   
3501905;2.970;7.624;2.853;1.383; -   ;430;311;31;31;15;2; -   ;5;35;266;486;263;102; -   ;54;388; -   ; 1.057 ; 2.260 ; 966 ; -   ; 2.553 ; -   ; 788 ; 201 ; 78 ; 178 ; 94 ; 3 ; 11 ; -   ; 7 ; 11 ; 7 ; -   ; 11 ; -   ; 7 
3502002;196;474;145; -   ; -   ;50;4;1;1;1; -   ; -   ;2;2;15;33;18; -   ; -   ;16;21; -   ; -   ; 277 ; -   ; -   ; -   ; 197 ; -   ; 24 ; -   ; 16 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; -   ; 1 ; -   
3502101;2.551;6.222;2.231;1.339; -   ;597;494;31;21;11;3; -   ;3;25;219;382;207;96; -   ;44;368; -   ; -   ; 2.763 ; 941 ; -   ; 1.880 ; -   ; 638 ; 166 ; 74 ; 144 ; 57 ; 21 ; 8 ; -   ; -   ; 9 ; 6 ; -   ; 6 ; -   ; 5 
3502200;1.093;3.037;832; -   ; -   ;261;204;10;14;3; -   ; -   ;2;12;46;222;56; -   ; -   ;24;170; -   ; 180 ; 1.470 ; 134 ; -   ; 216 ; 1.003 ; 34 ; 118 ; 12 ; 86 ; 20 ; 6 ; 11 ; -   ; 1 ; 9 ; 2 ; -   ; 2 ; 5 ; 1 
3502309;322;873;230; -   ; -   ;27;14;2;3;1; -   ; -   ;1;4;16;39;16; -   ; -   ;9;34; -   ; -   ; 481 ; -   ; -   ; -   ; 392 ; -   ; 25 ; -   ; 22 ; -   ; -   ; -   ; -   ; -   ; 3 ; -   ; -   ; -   ; 3 ; -   
3502408;227;422;133; -   ; -   ; -   ;5;2;2;1; -   ; -   ; -   ;3;22;27;26; -   ; -   ; -   ;20; -   ; -   ; 234 ; -   ; -   ; 188 ; -   ; -   ; 12 ; -   ; 15 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; 1 ; -   ; -   
3502507;1.672;4.668;1.463;292; -   ;320;251;18;17;5;1; -   ;3;25;74;266;100;17; -   ;34;225; -   ; -   ; 2.238 ; 467 ; -   ; -   ; 1.803 ; 160 ; 141 ; 34 ; 92 ; 40 ; -   ; 13 ; -   ; -   ; 11 ; 4 ; -   ; -   ; 8 ; 2 
3502606;197;428;146; -   ; -   ; -   ;9;1;2;1; -   ; -   ; -   ;1;10;35;19; -   ; -   ; -   ;21; -   ; -   ; 240 ; -   ; -   ; 188 ; -   ; -   ; 16 ; -   ; 20 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; 1 ; -   ; -   
3502705;1.231;3.598;1.239;250; -   ;33;214;16;25;11;2; -   ;1;19;44;230;132;28; -   ;8;188; -   ; 829 ; 1.129 ; 67 ; -   ; 1.473 ; 36 ; 64 ; 116 ; 8 ; 128 ; 13 ; 24 ; -   ; -   ; 8 ; 14 ; 1 ; -   ; 10 ; 1 ; 1 
3502754;1.041;3.201;842; -   ; -   ;239;73;16;16;1; -   ; -   ;2;14;94;212;44; -   ; -   ;26;150; -   ; -   ; 1.634 ; 263 ; -   ; -   ; 1.191 ; 113 ; 132 ; 17 ; 68 ; 13 ; 8 ; 4 ; -   ; -   ; 12 ; 2 ; -   ; -   ; 4 ; 1 
3502804;9.355;20.549;7.241;2.318; -   ;2.268;929;67;76;35;7; -   ;18;95;454;1.113;538;117; -   ;132;819; -   ; 4 ; 8.307 ; 3.607 ; -   ; 6.153 ; -   ; 2.478 ; 363 ; 206 ; 413 ; 241 ; 23 ; 37 ; -   ; 2 ; 29 ; 20 ; -   ; 24 ; -   ; 15 
3502903;1.376;3.999;1.197; -   ; -   ; -   ;120;18;16;3; -   ; -   ; -   ;22;71;220;60; -   ; -   ; -   ;181; -   ; -   ; 2.169 ; 190 ; -   ; -   ; 1.557 ; 83 ; 128 ; 16 ; 71 ; 19 ; -   ; 5 ; -   ; -   ; 11 ; 3 ; -   ; -   ; 5 ; 1 
3503000;268;641;162; -   ; -   ; -   ;3;3;2;1; -   ; -   ; -   ;1;18;37;13; -   ; -   ; -   ;15; -   ; -   ; 347 ; -   ; -   ; 294 ; -   ; -   ; 18 ; -   ; 19 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; 1 ; -   ; -   
3503109;256;805;185; -   ; -   ;34;18;3;3;1; -   ; -   ;1;4;11;51;16; -   ; -   ;10;36; -   ; -   ; 432 ; -   ; -   ; 373 ; -   ; -   ; 27 ; -   ; 24 ; -   ; -   ; -   ; -   ; -   ; 2 ; -   ; -   ; 1 ; -   ; -   
3503158;73;364;114; -   ; -   ;14;3;1;1;1; -   ; -   ;1;2;5;23;11; -   ; -   ;1;17; -   ; -   ; 195 ; -   ; -   ; -   ; 169 ; -   ; 14 ; -   ; 12 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; -   ; 1 ; -   
3503208;12.225;24.596;8.309;3.422; -   ;1.736;1.034;74;65;38;11; -   ;11;104;590;1.350;679;250; -   ;139;1.230; -   ; 5.285 ; 4.688 ; 3.579 ; -   ; 5.821 ; 2.618 ; 2.605 ; 510 ; 221 ; 485 ; 259 ; 10 ; 34 ; -   ; 13 ; 14 ; 18 ; -   ; 20 ; 11 ; 14 
3503307;8.811;14.261;4.411;1.427; -   ;1.097;649;43;45;14;5; -   ;5;53;440;807;292;110; -   ;82;675; -   ; 2.323 ; 4.096 ; 1.658 ; -   ; 3.642 ; 1.514 ; 1.028 ; 360 ; 113 ; 327 ; 119 ; 8 ; 16 ; -   ; 7 ; 18 ; 11 ; -   ; 10 ; 6 ; 9 
3503356;115;217;72; -   ; -   ; -   ;2;2;3;2; -   ; -   ; -   ;2;10;26;18; -   ; -   ; -   ;8; -   ; 22 ; 96 ; -   ; -   ; 99 ; -   ; -   ; 9 ; -   ; 17 ; -   ; 7 ; -   ; -   ; 1 ; 1 ; -   ; -   ; 2 ; -   ; -   
3503406;290;882;258; -   ; -   ;8;34;5;6;1; -   ; -   ;1;6;22;61;28; -   ; -   ;1;49; -   ; -   ; 483 ; 7 ; -   ; 392 ; -   ; -   ; 34 ; 2 ; 25 ; 2 ; -   ; 2 ; -   ; -   ; 4 ; 1 ; -   ; 1 ; -   ; -   
3503505;146;518;144; -   ; -   ; -   ;7;1;3;1; -   ; -   ; -   ;2;9;28;15; -   ; -   ; -   ;14; -   ; -   ; 269 ; -   ; -   ; -   ; 249 ; -   ; 14 ; -   ; 14 ; -   ; 1 ; -   ; -   ; -   ; 2 ; -   ; -   ; -   ; 1 ; -   
3503604;409;1.484;331; -   ; -   ;96;37;4;4;1; -   ; -   ;1;6;13;75;20; -   ; -   ;15;44; -   ; -   ; 764 ; 25 ; -   ; -   ; 695 ; -   ; 39 ; -   ; 32 ; 6 ; -   ; 6 ; -   ; -   ; 2 ; 1 ; -   ; -   ; 2 ; -   
3503703;397;916;271; -   ; -   ;174;46;2;3;1; -   ; -   ;1;5;46;74;27; -   ; -   ;23;77; -   ; -   ; 521 ; -   ; -   ; 395 ; -   ; -   ; 46 ; -   ; 28 ; -   ; -   ; -   ; -   ; -   ; 2 ; -   ; -   ; 1 ; -   ; -   
3503802;2.444;6.346;1.936; -   ; -   ;475;232;27;22;8; -   ; -   ;3;27;114;376;142; -   ; -   ;38;278; -   ; -   ; 3.239 ; 594 ; -   ; 2.151 ; -   ; 362 ; 175 ; 55 ; 121 ; 49 ; -   ; -   ; -   ; -   ; 9 ; 7 ; -   ; 6 ; -   ; 4 
3503901;4.369;12.440;4.250;804; -   ;904;573;45;46;19;2; -   ;6;53;310;707;310;45; -   ;65;601; -   ; 1 ; 5.790 ; 1.072 ; -   ; 4.814 ; -   ; 763 ; 284 ; 108 ; 268 ; 123 ; 28 ; 13 ; -   ; 1 ; 21 ; 12 ; -   ; 13 ; -   ; 9 
3503950;100;202;61; -   ; -   ; -   ;7;1;2;1; -   ; -   ; -   ;2;6;25;14; -   ; -   ; -   ;26; -   ; 89 ; 34 ; -   ; -   ; 79 ; -   ; -   ; 19 ; -   ; 16 ; -   ; -   ; -   ; -   ; 1 ; 1 ; -   ; -   ; 1 ; -   ; -   
3504008;5.006;11.085;3.435;1.258; -   ;856;561;35;41;21;5; -   ;6;53;383;702;345;107; -   ;63;694; -   ; -   ; 5.074 ; 1.179 ; -   ; 3.855 ; -   ; 977 ; 302 ; 112 ; 245 ; 113 ; -   ; 7 ; -   ; -   ; 19 ; 10 ; -   ; 12 ; -   ; 8 
3504107;7.267;19.823;5.928;1.065; -   ;977;799;72;66;27;4; -   ;6;77;445;966;456;103; -   ;68;873; -   ; 498 ; 8.213 ; 2.161 ; -   ; 7.096 ; -   ; 1.855 ; 318 ; 172 ; 393 ; 169 ; 28 ; 1 ; -   ; 3 ; 27 ; 16 ; -   ; 20 ; -   ; 13 
3504206;496;1.414;506; -   ; -   ;58;45;7;7;4; -   ; -   ;3;7;36;104;67; -   ; -   ;16;64; -   ; -   ; 602 ; 136 ; -   ; 550 ; -   ; 126 ; 34 ; 21 ; 34 ; 31 ; -   ; -   ; -   ; -   ; 2 ; 3 ; -   ; 2 ; -   ; 2 
3504305;166;574;190; -   ; -   ;37;15;6;6;1; -   ; -   ;4;4;11;60;16; -   ; -   ;14;28; -   ; 50 ; 278 ; -   ; -   ; 246 ; -   ; -   ; 20 ; -   ; 41 ; -   ; 26 ; -   ; -   ; 4 ; 1 ; -   ; -   ; 5 ; -   ; -   
3504404;559;1.358;354; -   ; -   ;197;88;4;4;2; -   ; -   ;2;6;22;74;32; -   ; -   ;9;66; -   ; -   ; 732 ; 69 ; -   ; 497 ; -   ; 60 ; 34 ; 9 ; 25 ; 13 ; -   ; -   ; -   ; -   ; 2 ; 1 ; -   ; 1 ; -   ; 1 
3504503;4.623;10.981;3.722;1.102;132;1.890;370;42;40;15;4;1;8;45;195;560;291;127;16;71;438; -   ; -   ; 4.891 ; 1.283 ; -   ; 3.901 ; -   ; 906 ; 216 ; 93 ; 222 ; 107 ; 11 ; 9 ; -   ; -   ; 21 ; 9 ; -   ; 10 ; -   ; 7 
3504602;847;1.950;614; -   ; -   ;79;69;6;7;2; -   ; -   ;1;6;49;120;44; -   ; -   ;8;79; -   ; -   ; 1.055 ; 87 ; -   ; 354 ; 385 ; 69 ; 57 ; 7 ; 49 ; 11 ; -   ; -   ; -   ; -   ; 4 ; 1 ; -   ; 1 ; 1 ; 1 
3504701;87;139;43; -   ; -   ;256;4;2;2;1; -   ; -   ;2;3;3;15;9; -   ; -   ;10;11; -   ; -   ; 86 ; -   ; -   ; 53 ; -   ; -   ; 6 ; -   ; 9 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; 1 ; -   ; -   
3504800;374;804;260; -   ; -   ;18;11;2;2;1; -   ; -   ;1;3;23;47;21; -   ; -   ;1;27; -   ; -   ; 470 ; -   ; -   ; 334 ; -   ; -   ; 23 ; -   ; 25 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; 1 ; -   ; -   
3504909;316;1.260;430; -   ; -   ;11;26;5;8;1; -   ; -   ;1;5;25;80;17; -   ; -   ;1;57; -   ; -   ; 689 ; -   ; -   ; -   ; 571 ; -   ; 46 ; -   ; 41 ; -   ; 4 ; -   ; -   ; -   ; 7 ; -   ; -   ; -   ; 3 ; -   
3505005;156;440;139; -   ; -   ;19;7;3;4;1; -   ; -   ;2;2;12;40;15; -   ; -   ;14;20; -   ; 11 ; 226 ; -   ; -   ; 203 ; -   ; -   ; 16 ; -   ; 25 ; -   ; 3 ; -   ; -   ; 2 ; 1 ; -   ; -   ; 2 ; -   ; -   
3505104;368;843;207; -   ; -   ;29;39;3;2;1; -   ; -   ;1;2;20;50;27; -   ; -   ;1;42; -   ; -   ; 473 ; -   ; -   ; 370 ; -   ; -   ; 26 ; -   ; 25 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; 1 ; -   ; -   
3505203;1.506;3.681;1.212;36; -   ;203;146;14;13;5;1; -   ;3;18;91;231;98;11; -   ;32;186; -   ; -   ; 1.624 ; 400 ; -   ; 548 ; 841 ; 268 ; 93 ; 25 ; 96 ; 39 ; -   ; 7 ; -   ; -   ; 4 ; 4 ; -   ; 2 ; 3 ; 4 
3505302;1.397;3.708;1.298;389; -   ;353;156;11;16;10;1; -   ;4;20;98;264;156;38; -   ;17;180; -   ; -   ; 1.404 ; 582 ; -   ; 1.288 ; -   ; 434 ; 86 ; 67 ; 74 ; 69 ; -   ; 5 ; -   ; -   ; 5 ; 7 ; -   ; 4 ; -   ; 5 
3505351;212;777;288; -   ; -   ;18;23;7;10;3; -   ; -   ;1;5;11;64;37; -   ; -   ;7;45; -   ; -   ; 427 ; -   ; -   ; 350 ; -   ; -   ; 23 ; -   ; 46 ; -   ; 14 ; -   ; -   ; -   ; 7 ; -   ; -   ; 3 ; -   ; -   
3505401;216;1.217;375; -   ; -   ; -   ;35;6;9;2; -   ; -   ; -   ;6;22;73;30; -   ; -   ; -   ;48; -   ; -   ; 676 ; 15 ; -   ; 526 ; -   ; -   ; 37 ; -   ; 42 ; 2 ; 13 ; 2 ; -   ; -   ; 6 ; 1 ; -   ; 2 ; -   ; -   
3505500;5.632;12.919;4.273;2.354; -   ;1.893;892;44;40;18;6; -   ;8;67;178;682;351;201; -   ;71;704; -   ; -   ; 6.109 ; 1.549 ; -   ; 3.269 ; 783 ; 1.209 ; 298 ; 86 ; 258 ; 96 ; 5 ; 4 ; -   ; -   ; 19 ; 7 ; -   ; 11 ; 2 ; 6 
3505609;1.332;4.347;1.199; -   ; -   ;345;131;10;9;3; -   ; -   ;2;11;68;222;55; -   ; -   ;24;189; -   ; -   ; 2.487 ; 96 ; -   ; -   ; 1.716 ; 48 ; 136 ; 10 ; 97 ; 10 ; 3 ; -   ; -   ; -   ; 6 ; 1 ; -   ; -   ; 4 ; 1 
3505708;19.223;51.303;16.847;10.264; -   ;3.087;1.347;70;65;36;11; -   ;17;135;827;2.205;919;480; -   ;235;2.270; -   ; -   ; 25.815 ; 1.827 ; -   ; -   ; 22.176 ; 1.485 ; 1.189 ; 115 ; 925 ; 107 ; 4 ; -   ; -   ; -   ; 53 ; 5 ; -   ; -   ; 56 ; 5 
3505807;986;2.696;836; -   ; -   ;43;87;11;12;4; -   ; -   ;2;9;72;155;73; -   ; -   ;11;80; -   ; 1.082 ; 256 ; 200 ; -   ; 1.043 ; -   ; 115 ; 66 ; 13 ; 60 ; 24 ; -   ; 9 ; -   ; 3 ; 4 ; 2 ; -   ; 3 ; -   ; 1 
3505906;2.398;6.742;2.256;1.037; -   ;356;347;30;24;13;2; -   ;2;27;124;406;219;87; -   ;33;387; -   ; 821 ; 2.083 ; 866 ; -   ; 1.956 ; 388 ; 628 ; 168 ; 64 ; 134 ; 82 ; 7 ; 10 ; -   ; 2 ; 7 ; 9 ; -   ; 6 ; 1 ; 6 
3506003;17.278;41.017;15.073;2.946; -   ;5.396;1.685;147;113;60;7; -   ;8;148;878;2.079;1.009;200; -   ;127;1.785; -   ; 9.725 ; 6.931 ; 6.452 ; -   ; 12.045 ; 1.354 ; 4.510 ; 775 ; 371 ; 776 ; 396 ; 15 ; 36 ; -   ; 30 ; 16 ; 39 ; -   ; 38 ; 5 ; 28 
3506102;3.709;8.552;2.938;1.173; -   ;1.256;329;38;32;16;2; -   ;4;48;456;532;256;94; -   ;32;458; -   ; -   ; 3.584 ; 1.328 ; -   ; 2.551 ; -   ; 1.089 ; 185 ; 96 ; 181 ; 122 ; 14 ; 12 ; -   ; -   ; 12 ; 11 ; -   ; 9 ; -   ; 9 
3506201;144;285;83; -   ; -   ; -   ;9;2;2;1; -   ; -   ; -   ;2;9;23;14; -   ; -   ; -   ;20; -   ; -   ; 170 ; -   ; -   ; 115 ; -   ; -   ; 10 ; -   ; 13 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; 1 ; -   ; -   
3506300;557;1.170;330; -   ; -   ;228;59;6;6;2; -   ; -   ;4;7;48;80;37; -   ; -   ;27;63; -   ; -   ; 656 ; 55 ; -   ; 459 ; -   ; -   ; 38 ; 9 ; 32 ; 5 ; -   ; 5 ; -   ; -   ; 2 ; 2 ; -   ; 2 ; -   ; -   
3506359;3.804;9.141;2.894;262; -   ;547;408;32;32;14;2; -   ;6;42;302;456;197;12; -   ;50;447; -   ; -   ; 4.804 ; 558 ; -   ; 3.260 ; -   ; 519 ; 187 ; 58 ; 192 ; 63 ; 9 ; 1 ; -   ; -   ; 15 ; 8 ; -   ; 9 ; -   ; 6 
3506409;337;670;152; -   ; -   ;7;30;2;2;1; -   ; -   ;1;3;15;33;18; -   ; -   ;7;31; -   ; -   ; 370 ; -   ; -   ; 300 ; -   ; -   ; 17 ; -   ; 17 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; 1 ; -   ; -   
3506508;6.406;12.630;4.082;707; -   ;618;393;43;36;17;4; -   ;5;41;553;617;307;79; -   ;45;479; -   ; -   ; 6.060 ; 995 ; -   ; 4.809 ; -   ; 766 ; 265 ; 61 ; 254 ; 79 ; -   ; 12 ; -   ; -   ; 16 ; 7 ; -   ; 13 ; -   ; 5 
3506607;1.215;3.717;1.277; -   ; -   ;144;127;9;13;3; -   ; -   ;2;15;64;196;66; -   ; -   ;15;163; -   ; -   ; 1.986 ; 151 ; -   ; 1.445 ; -   ; 135 ; 108 ; 14 ; 64 ; 17 ; -   ; -   ; -   ; -   ; 8 ; 2 ; -   ; 2 ; -   ; 2 
3506706;626;1.641;468; -   ; -   ;113;19;5;5;1; -   ; -   ;2;7;45;118;22; -   ; -   ;21;66; -   ; -   ; 808 ; 73 ; -   ; -   ; 718 ; 42 ; 68 ; 9 ; 61 ; 8 ; -   ; -   ; -   ; -   ; 4 ; 1 ; -   ; -   ; 4 ; 1 
3506805;553;1.279;367; -   ; -   ;23;62;4;6;2; -   ; -   ;1;7;36;83;41; -   ; -   ;1;57; -   ; -   ; 733 ; 28 ; -   ; 518 ; -   ; -   ; 43 ; 5 ; 40 ; -   ; 4 ; -   ; -   ; -   ; 3 ; 1 ; -   ; 2 ; -   ; -   
3506904;398;1.419;297; -   ; -   ;182;60;6;6;1; -   ; -   ;2;6;23;81;16; -   ; -   ;19;70; -   ; -   ; 818 ; 17 ; -   ; 146 ; 438 ; -   ; 43 ; -   ; 45 ; 2 ; 13 ; 2 ; -   ; -   ; 4 ; 1 ; -   ; 1 ; 3 ; -   
3507001;2.723;7.380;2.504;886;22;385;236;31;24;8;1;1;4;39;174;432;166;48;10;39;387; -   ; -   ; 3.537 ; 797 ; -   ; -   ; 2.535 ; 511 ; 202 ; 64 ; 138 ; 67 ; -   ; 4 ; -   ; -   ; 11 ; 7 ; -   ; -   ; 7 ; 5 
3507100;1.248;3.041;867; -   ; -   ;221;97;9;9;3; -   ; -   ;2;12;69;147;59; -   ; -   ;16;144; -   ; -   ; 1.582 ; 62 ; -   ; 1.334 ; -   ; 63 ; 64 ; 8 ; 73 ; 11 ; -   ; -   ; -   ; -   ; 5 ; 1 ; -   ; 3 ; -   ; 1 
3507159;215;605;226; -   ; -   ;41;16;2;2;1; -   ; -   ;1;2;25;36;19; -   ; -   ;10;28; -   ; -   ; 340 ; -   ; -   ; 265 ; -   ; -   ; 20 ; -   ; 16 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; 1 ; -   ; -   
3507209;64;134;34; -   ; -   ; -   ;5;2;2;1; -   ; -   ; -   ;2;11;17;10; -   ; -   ; -   ;16; -   ; -   ; 80 ; -   ; -   ; 54 ; -   ; -   ; 8 ; -   ; 9 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; 1 ; -   ; -   
