COD. MUNIC;MAT_Edu_ Infantil;MAT_Ens_Fundamental;MAT_Ens_ Médio;MAT_Educ_Prof_Técnica_Médio;MAT_Educ_Profissional(FIC);MAT_EJA;MAT_Educ_ Especial;QTD_Edu_ Infantil;QTD_Ens_Fundamental;QTD_Ens_ Médio;QTD_Educ_Prof_Técnica_Médio;QTD_Educ_Profissional(FIC);QTD_EJA;QTD_Educ_ Especial;DOCENTE_ Infantil;DOCENTE_Fundamental;DOCENTE_ Médio;DOCENTE_Prof_Técnica_Médio;DOCENTE_Profissional(FIC);DOCENTE_EJA;DOCENTE_Especial;MAT_Federal_ini;MAT_Estadual_ini;MAT_Municipal_ini;MAT_Privada_ini;MAT_Federal_final;MAT_Estadual_final;MAT_Municipal_final;MAT_Privada_final;DOC_Pública_ini;DOC_Privada_ini;DOC_Pública_final;DOC_Privada_final;DOC_Pública_Mult;DOC_Privada_Mult;ESC_Federal_ini;ESC_Estadual_ini;ESC_Municipal_ini;ESC_Privada_ini;ESC_Federal_final;ESC_Estadual_final;ESC_Municipal_final;ESC_Privada_final
2201572;219;501;115; -   ; -   ;127;20;6;6;1; -   ; -   ;5;8;13;29;11; -   ; -   ;17;27; -   ; -   ; 297 ; -   ; -   ; -   ; 204 ; -   ; 13 ; -   ; 19 ; -   ; 18 ; -   ; -   ; -   ; 5 ; -   ; -   ; -   ; 1 ; -   
2201606;642;1.925;541; -   ; -   ;732;34;16;22;2; -   ; -   ;19;10;68;147;34; -   ; -   ;46;60; -   ; -   ; 940 ; 37 ; -   ; 235 ; 713 ; -   ; 71 ; 3 ; 100 ; -   ; 28 ; -   ; -   ; -   ; 18 ; 1 ; -   ; 2 ; 7 ; -   
2201705;237;964;305;183; -   ;363;38;9;13;2;1; -   ;10;6;19;80;38;24; -   ;33;34; -   ; -   ; 474 ; 105 ; -   ; 76 ; 295 ; 14 ; 42 ; 9 ; 44 ; 4 ; 7 ; -   ; -   ; -   ; 9 ; 3 ; -   ; 1 ; 4 ; 1 
2201739;254;1.331;258; -   ; -   ;152;37;12;9;1; -   ; -   ;7;9;15;63;11; -   ; -   ;17;48; -   ; -   ; 754 ; -   ; -   ; -   ; 577 ; -   ; 33 ; -   ; 50 ; -   ; 26 ; -   ; -   ; -   ; 9 ; -   ; -   ; -   ; 4 ; -   
2201770;350;1.248;269;40; -   ;187;66;21;22;1;1; -   ;5;14;49;110;19;10; -   ;24;89; -   ; -   ; 677 ; -   ; -   ; -   ; 571 ; -   ; 38 ; -   ; 85 ; -   ; 36 ; -   ; -   ; -   ; 21 ; -   ; -   ; -   ; 5 ; -   
2201804;115;518;165;28; -   ;147;20;9;12;1;1; -   ;9;9;13;64;16;1; -   ;25;48; -   ; 16 ; 267 ; -   ; -   ; 78 ; 157 ; -   ; 25 ; -   ; 47 ; -   ; 26 ; -   ; -   ; 1 ; 10 ; -   ; -   ; 2 ; 1 ; -   
2201903;1.038;4.592;1.339;413; -   ;877;19;13;19;6;1; -   ;7;12;57;230;86;20; -   ;46;50; -   ; -   ; 2.286 ; 402 ; -   ; 712 ; 1.025 ; 167 ; 106 ; 39 ; 99 ; 38 ; -   ; -   ; -   ; -   ; 11 ; 4 ; -   ; 3 ; 7 ; 3 
2201919;263;1.294;277; -   ; -   ;101;16;18;22;1; -   ; -   ;5;7;27;110;14; -   ; -   ;18;17; -   ; -   ; 724 ; -   ; -   ; -   ; 570 ; -   ; 37 ; -   ; 75 ; -   ; 26 ; -   ; -   ; -   ; 21 ; -   ; -   ; -   ; 1 ; -   
2201929;158;853;93; -   ; -   ;47;17;5;8;1; -   ; -   ;1;6;9;40;8; -   ; -   ;6;29; -   ; -   ; 519 ; -   ; -   ; -   ; 334 ; -   ; 29 ; -   ; 20 ; -   ; -   ; -   ; -   ; -   ; 7 ; -   ; -   ; -   ; 2 ; -   
2201945;321;1.141;198; -   ; -   ;269;21;8;8;1; -   ; -   ;8;10;18;92;13; -   ; -   ;29;48; -   ; -   ; 682 ; -   ; -   ; -   ; 459 ; -   ; 44 ; -   ; 59 ; -   ; 19 ; -   ; -   ; -   ; 8 ; -   ; -   ; -   ; 4 ; -   
2201960;277;1.084;290; -   ; -   ;81;49;8;8;2; -   ; -   ;2;7;18;57;26; -   ; -   ;20;56; -   ; -   ; 590 ; -   ; -   ; 138 ; 356 ; -   ; 31 ; -   ; 47 ; -   ; 5 ; -   ; -   ; -   ; 7 ; -   ; -   ; 1 ; 4 ; -   
2201988;117;697;179; -   ; -   ;72;15;5;18;1; -   ; -   ;1;3;13;69;9; -   ; -   ;13;28; -   ; -   ; 443 ; -   ; -   ; -   ; 254 ; -   ; 25 ; -   ; 47 ; -   ; 23 ; -   ; -   ; -   ; 18 ; -   ; -   ; -   ; 1 ; -   
2202000;1.031;3.669;699; -   ;18;1.059;65;17;22;3; -   ;1;16;13;50;164;48; -   ;4;81;72; -   ; -   ; 2.174 ; 83 ; -   ; 187 ; 1.216 ; 9 ; 83 ; 8 ; 99 ; 6 ; 19 ; -   ; -   ; -   ; 20 ; 1 ; -   ; 1 ; 8 ; 1 
2202026;423;1.254;334; -   ; -   ;139;30;12;13;1; -   ; -   ;7;6;28;91;24; -   ; -   ;36;46; -   ; -   ; 636 ; -   ; -   ; -   ; 618 ; -   ; 57 ; -   ; 59 ; -   ; 9 ; -   ; -   ; -   ; 12 ; -   ; -   ; -   ; 6 ; -   
2202059;458;1.466;471; -   ; -   ;216;16;20;22;1; -   ; -   ;10;8;38;99;34; -   ; -   ;23;36; -   ; -   ; 786 ; -   ; -   ; 98 ; 582 ; -   ; 56 ; -   ; 59 ; -   ; 14 ; -   ; -   ; -   ; 21 ; -   ; -   ; 1 ; 4 ; -   
2202075;166;577;104; -   ; -   ;47;7;12;14;2; -   ; -   ;1;2;16;50;19; -   ; -   ;6;9; -   ; -   ; 337 ; -   ; -   ; -   ; 240 ; -   ; 30 ; -   ; 20 ; -   ; 1 ; -   ; -   ; -   ; 12 ; -   ; -   ; -   ; 2 ; -   
2202083;302;1.342;246; -   ;127;199;2;13;14;1; -   ;1;1;1;18;63;13; -   ;7;14;1; -   ; -   ; 754 ; -   ; -   ; -   ; 588 ; -   ; 27 ; -   ; 49 ; -   ; 15 ; -   ; -   ; -   ; 14 ; -   ; -   ; -   ; 4 ; -   
2202091;280;818;316; -   ; -   ;84;28;7;8;1; -   ; -   ;4;6;16;45;19; -   ; -   ;19;45; -   ; -   ; 460 ; -   ; -   ; -   ; 358 ; -   ; 14 ; -   ; 34 ; -   ; 10 ; -   ; -   ; -   ; 7 ; -   ; -   ; -   ; 4 ; -   
2202109;264;940;146; -   ; -   ;76;21;15;18;1; -   ; -   ;4;9;20;93;17; -   ; -   ;26;43; -   ; -   ; 526 ; -   ; -   ; 42 ; 372 ; -   ; 50 ; -   ; 69 ; -   ; 26 ; -   ; -   ; -   ; 16 ; -   ; -   ; 1 ; 5 ; -   
2202117;195;916;157;48;156;480;32;20;21;1;1;1;11;12;20;69;9;8;6;28;58; -   ; -   ; 536 ; -   ; -   ; -   ; 380 ; -   ; 55 ; -   ; 32 ; -   ; 2 ; -   ; -   ; -   ; 21 ; -   ; -   ; -   ; 3 ; -   
2202133;214;954;235; -   ; -   ;88;28;3;10;1; -   ; -   ;2;10;16;59;13; -   ; -   ;15;44; -   ; 10 ; 462 ; -   ; -   ; 39 ; 443 ; -   ; 32 ; -   ; 34 ; -   ; 4 ; -   ; -   ; 1 ; 7 ; -   ; -   ; 1 ; 3 ; -   
2202174;357;1.529;270; -   ; -   ;202;11;16;16;1; -   ; -   ;11;5;30;109;19; -   ; -   ;20;21; -   ; -   ; 962 ; -   ; -   ; 52 ; 515 ; -   ; 68 ; -   ; 67 ; -   ; 14 ; -   ; -   ; -   ; 15 ; -   ; -   ; 1 ; 7 ; -   
2202208;1.826;6.590;1.936;421;123;3.215;390;28;37;12;3;1;30;40;101;436;209;48;3;211;426; -   ; 60 ; 3.174 ; 322 ; -   ; 1.710 ; 1.040 ; 284 ; 161 ; 45 ; 253 ; 52 ; 54 ; -   ; -   ; 1 ; 22 ; 5 ; -   ; 9 ; 14 ; 3 
2202251;196;644;47; -   ; -   ;146;27;9;8;1; -   ; -   ;3;9;17;58;9; -   ; -   ;25;44; -   ; -   ; 344 ; -   ; -   ; -   ; 300 ; -   ; 27 ; -   ; 32 ; -   ; 5 ; -   ; -   ; -   ; 6 ; -   ; -   ; -   ; 4 ; -   
2202307;688;3.498;722;141;155;616;30;17;22;4;1;1;6;9;56;223;68;9;5;60;95; -   ; -   ; 1.789 ; 196 ; -   ; 803 ; 601 ; 109 ; 123 ; 23 ; 109 ; 19 ; -   ; -   ; -   ; -   ; 15 ; 3 ; -   ; 4 ; 6 ; 2 
2202406;568;1.948;460; -   ; -   ;494;28;20;23;2; -   ; -   ;17;14;42;118;48; -   ; -   ;40;49; -   ; -   ; 960 ; 47 ; -   ; 112 ; 829 ; -   ; 32 ; 8 ; 84 ; -   ; 21 ; -   ; -   ; -   ; 20 ; 1 ; -   ; 1 ; 4 ; -   
2202455;226;716;163; -   ; -   ;107;32;5;7;1; -   ; -   ;1;6;11;43;11; -   ; -   ;5;32; -   ; -   ; 447 ; -   ; -   ; -   ; 269 ; -   ; 25 ; -   ; 26 ; -   ; 7 ; -   ; -   ; -   ; 6 ; -   ; -   ; -   ; 3 ; -   
2202505;366;1.725;258; -   ; -   ;883;39;15;18;1; -   ; -   ;12;11;23;102;17; -   ; -   ;73;53; -   ; -   ; 941 ; -   ; -   ; 115 ; 669 ; -   ; 51 ; -   ; 59 ; -   ; 7 ; -   ; -   ; -   ; 16 ; -   ; -   ; 1 ; 3 ; -   
2202539;282;1.167;211; -   ; -   ;127;11;16;18;1; -   ; -   ;4;8;20;70;11; -   ; -   ;23;17; -   ; -   ; 682 ; -   ; -   ; -   ; 485 ; -   ; 36 ; -   ; 47 ; -   ; 18 ; -   ; -   ; -   ; 18 ; -   ; -   ; -   ; 3 ; -   
2202554;322;955;169; -   ; -   ;73;37;9;7;1; -   ; -   ;2;7;18;58;12; -   ; -   ;18;49; -   ; -   ; 498 ; -   ; -   ; -   ; 457 ; -   ; 30 ; -   ; 39 ; -   ; 6 ; -   ; -   ; -   ; 6 ; -   ; -   ; -   ; 3 ; -   
2202604;1.039;3.314;787; -   ; -   ;406;93;30;31;1; -   ; -   ;7;19;47;177;17; -   ; -   ;34;111; -   ; -   ; 1.641 ; 133 ; -   ; 268 ; 1.236 ; 36 ; 80 ; 15 ; 112 ; 4 ; 19 ; -   ; -   ; -   ; 26 ; 2 ; -   ; 2 ; 10 ; 1 
2202653;220;1.159;268; -   ; -   ;116;16;24;25;1; -   ; -   ;2;11;9;68;11; -   ; -   ;9;23; -   ; -   ; 693 ; -   ; -   ; -   ; 466 ; -   ; 43 ; -   ; 49 ; -   ; 28 ; -   ; -   ; -   ; 25 ; -   ; -   ; -   ; 3 ; -   
2202703;872;5.557;789;125;214;771;189;29;56;1;1;1;6;40;35;248;40;20;8;52;143; -   ; -   ; 3.301 ; 173 ; -   ; 600 ; 1.415 ; 68 ; 111 ; 8 ; 157 ; 11 ; 64 ; -   ; -   ; -   ; 50 ; 2 ; -   ; 2 ; 13 ; 1 
2202711;263;917;209; -   ; -   ;212;35;5;7;1; -   ; -   ;1;7;14;46;12; -   ; -   ;10;46; -   ; -   ; 544 ; -   ; -   ; -   ; 373 ; -   ; 26 ; -   ; 24 ; -   ; 7 ; -   ; -   ; -   ; 6 ; -   ; -   ; -   ; 1 ; -   
2202729;157;1.154;133; -   ; -   ;159;7;14;18;1; -   ; -   ;4;4;11;73;16; -   ; -   ;15;12; -   ; -   ; 774 ; -   ; -   ; 101 ; 279 ; -   ; 41 ; -   ; 41 ; -   ; 22 ; -   ; -   ; -   ; 16 ; -   ; -   ; 1 ; 1 ; -   
2202737;225;714;171; -   ; -   ;177;43;6;7;1; -   ; -   ;4;7;18;54;10; -   ; -   ;21;51; -   ; -   ; 386 ; -   ; -   ; -   ; 328 ; -   ; 20 ; -   ; 36 ; -   ; 13 ; -   ; -   ; -   ; 6 ; -   ; -   ; -   ; 3 ; -   
2202752;365;1.089;177;196; -   ;224;74;6;7;1;1; -   ;4;9;17;79;30;15; -   ;22;73; -   ; -   ; 521 ; 87 ; -   ; -   ; 481 ; -   ; 43 ; 5 ; 36 ; -   ; 2 ; -   ; -   ; -   ; 5 ; 1 ; -   ; -   ; 2 ; -   
2202778;326;1.177;316; -   ;196;398;89;5;7;1; -   ;1;1;9;28;90;17; -   ;11;27;105; -   ; -   ; 589 ; -   ; -   ; -   ; 588 ; -   ; 55 ; -   ; 48 ; -   ; -   ; -   ; -   ; -   ; 6 ; -   ; -   ; -   ; 4 ; -   
2202802;179;776;197; -   ; -   ;112;22;7;7;1; -   ; -   ;2;6;12;49;18; -   ; -   ;19;49; -   ; -   ; 402 ; -   ; -   ; 100 ; 274 ; -   ; 27 ; -   ; 28 ; -   ; 8 ; -   ; -   ; -   ; 6 ; -   ; -   ; 1 ; 2 ; -   
2202851;139;693;130; -   ; -   ;133;16;5;6;1; -   ; -   ;2;7;9;41;13; -   ; -   ;18;33; -   ; -   ; 384 ; -   ; -   ; -   ; 309 ; -   ; 22 ; -   ; 20 ; -   ; 2 ; -   ; -   ; -   ; 4 ; -   ; -   ; -   ; 2 ; -   
2202901;907;5.483;1.010;704; -   ;429;68;32;39;6;2; -   ;4;28;38;296;120;60; -   ;39;175; -   ; -   ; 2.658 ; 536 ; -   ; 537 ; 1.389 ; 363 ; 116 ; 31 ; 171 ; 34 ; 35 ; -   ; -   ; -   ; 32 ; 3 ; -   ; 3 ; 15 ; 3 
2203008;330;1.361;192; -   ; -   ;176;20;17;20;1; -   ; -   ;2;13;12;91;14; -   ; -   ;17;49; -   ; -   ; 843 ; -   ; -   ; 59 ; 459 ; -   ; 69 ; -   ; 63 ; -   ; 21 ; -   ; -   ; -   ; 19 ; -   ; -   ; 1 ; 5 ; -   
2203107;502;2.023;397;66; -   ;557;38;6;11;2;1; -   ;6;9;25;127;32;10; -   ;43;79; -   ; -   ; 1.140 ; 118 ; -   ; 377 ; 332 ; 56 ; 83 ; 6 ; 66 ; 10 ; -   ; -   ; -   ; -   ; 7 ; 1 ; -   ; 3 ; 4 ; 1 
2203206;519;2.270;433; -   ; -   ;376;70;23;28;2; -   ; -   ;6;12;44;164;38; -   ; -   ;39;69; -   ; -   ; 981 ; 288 ; -   ; 258 ; 625 ; 118 ; 58 ; 12 ; 97 ; 23 ; 24 ; 3 ; -   ; -   ; 22 ; 3 ; -   ; 2 ; 5 ; 2 
2203230;252;1.016;127;132; -   ;75;12;14;15;1;1; -   ;1;5;31;104;14;4; -   ;14;27; -   ; -   ; 694 ; -   ; -   ; -   ; 322 ; -   ; 81 ; -   ; 74 ; -   ; 3 ; -   ; -   ; -   ; 15 ; -   ; -   ; -   ; 11 ; -   
2203271;248;1.038;207; -   ; -   ; -   ;13;18;19;1; -   ; -   ; -   ;6;13;71;13; -   ; -   ; -   ;33; -   ; -   ; 582 ; -   ; -   ; -   ; 456 ; -   ; 38 ; -   ; 48 ; -   ; 16 ; -   ; -   ; -   ; 19 ; -   ; -   ; -   ; 2 ; -   
2203255;200;773;263; -   ; -   ;64;15;9;11;1; -   ; -   ;1;7;13;43;10; -   ; -   ;6;31; -   ; -   ; 453 ; -   ; -   ; -   ; 320 ; -   ; 19 ; -   ; 30 ; -   ; 10 ; -   ; -   ; -   ; 11 ; -   ; -   ; -   ; 2 ; -   
2203305;595;2.175;568;409; -   ;707;53;7;11;2;1; -   ;9;10;28;93;49;41; -   ;54;78; -   ; -   ; 1.128 ; 113 ; -   ; 387 ; 547 ; -   ; 46 ; 7 ; 48 ; -   ; 5 ; -   ; -   ; -   ; 7 ; 1 ; -   ; 2 ; 2 ; -   
2203354;223;1.022;208; -   ; -   ;923;10;7;7;1; -   ; -   ;5;4;16;95;17; -   ; -   ;61;39; -   ; -   ; 523 ; 51 ; -   ; -   ; 437 ; 11 ; 48 ; 5 ; 47 ; 5 ; 2 ; -   ; -   ; -   ; 6 ; 1 ; -   ; -   ; 5 ; 1 
2203404;238;1.069;283; -   ; -   ;175;12;11;12;1; -   ; -   ;3;7;20;77;24; -   ; -   ;22;32; -   ; 19 ; 482 ; 75 ; -   ; 75 ; 384 ; 34 ; 33 ; 9 ; 43 ; 9 ; 2 ; -   ; -   ; 1 ; 7 ; 2 ; -   ; 2 ; 2 ; 1 
2203453;267;1.343;448; -   ; -   ;755;24;15;17;2; -   ; -   ;12;11;33;97;38; -   ; -   ;60;43; -   ; -   ; 683 ; -   ; -   ; 50 ; 610 ; -   ; 67 ; -   ; 71 ; -   ; -   ; -   ; -   ; -   ; 15 ; -   ; -   ; 1 ; 13 ; -   
2203420;227;806;217; -   ; -   ;44;10;10;8;1; -   ; -   ;1;5;14;56;10; -   ; -   ;7;21; -   ; -   ; 375 ; -   ; -   ; -   ; 431 ; -   ; 22 ; -   ; 46 ; -   ; 13 ; -   ; -   ; -   ; 8 ; -   ; -   ; -   ; 6 ; -   
2203503;533;2.166;298;207; -   ;365;63;27;34;1;1; -   ;8;15;23;171;24;23; -   ;32;94; -   ; -   ; 1.068 ; 191 ; -   ; 245 ; 592 ; 70 ; 61 ; 26 ; 87 ; 20 ; 47 ; -   ; -   ; -   ; 30 ; 3 ; -   ; 1 ; 4 ; 2 
2203602;211;706;211;64;156;278;26;5;7;2;1;1;3;4;17;56;29;8;7;26;39; -   ; -   ; 343 ; 47 ; -   ; 97 ; 201 ; 18 ; 28 ; 10 ; 25 ; 10 ; 3 ; -   ; -   ; -   ; 5 ; 1 ; -   ; 1 ; 1 ; 1 
2203701;1.675;6.900;967;868;112;621;177;49;55;4;1;1;6;41;94;403;71;68;6;57;234; -   ; -   ; 3.714 ; 438 ; -   ; 309 ; 2.152 ; 287 ; 169 ; 40 ; 239 ; 40 ; 203 ; -   ; -   ; -   ; 46 ; 6 ; -   ; 2 ; 23 ; 4 
2203750;207;908;130; -   ; -   ;41;26;14;14;1; -   ; -   ;1;8;21;78;14; -   ; -   ;10;44; -   ; -   ; 547 ; -   ; -   ; 55 ; 306 ; -   ; 54 ; -   ; 30 ; -   ; -   ; -   ; -   ; -   ; 13 ; -   ; -   ; 1 ; 3 ; -   
2203800;160;800;131; -   ; -   ;91;10;8;11;1; -   ; -   ;2;5;13;74;15; -   ; -   ;18;24; -   ; -   ; 482 ; -   ; -   ; 29 ; 289 ; -   ; 51 ; -   ; 38 ; -   ; 11 ; -   ; -   ; -   ; 10 ; -   ; -   ; 1 ; 3 ; -   
2203859;79;463;97; -   ; -   ;18;20;4;5;1; -   ; -   ;1;3;7;29;7; -   ; -   ;5;23; -   ; -   ; 237 ; -   ; -   ; -   ; 226 ; -   ; 18 ; -   ; 18 ; -   ; 1 ; -   ; -   ; -   ; 4 ; -   ; -   ; -   ; 1 ; -   
2203909;2.341;8.722;4.404;2.860; -   ;1.788;302;56;78;14;3; -   ;22;69;129;568;357;180; -   ;190;443; -   ; -   ; 3.337 ; 1.532 ; -   ; 622 ; 2.103 ; 1.128 ; 159 ; 111 ; 259 ; 119 ; 46 ; -   ; -   ; -   ; 48 ; 19 ; -   ; 5 ; 19 ; 13 
2204006;148;771;127; -   ; -   ;117;7;5;12;1; -   ; -   ;2;6;17;61;19; -   ; -   ;17;23; -   ; -   ; 456 ; -   ; -   ; 105 ; 210 ; -   ; 36 ; -   ; 35 ; -   ; 5 ; -   ; -   ; -   ; 11 ; -   ; -   ; 1 ; 3 ; -   
2204105;181;647;146; -   ; -   ;104;5;9;10;1; -   ; -   ;1;3;10;54;16; -   ; -   ;12;10; -   ; -   ; 381 ; -   ; -   ; 68 ; 198 ; -   ; 26 ; -   ; 42 ; -   ; 11 ; -   ; -   ; -   ; 9 ; -   ; -   ; 1 ; 4 ; -   
2204154;169;447;92; -   ; -   ;68;16;2;3;1; -   ; -   ;3;4;10;22;9; -   ; -   ;16;22; -   ; -   ; 249 ; -   ; -   ; -   ; 198 ; -   ; 11 ; -   ; 15 ; -   ; 6 ; -   ; -   ; -   ; 2 ; -   ; -   ; -   ; 1 ; -   
2204204;468;1.273;209; -   ; -   ;163;19;7;10;1; -   ; -   ;2;5;29;77;25; -   ; -   ;19;26; -   ; -   ; 667 ; 93 ; -   ; 130 ; 316 ; 67 ; 42 ; 12 ; 40 ; 9 ; 2 ; -   ; -   ; -   ; 7 ; 2 ; -   ; 1 ; 3 ; 1 
2204303;455;1.624;409;622; -   ;364;29;10;11;1;1; -   ;4;8;35;103;25;20; -   ;42;54; -   ; -   ; 817 ; 126 ; -   ; -   ; 621 ; 60 ; 35 ; 11 ; 51 ; 17 ; 7 ; -   ; -   ; -   ; 9 ; 2 ; -   ; -   ; 3 ; 2 
2204352;65;954;197; -   ; -   ; -   ;4;1;11;1; -   ; -   ; -   ;3;2;57;11; -   ; -   ; -   ;10; -   ; -   ; 526 ; -   ; -   ; -   ; 428 ; -   ; 40 ; -   ; 17 ; -   ; -   ; -   ; -   ; -   ; 10 ; -   ; -   ; -   ; 1 ; -   
2204402;419;2.389;328; -   ; -   ;322;28;9;46;2; -   ; -   ;4;14;32;181;32; -   ; -   ;32;44; -   ; 53 ; 1.307 ; 122 ; -   ; 294 ; 584 ; 29 ; 58 ; 6 ; 144 ; 12 ; 44 ; -   ; -   ; 2 ; 43 ; 1 ; -   ; 2 ; 9 ; 1 
2204501;501;1.642;350; -   ; -   ;232;22;9;10;2; -   ; -   ;2;9;38;117;33; -   ; -   ;23;48; -   ; -   ; 899 ; 135 ; -   ; 105 ; 424 ; 79 ; 63 ; 12 ; 48 ; 16 ; 7 ; -   ; -   ; -   ; 7 ; 2 ; -   ; 1 ; 3 ; 1 
2204550;237;1.068;242; -   ; -   ;115;13;13;16;1; -   ; -   ;9;5;14;54;15; -   ; -   ;14;20; -   ; -   ; 583 ; 8 ; -   ; -   ; 477 ; -   ; 32 ; 1 ; 34 ; -   ; 9 ; -   ; -   ; -   ; 15 ; 1 ; -   ; -   ; 5 ; -   
2204600;175;559;164; -   ; -   ;146;10;4;6;1; -   ; -   ;2;2;7;38;14; -   ; -   ;17;20; -   ; -   ; 321 ; -   ; -   ; 54 ; 184 ; -   ; 25 ; -   ; 29 ; -   ; 2 ; -   ; -   ; -   ; 4 ; -   ; -   ; 2 ; 2 ; -   
2204659;363;1.789;305; -   ; -   ;237;27;6;11;1; -   ; -   ;3;8;19;98;21; -   ; -   ;33;62; -   ; -   ; 962 ; 16 ; -   ; 150 ; 661 ; -   ; 49 ; 3 ; 70 ; -   ; 9 ; -   ; -   ; -   ; 7 ; 1 ; -   ; 1 ; 7 ; -   
2204709;552;2.329;718;25;121;144;53;20;24;3;1;1;2;17;36;155;59;6;7;20;99; -   ; -   ; 1.044 ; 178 ; -   ; 280 ; 724 ; 103 ; 70 ; 12 ; 93 ; 23 ; 27 ; -   ; -   ; -   ; 20 ; 2 ; -   ; 2 ; 7 ; 2 
2204808;472;1.481;445;43; -   ;409;142;10;10;1;1; -   ;6;11;23;96;22;1; -   ;30;97; -   ; 105 ; 635 ; 39 ; -   ; 240 ; 450 ; 12 ; 45 ; 7 ; 63 ; 9 ; 2 ; -   ; -   ; 2 ; 7 ; 1 ; -   ; 2 ; 5 ; 1 
2204907;313;1.310;289; -   ;172;371;13;17;20;1; -   ;1;4;5;33;98;21; -   ;7;30;38; -   ; -   ; 743 ; -   ; -   ; 29 ; 538 ; -   ; 68 ; -   ; 36 ; -   ; -   ; -   ; -   ; -   ; 17 ; -   ; -   ; 1 ; 3 ; -   
2205003;249;1.665;473;53; -   ;654;22;12;28;3;2; -   ;20;11;21;111;30;2; -   ;45;40; -   ; -   ; 909 ; 12 ; -   ; 257 ; 469 ; 18 ; 52 ; 6 ; 70 ; 9 ; 12 ; -   ; -   ; -   ; 23 ; 2 ; -   ; 3 ; 4 ; 1 
2205102;393;1.743;243; -   ; -   ;301;29;33;37;1; -   ; -   ;2;11;25;169;24; -   ; -   ;31;75; -   ; -   ; 845 ; 111 ; -   ; 201 ; 540 ; 46 ; 83 ; 16 ; 91 ; 18 ; 39 ; -   ; -   ; -   ; 33 ; 2 ; -   ; 2 ; 2 ; 2 
2205151;241;849;189; -   ; -   ;399;12;20;21;1; -   ; -   ;1;7;14;88;8; -   ; -   ;28;31; -   ; -   ; 457 ; -   ; -   ; -   ; 392 ; -   ; 33 ; -   ; 61 ; -   ; 26 ; -   ; -   ; -   ; 20 ; -   ; -   ; -   ; 7 ; -   
2205201;528;3.262;496; -   ; -   ;281;21;9;24;3; -   ; -   ;1;11;23;161;49; -   ; -   ;16;53; -   ; -   ; 1.749 ; 168 ; -   ; 305 ; 952 ; 88 ; 75 ; 14 ; 98 ; 23 ; 20 ; -   ; -   ; -   ; 18 ; 2 ; -   ; 4 ; 5 ; 2 
2205250;154;600;209; -   ; -   ; -   ;4;9;10;1; -   ; -   ; -   ;3;11;64;17; -   ; -   ; -   ;12; -   ; -   ; 328 ; -   ; -   ; -   ; 272 ; -   ; 45 ; -   ; 43 ; -   ; 4 ; -   ; -   ; -   ; 10 ; -   ; -   ; -   ; 5 ; -   
2205276;266;946;321; -   ; -   ;94;28;19;22;2; -   ; -   ;4;13;13;66;23; -   ; -   ;12;45; -   ; -   ; 557 ; -   ; -   ; -   ; 389 ; -   ; 41 ; -   ; 41 ; -   ; 32 ; -   ; -   ; -   ; 20 ; -   ; -   ; -   ; 3 ; -   
2205300;212;729;135; -   ; -   ;167;16;8;12;1; -   ; -   ;4;5;16;73;19; -   ; -   ;26;45; -   ; -   ; 440 ; 24 ; -   ; 114 ; 151 ; -   ; 33 ; 6 ; 39 ; -   ; 14 ; -   ; -   ; -   ; 10 ; 1 ; -   ; 1 ; 2 ; -   
2205359;109;466;121; -   ; -   ;45;4;4;3;1; -   ; -   ;1;2;7;32;8; -   ; -   ;4;8; -   ; -   ; 317 ; -   ; -   ; -   ; 149 ; -   ; 26 ; -   ; 12 ; -   ; 1 ; -   ; -   ; -   ; 3 ; -   ; -   ; -   ; 1 ; -   
2205409;510;2.702;491; -   ; -   ;301;13;21;29;2; -   ; -   ;5;5;31;127;34; -   ; -   ;24;25; -   ; -   ; 1.393 ; -   ; -   ; 178 ; 1.131 ; -   ; 43 ; -   ; 90 ; -   ; 37 ; -   ; -   ; -   ; 27 ; -   ; -   ; 1 ; 5 ; -   
2205458;357;1.079;211; -   ; -   ;192;4;10;14;1; -   ; -   ;9;3;20;58;10; -   ; -   ;13;3; -   ; -   ; 597 ; -   ; -   ; -   ; 482 ; -   ; 19 ; -   ; 42 ; -   ; 26 ; -   ; -   ; -   ; 13 ; -   ; -   ; -   ; 1 ; -   
2205508;1.785;6.811;1.545;369; -   ;1.250;228;46;52;6;2; -   ;23;36;84;389;130;45; -   ;81;243; -   ; -   ; 3.372 ; 399 ; -   ; 389 ; 2.423 ; 228 ; 166 ; 40 ; 230 ; 34 ; 47 ; -   ; -   ; -   ; 43 ; 5 ; -   ; 3 ; 20 ; 3 
2205516;242;968;285; -   ; -   ;107;6;10;11;1; -   ; -   ;6;3;22;78;19; -   ; -   ;22;13; -   ; -   ; 556 ; -   ; -   ; 100 ; 312 ; -   ; 44 ; -   ; 48 ; -   ; 12 ; -   ; -   ; -   ; 10 ; -   ; -   ; 1 ; 4 ; -   
2205524;229;1.089;203; -   ; -   ;55;10;14;14;1; -   ; -   ;1;4;15;74;20; -   ; -   ;14;20; -   ; -   ; 590 ; -   ; -   ; -   ; 499 ; -   ; 43 ; -   ; 58 ; -   ; 12 ; -   ; -   ; -   ; 14 ; -   ; -   ; -   ; 5 ; -   
