COD. MUNIC;MAT_Edu_ Infantil;MAT_Ens_Fundamental;MAT_Ens_ Médio;MAT_Educ_Prof_Técnica_Médio;MAT_Educ_Profissional(FIC);MAT_EJA;MAT_Educ_ Especial;QTD_Edu_ Infantil;QTD_Ens_Fundamental;QTD_Ens_ Médio;QTD_Educ_Prof_Técnica_Médio;QTD_Educ_Profissional(FIC);QTD_EJA;QTD_Educ_ Especial;DOCENTE_ Infantil;DOCENTE_Fundamental;DOCENTE_ Médio;DOCENTE_Prof_Técnica_Médio;DOCENTE_Profissional(FIC);DOCENTE_EJA;DOCENTE_Especial;MAT_Federal_ini;MAT_Estadual_ini;MAT_Municipal_ini;MAT_Privada_ini;MAT_Federal_final;MAT_Estadual_final;MAT_Municipal_final;MAT_Privada_final;DOC_Pública_ini;DOC_Privada_ini;DOC_Pública_final;DOC_Privada_final;DOC_Pública_Mult;DOC_Privada_Mult;ESC_Federal_ini;ESC_Estadual_ini;ESC_Municipal_ini;ESC_Privada_ini;ESC_Federal_final;ESC_Estadual_final;ESC_Municipal_final;ESC_Privada_final
2313500;2.524;8.482;2.154;499;45;387;286;37;36;5;1;2;3;40;171;340;87;29;4;12;312; -   ; -   ; 4.360 ; 345 ; -   ; -   ; 3.693 ; 84 ; 218 ; 16 ; 161 ; 7 ; 8 ; -   ; -   ; -   ; 32 ; 2 ; -   ; -   ; 25 ; 1 
2313559;695;2.662;725; -   ; -   ;15;104;16;18;1; -   ; -   ;1;16;78;214;34; -   ; -   ;6;127; -   ; -   ; 1.528 ; -   ; -   ; -   ; 1.134 ; -   ; 130 ; -   ; 103 ; -   ; 14 ; -   ; -   ; -   ; 17 ; -   ; -   ; -   ; 12 ; -   
2313609;1.702;5.473;1.615;386; -   ;427;285;31;29;5;2; -   ;15;31;133;328;78;33; -   ;35;306; -   ; -   ; 2.541 ; 394 ; -   ; -   ; 2.309 ; 229 ; 148 ; 23 ; 181 ; 30 ; 14 ; -   ; -   ; -   ; 25 ; 3 ; -   ; -   ; 18 ; 3 
2313708;244;1.070;280; -   ; -   ;73;29;10;12;1; -   ; -   ;3;8;20;79;13; -   ; -   ;9;53; -   ; -   ; 462 ; 112 ; -   ; -   ; 462 ; 34 ; 36 ; 10 ; 34 ; 7 ; 5 ; -   ; -   ; -   ; 9 ; 2 ; -   ; -   ; 4 ; 1 
2313757;922;2.883;739;201; -   ;94;69;19;15;2;1; -   ;3;13;60;157;56;24; -   ;18;111; -   ; -   ; 1.575 ; 95 ; -   ; -   ; 1.173 ; 40 ; 97 ; 10 ; 65 ; 11 ; 1 ; -   ; -   ; -   ; 11 ; 2 ; -   ; -   ; 6 ; 2 
2313807;937;3.277;1.233;346; -   ;244;88;24;29;3;1; -   ;9;24;81;221;54;18; -   ;21;147; -   ; -   ; 1.633 ; 104 ; -   ; -   ; 1.486 ; 54 ; 124 ; 9 ; 114 ; 7 ; 28 ; -   ; -   ; -   ; 23 ; 2 ; -   ; -   ; 17 ; 1 
2313906;623;1.999;608; -   ; -   ;166;114;7;9;1; -   ; -   ;2;11;41;94;27; -   ; -   ;12;109; -   ; -   ; 1.114 ; -   ; -   ; -   ; 885 ; -   ; 47 ; -   ; 55 ; -   ; 12 ; -   ; -   ; -   ; 6 ; -   ; -   ; -   ; 5 ; -   
2313955;1.232;2.674;881; -   ; -   ;526;62;21;22;2; -   ; -   ;13;13;89;177;37; -   ; -   ;50;102; -   ; -   ; 1.117 ; 208 ; -   ; -   ; 1.152 ; 197 ; 50 ; 16 ; 105 ; 18 ; 16 ; -   ; -   ; -   ; 17 ; 3 ; -   ; -   ; 8 ; 2 
2314003;1.634;5.208;1.915;520; -   ;485;163;41;38;4;1; -   ;11;26;160;337;83;28; -   ;54;263; -   ; -   ; 2.350 ; 418 ; -   ; -   ; 2.196 ; 244 ; 176 ; 20 ; 163 ; 19 ; 35 ; -   ; -   ; -   ; 35 ; 3 ; -   ; -   ; 15 ; 2 
2314102;2.797;10.068;3.053;479; -   ;929;326;32;72;5;1; -   ;20;67;113;471;125;18; -   ;68;363; -   ; -   ; 5.015 ; 353 ; -   ; -   ; 4.499 ; 201 ; 187 ; 14 ; 295 ; 15 ; 52 ; -   ; -   ; -   ; 64 ; 2 ; -   ; -   ; 37 ; 2 
2400109;475;1.163;350; -   ; -   ;329;110;10;10;2; -   ; -   ;7;9;28;64;24; -   ; -   ;26;71; -   ; -   ; 622 ; 58 ; -   ; 323 ; 160 ; -   ; 28 ; 4 ; 33 ; -   ; 4 ; -   ; -   ; -   ; 7 ; 1 ; -   ; 1 ; 1 ; -   
2400208;2.512;8.804;2.026;600;11;318;170;36;42;4;5;1;3;31;115;393;91;43;1;24;287; -   ; 632 ; 2.626 ; 1.460 ; -   ; 1.381 ; 1.419 ; 1.286 ; 132 ; 80 ; 152 ; 68 ; 33 ; -   ; -   ; 4 ; 31 ; 5 ; -   ; 5 ; 5 ; 5 
2400307;489;1.476;363; -   ; -   ;481;46;9;14;1; -   ; -   ;8;10;45;94;13; -   ; -   ;38;63; -   ; 286 ; 488 ; 90 ; -   ; 271 ; 309 ; 32 ; 30 ; 7 ; 58 ; 8 ; 11 ; -   ; -   ; 2 ; 9 ; 1 ; -   ; 2 ; 3 ; 1 
2400406;184;446;116; -   ;17;33;9;2;3;1; -   ;1;2;2;15;26;6; -   ;4;10;18; -   ; -   ; 257 ; -   ; -   ; 46 ; 143 ; -   ; 11 ; -   ; 15 ; -   ; 1 ; -   ; -   ; -   ; 2 ; -   ; -   ; 1 ; 1 ; -   
2400505;588;1.916;281; -   ;46;402;78;14;16;1; -   ;1;6;12;42;102;15; -   ;9;37;84; -   ; 77 ; 987 ; 75 ; -   ; 399 ; 347 ; 31 ; 44 ; 11 ; 45 ; 10 ; 10 ; -   ; -   ; 2 ; 11 ; 2 ; -   ; 3 ; 2 ; 2 
2400604;191;652;104; -   ; -   ;71;8;3;6;1; -   ; -   ;2;3;9;32;7; -   ; -   ;3;13; -   ; 188 ; 201 ; -   ; -   ; 263 ; -   ; -   ; 20 ; -   ; 12 ; -   ; 2 ; -   ; -   ; 1 ; 4 ; -   ; -   ; 1 ; -   ; -   
2400703;661;2.062;561; -   ;153;324;33;10;13;1; -   ;1;2;11;37;115;16; -   ;5;16;64; -   ; 13 ; 972 ; 224 ; -   ; 159 ; 694 ; -   ; 48 ; 20 ; 50 ; -   ; 3 ; -   ; -   ; 1 ; 8 ; 3 ; -   ; 1 ; 4 ; -   
2400802;499;1.595;458; -   ; -   ;253;44;6;9;1; -   ; -   ;4;9;34;89;19; -   ; -   ;21;66; -   ; 358 ; 433 ; 153 ; -   ; 323 ; 233 ; 95 ; 34 ; 12 ; 39 ; 7 ; 10 ; -   ; -   ; 2 ; 5 ; 2 ; -   ; 1 ; 2 ; 1 
2400901;244;979;224; -   ; -   ;115;20;15;20;1; -   ; -   ;1;9;24;62;11; -   ; -   ;8;29; -   ; 131 ; 442 ; -   ; -   ; 179 ; 227 ; -   ; 16 ; -   ; 48 ; -   ; 24 ; -   ; -   ; 1 ; 19 ; -   ; -   ; 1 ; 1 ; -   
2401008;1.234;4.243;1.639;772;59;132;254;27;37;7;2;2;5;30;85;241;133;59;12;37;241; -   ; 495 ; 1.370 ; 468 ; -   ; 921 ; 772 ; 217 ; 69 ; 27 ; 126 ; 26 ; 37 ; 2 ; -   ; 6 ; 24 ; 4 ; -   ; 6 ; 4 ; 2 
2401107;1.158;3.618;770; -   ; -   ;706;166;15;25;4; -   ; -   ;5;23;90;183;51; -   ; -   ;37;169; -   ; 394 ; 1.236 ; 471 ; -   ; 477 ; 765 ; 275 ; 75 ; 23 ; 88 ; 13 ; 21 ; -   ; -   ; 3 ; 17 ; 2 ; -   ; 3 ; 4 ; 1 
2401206;713;2.161;453; -   ; -   ;171;100;8;10;1; -   ; -   ;1;14;52;110;13; -   ; -   ;7;99; -   ; 69 ; 1.110 ; 77 ; -   ; 211 ; 694 ; -   ; 64 ; 4 ; 45 ; -   ; 4 ; -   ; -   ; 1 ; 7 ; 1 ; -   ; 1 ; 3 ; -   
2401305;312;1.391;340; -   ; -   ;124;26;13;12;1; -   ; -   ;2;9;21;74;12; -   ; -   ;11;50; -   ; 124 ; 585 ; 11 ; -   ; 113 ; 558 ; -   ; 38 ; 2 ; 38 ; -   ; 9 ; -   ; -   ; 1 ; 10 ; 1 ; -   ; 1 ; 2 ; -   
2401404;498;1.402;354; -   ; -   ;225;65;6;8;1; -   ; -   ;1;8;25;63;8; -   ; -   ;9;53; -   ; 76 ; 612 ; 166 ; -   ; 272 ; 276 ; -   ; 29 ; 11 ; 28 ; -   ; 2 ; -   ; -   ; 1 ; 5 ; 2 ; -   ; 1 ; 1 ; -   
2401453;1.319;4.587;1.022; -   ; -   ;414;47;32;31;2; -   ; -   ;2;18;70;195;36; -   ; -   ;33;86; -   ; 29 ; 1.781 ; 886 ; -   ; 181 ; 1.245 ; 465 ; 76 ; 27 ; 82 ; 22 ; 25 ; 2 ; -   ; 1 ; 22 ; 5 ; -   ; 2 ; 2 ; 3 
2401503;193;656;164; -   ; -   ;75;13;5;6;1; -   ; -   ;1;3;10;36;6; -   ; -   ;5;22; -   ; 95 ; 251 ; -   ; -   ; 11 ; 299 ; -   ; 17 ; -   ; 20 ; -   ; 6 ; -   ; -   ; 1 ; 5 ; -   ; -   ; 1 ; 1 ; -   
2401602;211;914;217; -   ; -   ;93;13;3;5;1; -   ; -   ;1;5;14;62;9; -   ; -   ;6;40; -   ; 47 ; 377 ; -   ; -   ; 134 ; 356 ; -   ; 28 ; -   ; 39 ; -   ; -   ; -   ; -   ; 1 ; 4 ; -   ; -   ; 1 ; 3 ; -   
2401651;136;578;82; -   ; -   ;35;20;1;5;1; -   ; -   ;1;4;11;29;5; -   ; -   ;3;20; -   ; -   ; 324 ; -   ; -   ; -   ; 254 ; -   ; 10 ; -   ; 19 ; -   ; 7 ; -   ; -   ; -   ; 5 ; -   ; -   ; -   ; 2 ; -   
2401701;520;1.529;313; -   ;39;459;28;7;10;1; -   ;2;6;9;45;74;15; -   ;5;26;55; -   ; 297 ; 602 ; 47 ; -   ; 202 ; 381 ; -   ; 31 ; 5 ; 39 ; -   ; 10 ; -   ; -   ; 1 ; 6 ; 1 ; -   ; 1 ; 2 ; -   
2401800;634;1.994;450; -   ; -   ;306;72;9;10;1; -   ; -   ;2;6;37;89;20; -   ; -   ;26;80; -   ; 361 ; 701 ; 33 ; -   ; 308 ; 576 ; 15 ; 43 ; 8 ; 41 ; 4 ; 10 ; -   ; -   ; 1 ; 7 ; 1 ; -   ; 1 ; 2 ; 1 
2401859;169;948; -   ; -   ; -   ;117;13;4;7; -   ; -   ; -   ;1;3;10;52; -   ; -   ; -   ;7;25; -   ; 182 ; 413 ; -   ; -   ; 152 ; 201 ; -   ; 35 ; -   ; 20 ; -   ; 2 ; -   ; -   ; 1 ; 6 ; -   ; -   ; 1 ; 2 ; -   
2401909;187;568;148; -   ; -   ;36;15;2;4;1; -   ; -   ;1;5;9;36;11; -   ; -   ;6;30; -   ; 86 ; 211 ; -   ; -   ; 108 ; 163 ; -   ; 18 ; -   ; 19 ; -   ; -   ; -   ; -   ; 1 ; 2 ; -   ; -   ; 1 ; 2 ; -   
2402006;2.702;7.997;2.714;1.372;37;1.300;352;39;53;9;7;3;13;49;187;465;208;85;7;92;437; -   ; 536 ; 2.149 ; 1.606 ; -   ; 1.518 ; 1.067 ; 1.121 ; 124 ; 106 ; 170 ; 107 ; 19 ; 5 ; -   ; 8 ; 25 ; 15 ; -   ; 10 ; 9 ; 9 
2402105;429;1.479;379; -   ;59;1.877;104;16;17;1; -   ;1;17;12;26;81;14; -   ;5;79;87; -   ; 179 ; 552 ; 52 ; -   ; 257 ; 439 ; -   ; 32 ; 3 ; 47 ; -   ; 20 ; -   ; -   ; 1 ; 15 ; 1 ; -   ; 1 ; 5 ; -   
2402204;1.558;5.820;1.286;302; -   ;1.178;133;20;30;5;1; -   ;14;27;83;298;97;46; -   ;64;196; -   ; 102 ; 2.891 ; 328 ; -   ; 910 ; 1.414 ; 175 ; 147 ; 22 ; 135 ; 18 ; 14 ; -   ; -   ; 2 ; 20 ; 4 ; -   ; 5 ; 4 ; 2 
2402303;1.019;3.158;658;24;33;409;116;23;26;3;1;1;5;21;76;195;45;1;6;32;147; -   ; 420 ; 1.110 ; 178 ; -   ; 478 ; 866 ; 106 ; 70 ; 21 ; 94 ; 29 ; 17 ; -   ; -   ; 4 ; 19 ; 3 ; -   ; 3 ; 8 ; 3 
2402402;457;1.028;229; -   ; -   ;102;25;5;8;1; -   ; -   ;1;8;26;59;17; -   ; -   ;7;38; -   ; 11 ; 511 ; 53 ; -   ; 276 ; 177 ; -   ; 20 ; 4 ; 35 ; -   ; 3 ; -   ; -   ; 1 ; 5 ; 1 ; -   ; 1 ; 2 ; -   
2402501;536;1.586;347; -   ;21;199;18;7;10;1; -   ;1;3;8;31;79;10; -   ;3;20;36; -   ; 152 ; 688 ; 87 ; -   ; 163 ; 454 ; 42 ; 33 ; 7 ; 34 ; 8 ; 7 ; -   ; -   ; 1 ; 8 ; 1 ; -   ; 1 ; 2 ; 1 
2402600;3.598;12.977;3.384;586; -   ;1.537;371;44;57;7;3; -   ;11;62;172;565;150;62; -   ;86;488; -   ; 1.357 ; 5.449 ; 1.081 ; -   ; 1.885 ; 2.555 ; 650 ; 281 ; 61 ; 206 ; 47 ; 32 ; -   ; -   ; 5 ; 41 ; 6 ; -   ; 4 ; 10 ; 5 
2402709;469;1.815;375; -   ;13;348;95;9;13;1; -   ;1;9;14;25;89;17; -   ;3;22;80; -   ; -   ; 882 ; 100 ; -   ; 248 ; 585 ; -   ; 31 ; 6 ; 56 ; -   ; 12 ; -   ; -   ; -   ; 10 ; 1 ; -   ; 2 ; 3 ; -   
2402808;206;779;161; -   ;22;159;23;6;9;1; -   ;1;6;6;14;47;10; -   ;2;19;34; -   ; 110 ; 364 ; 7 ; -   ; 94 ; 204 ; -   ; 18 ; 1 ; 28 ; -   ; 7 ; -   ; -   ; 1 ; 7 ; 1 ; -   ; 1 ; 1 ; -   
2402907;203;771;139; -   ;68;185;3;12;9;1; -   ;1;2;3;10;50;6; -   ;7;20;4; -   ; -   ; 444 ; -   ; -   ; -   ; 327 ; -   ; 26 ; -   ; 25 ; -   ; 7 ; -   ; -   ; -   ; 9 ; -   ; -   ; -   ; 4 ; -   
2403004;375;968;206; -   ; -   ;96;45;1;4;1; -   ; -   ;2;5;26;41;8; -   ; -   ;10;40; -   ; 138 ; 395 ; -   ; -   ; 75 ; 360 ; -   ; 21 ; -   ; 20 ; -   ; -   ; -   ; -   ; 1 ; 1 ; -   ; -   ; 1 ; 1 ; -   
2403103;1.877;5.620;2.045;973;46;853;209;24;35;9;4;1;8;33;105;344;160;63;3;57;267; -   ; 120 ; 2.013 ; 853 ; -   ; 975 ; 977 ; 682 ; 122 ; 58 ; 137 ; 68 ; 29 ; -   ; -   ; 4 ; 20 ; 5 ; -   ; 6 ; 7 ; 5 
2403202;321;1.011;276; -   ; -   ;31;44;5;6;1; -   ; -   ;1;7;25;59;13; -   ; -   ;6;46; -   ; 109 ; 405 ; -   ; -   ; 89 ; 408 ; -   ; 25 ; -   ; 39 ; -   ; 9 ; -   ; -   ; 1 ; 5 ; -   ; -   ; 1 ; 4 ; -   
2403301;245;884;168; -   ;35;66;34;4;9;1; -   ;2;3;7;12;50;11; -   ;7;12;41; -   ; -   ; 520 ; -   ; -   ; 82 ; 282 ; -   ; 24 ; -   ; 28 ; -   ; 9 ; -   ; -   ; -   ; 8 ; -   ; -   ; 1 ; 1 ; -   
2403400;311;926;290; -   ;22;134;38;3;5;1; -   ;1;1;5;18;51;13; -   ;5;10;42; -   ; 91 ; 452 ; -   ; -   ; 102 ; 281 ; -   ; 22 ; -   ; 29 ; -   ; 9 ; -   ; -   ; 1 ; 3 ; -   ; -   ; 1 ; 1 ; -   
2403509;408;1.344;248; -   ;18;346;19;10;15;1; -   ;1;10;9;23;81;15; -   ;3;33;24; -   ; 147 ; 573 ; 81 ; -   ; 349 ; 194 ; -   ; 30 ; 7 ; 45 ; -   ; 9 ; -   ; -   ; 2 ; 11 ; 2 ; -   ; 2 ; 2 ; -   
2403608;1.883;5.978;1.138; -   ;80;810;147;23;30;3; -   ;1;6;29;97;246;55; -   ;6;50;181; -   ; 536 ; 2.183 ; 896 ; -   ; 1.229 ; 950 ; 184 ; 109 ; 30 ; 104 ; 10 ; 15 ; 3 ; -   ; 4 ; 19 ; 5 ; -   ; 3 ; 9 ; 1 
2403707;249;944;236; -   ;23;50;31;8;10;1; -   ;1;2;6;23;56;16; -   ;5;12;44; -   ; -   ; 502 ; 29 ; -   ; 103 ; 310 ; -   ; 15 ; 3 ; 39 ; 2 ; 12 ; 2 ; -   ; -   ; 7 ; 1 ; -   ; 1 ; 1 ; -   
2403756;133;401;93; -   ; -   ;52;10;1;2;1; -   ; -   ;1;2;11;29;11; -   ; -   ;5;26; -   ; 99 ; 150 ; -   ; -   ; 60 ; 92 ; -   ; 15 ; -   ; 14 ; -   ; -   ; -   ; -   ; 1 ; 1 ; -   ; -   ; 1 ; 1 ; -   
2403806;476;1.214;250; -   ; -   ;560;53;8;12;1; -   ; -   ;4;9;38;65;12; -   ; -   ;41;63; -   ; 119 ; 368 ; 239 ; -   ; 224 ; 178 ; 86 ; 23 ; 17 ; 31 ; 9 ; 8 ; -   ; -   ; 1 ; 9 ; 2 ; -   ; 1 ; 2 ; 1 
2403905;107;348;71; -   ;24;38;68;3;3;1; -   ;1;2;2;5;25;6; -   ;3;9;24; -   ; 31 ; 164 ; -   ; -   ; 55 ; 98 ; -   ; 12 ; -   ; 17 ; -   ; 2 ; -   ; -   ; 1 ; 2 ; -   ; -   ; 1 ; 1 ; -   
2404002;166;567;149; -   ;12;108;23;7;9;1; -   ;1;3;3;12;42;9; -   ;4;20;34; -   ; 130 ; 262 ; -   ; -   ; 119 ; 56 ; -   ; 21 ; -   ; 21 ; -   ; 7 ; -   ; -   ; 1 ; 7 ; -   ; -   ; 2 ; 1 ; -   
2404101;112;393;68; -   ; -   ;54;5;3;3;1; -   ; -   ;1;2;14;29;5; -   ; -   ;7;12; -   ; -   ; 207 ; -   ; -   ; -   ; 186 ; -   ; 17 ; -   ; 13 ; -   ; -   ; -   ; -   ; -   ; 3 ; -   ; -   ; -   ; 1 ; -   
2404200;1.883;5.314;1.359; -   ; -   ;579;208;26;25;2; -   ; -   ;4;30;141;256;56; -   ; -   ;30;227; -   ; -   ; 2.609 ; 452 ; -   ; 329 ; 1.723 ; 201 ; 139 ; 30 ; 82 ; 16 ; 8 ; -   ; -   ; -   ; 17 ; 5 ; -   ; 1 ; 4 ; 1 
2404309;548;1.804;446; -   ; -   ;93;74;13;17;1; -   ; -   ;1;12;34;108;15; -   ; -   ;3;78; -   ; 176 ; 772 ; 95 ; -   ; 254 ; 455 ; 52 ; 34 ; 12 ; 58 ; 14 ; 19 ; -   ; -   ; 2 ; 12 ; 2 ; -   ; 1 ; 3 ; 2 
2404408;375;1.300;346; -   ; -   ;98;40;7;9;1; -   ; -   ;1;7;27;65;11; -   ; -   ;6;51; -   ; 211 ; 503 ; 37 ; -   ; 188 ; 361 ; -   ; 23 ; 3 ; 40 ; -   ; 13 ; -   ; -   ; 2 ; 6 ; 1 ; -   ; 2 ; 2 ; -   
2404507;999;2.753;583; -   ;153;817;77;15;22;1; -   ;1;4;14;85;174;31; -   ;3;50;115; -   ; 54 ; 1.389 ; 187 ; -   ; 134 ; 962 ; 27 ; 76 ; 22 ; 79 ; 11 ; 9 ; 4 ; -   ; 1 ; 15 ; 5 ; -   ; 2 ; 2 ; 2 
2404606;451;2.264;456; -   ;102;274;65;15;17;1; -   ;1;4;16;29;111;9; -   ;16;25;64; -   ; 75 ; 1.171 ; -   ; -   ; 82 ; 936 ; -   ; 53 ; -   ; 58 ; -   ; 16 ; -   ; -   ; 1 ; 15 ; -   ; -   ; 1 ; 3 ; -   
2404705;689;2.369;988;659; -   ;536;97;11;14;4;2; -   ;8;15;34;114;73;60; -   ;74;105; -   ; 98 ; 1.010 ; 256 ; -   ; 235 ; 726 ; 44 ; 44 ; 17 ; 55 ; 6 ; 4 ; -   ; -   ; 1 ; 9 ; 2 ; -   ; 3 ; 7 ; 1 
2404804;91;264;45; -   ; -   ;64;5;1;1;1; -   ; -   ;1;3;9;14;10; -   ; -   ;10;17; -   ; -   ; 130 ; -   ; -   ; -   ; 134 ; -   ; 7 ; -   ; 8 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; -   ; 1 ; -   
2404853;395;1.157;305;43; -   ;71;43;5;6;1;1; -   ;2;5;20;51;12;4; -   ;7;57; -   ; 34 ; 618 ; -   ; -   ; 201 ; 304 ; -   ; 26 ; -   ; 26 ; -   ; 6 ; -   ; -   ; 1 ; 5 ; -   ; -   ; 1 ; 1 ; -   
2404903;313;744;231; -   ; -   ;68;42;4;6;1; -   ; -   ;3;7;32;50;11; -   ; -   ;13;38; -   ; 82 ; 282 ; 69 ; -   ; 71 ; 191 ; 49 ; 16 ; 6 ; 20 ; 9 ; 3 ; -   ; -   ; 1 ; 3 ; 1 ; -   ; 1 ; 1 ; 1 
2405009;346;1.200;326; -   ;10;200;56;4;9;1; -   ;1;4;8;19;53;15; -   ;2;25;46; -   ; 207 ; 407 ; 40 ; -   ; 168 ; 378 ; -   ; 27 ; 5 ; 23 ; 3 ; 1 ; 3 ; -   ; 1 ; 5 ; 1 ; -   ; 1 ; 1 ; -   
2405108;322;1.176;224; -   ; -   ;92;10;9;12;1; -   ; -   ;3;6;34;70;10; -   ; -   ;5;19; -   ; 140 ; 473 ; 39 ; -   ; 202 ; 322 ; -   ; 41 ; 4 ; 33 ; -   ; 1 ; -   ; -   ; 1 ; 9 ; 1 ; -   ; 1 ; 1 ; -   
2405207;280;753;196; -   ; -   ;79;19;3;6;1; -   ; -   ;2;4;32;45;8; -   ; -   ;11;19; -   ; 160 ; 275 ; -   ; -   ; 132 ; 186 ; -   ; 22 ; -   ; 24 ; -   ; 2 ; -   ; -   ; 1 ; 3 ; -   ; -   ; 1 ; 2 ; -   
2405306;391;1.427;286; -   ;39;160;39;11;13;1; -   ;1;2;9;22;69;8; -   ;5;18;51; -   ; -   ; 759 ; 40 ; -   ; -   ; 628 ; -   ; 28 ; 5 ; 37 ; -   ; 16 ; -   ; -   ; -   ; 10 ; 1 ; -   ; -   ; 2 ; -   
2405405;289;1.119;206; -   ;127;127;18;14;17;1; -   ;1;1;6;12;51;9; -   ;7;7;29; -   ; 122 ; 526 ; -   ; -   ; 316 ; 155 ; -   ; 29 ; -   ; 23 ; -   ; 18 ; -   ; -   ; 2 ; 14 ; -   ; -   ; 1 ; 1 ; -   
2405504;123;473;105; -   ; -   ;62;7;2;2;1; -   ; -   ;1;2;9;26;3; -   ; -   ;3;16; -   ; -   ; 245 ; -   ; -   ; -   ; 228 ; -   ; 12 ; -   ; 14 ; -   ; -   ; -   ; -   ; -   ; 2 ; -   ; -   ; -   ; 1 ; -   
2405603;617;2.000;484; -   ; -   ;215;72;20;22;2; -   ; -   ;2;9;26;97;29; -   ; -   ;8;76; -   ; 116 ; 862 ; 194 ; -   ; -   ; 685 ; 143 ; 48 ; 12 ; 33 ; 12 ; 15 ; -   ; -   ; 1 ; 18 ; 2 ; -   ; -   ; 1 ; 1 
2405702;489;1.329;402;35; -   ;146;65;7;9;1;1; -   ;3;8;34;88;20;1; -   ;14;74; -   ; 167 ; 433 ; 84 ; -   ; 219 ; 378 ; 48 ; 32 ; 8 ; 45 ; 7 ; 3 ; -   ; -   ; 1 ; 5 ; 2 ; -   ; 2 ; 3 ; 1 
2405801;1.644;5.981;2.194;699; -   ;657;65;42;46;5;3; -   ;4;23;110;320;120;69; -   ;40;160; -   ; 262 ; 2.394 ; 678 ; -   ; 982 ; 1.318 ; 347 ; 137 ; 33 ; 138 ; 24 ; 44 ; 1 ; -   ; 2 ; 34 ; 8 ; -   ; 3 ; 3 ; 2 
2405900;117;422;64; -   ; -   ; -   ;4;4;5;1; -   ; -   ; -   ;2;6;29;5; -   ; -   ; -   ;11; -   ; -   ; 228 ; -   ; -   ; 34 ; 160 ; -   ; 14 ; -   ; 15 ; -   ; 5 ; -   ; -   ; -   ; 4 ; -   ; -   ; 1 ; 1 ; -   
2406007;153;901;197; -   ;17;77;21;9;11;1; -   ;1;2;6;5;57;12; -   ;4;12;26; -   ; 100 ; 356 ; -   ; -   ; 110 ; 335 ; -   ; 26 ; -   ; 33 ; -   ; 12 ; -   ; -   ; 2 ; 8 ; -   ; -   ; 1 ; 2 ; -   
2406106;802;2.530;738;31;20;223;84;23;25;1;1;1;4;14;66;128;27;1;3;20;98; -   ; 139 ; 1.135 ; 124 ; -   ; 304 ; 759 ; 69 ; 61 ; 9 ; 60 ; 10 ; 22 ; -   ; -   ; 2 ; 19 ; 2 ; -   ; 3 ; 2 ; 1 
2406155;142;514;149; -   ; -   ;79;5;6;6;1; -   ; -   ;3;4;10;37;6; -   ; -   ;19;11; -   ; -   ; 309 ; -   ; -   ; -   ; 205 ; -   ; 11 ; -   ; 26 ; -   ; 7 ; -   ; -   ; -   ; 6 ; -   ; -   ; -   ; 3 ; -   
2406205;274;1.118;218; -   ;43;198;31;6;7;1; -   ;1;4;7;14;46;13; -   ;3;14;35; -   ; 149 ; 447 ; 27 ; -   ; 173 ; 322 ; -   ; 24 ; 3 ; 25 ; -   ; 2 ; -   ; -   ; 1 ; 5 ; 1 ; -   ; 1 ; 2 ; -   
2406304;389;1.289;294; -   ; -   ;207;22;11;13;1; -   ; -   ;4;8;30;90;18; -   ; -   ;24;48; -   ; -   ; 603 ; 75 ; -   ; 110 ; 461 ; 40 ; 33 ; 8 ; 50 ; 7 ; 11 ; -   ; -   ; -   ; 11 ; 1 ; -   ; 1 ; 4 ; 1 
2406403;176;538;147; -   ; -   ;86;16;3;3;1; -   ; -   ;1;4;8;28;9; -   ; -   ;6;19; -   ; 106 ; 181 ; -   ; -   ; 84 ; 167 ; -   ; 15 ; -   ; 16 ; -   ; -   ; -   ; -   ; 1 ; 2 ; -   ; -   ; 1 ; 2 ; -   
2406502;677;2.515;670; -   ;46;151;239;13;15;1; -   ;1;2;18;34;121;19; -   ;6;11;132; -   ; 96 ; 1.245 ; 62 ; -   ; 238 ; 868 ; 6 ; 53 ; 7 ; 62 ; 5 ; 12 ; -   ; -   ; 1 ; 12 ; 1 ; -   ; 1 ; 3 ; 1 
2406601;323;1.586;356; -   ;86;373;24;7;14;1; -   ;1;3;9;14;72;7; -   ;6;22;41; -   ; 76 ; 768 ; 50 ; -   ; 132 ; 560 ; -   ; 26 ; 4 ; 41 ; 2 ; 11 ; 2 ; -   ; 1 ; 12 ; 1 ; -   ; 1 ; 3 ; -   
2406700;465;1.356;616;189; -   ;235;60;4;6;2;1; -   ;2;8;30;62;38;21; -   ;15;67; -   ; 121 ; 694 ; -   ; -   ; 88 ; 453 ; -   ; 38 ; -   ; 25 ; -   ; -   ; -   ; -   ; 1 ; 4 ; -   ; -   ; 1 ; 1 ; -   
2406809;254;757;143; -   ;24;382;17;11;11;1; -   ;1;13;6;18;42;8; -   ;3;21;21; -   ; 134 ; 222 ; 25 ; -   ; 139 ; 237 ; -   ; 12 ; -   ; 29 ; 2 ; 10 ; 2 ; -   ; 1 ; 9 ; 1 ; -   ; 1 ; 3 ; -   
2406908;227;539;218; -   ; -   ;66;7;3;4;1; -   ; -   ;2;3;16;31;8; -   ; -   ;15;14; -   ; 75 ; 230 ; -   ; -   ; 186 ; 48 ; -   ; 14 ; -   ; 18 ; -   ; 4 ; -   ; -   ; 1 ; 3 ; -   ; -   ; 1 ; 1 ; -   
