COD. MUNIC;MAT_Edu_ Infantil;MAT_Ens_Fundamental;MAT_Ens_ Médio;MAT_Educ_Prof_Técnica_Médio;MAT_Educ_Profissional(FIC);MAT_EJA;MAT_Educ_ Especial;QTD_Edu_ Infantil;QTD_Ens_Fundamental;QTD_Ens_ Médio;QTD_Educ_Prof_Técnica_Médio;QTD_Educ_Profissional(FIC);QTD_EJA;QTD_Educ_ Especial;DOCENTE_ Infantil;DOCENTE_Fundamental;DOCENTE_ Médio;DOCENTE_Prof_Técnica_Médio;DOCENTE_Profissional(FIC);DOCENTE_EJA;DOCENTE_Especial;MAT_Federal_ini;MAT_Estadual_ini;MAT_Municipal_ini;MAT_Privada_ini;MAT_Federal_final;MAT_Estadual_final;MAT_Municipal_final;MAT_Privada_final;DOC_Pública_ini;DOC_Privada_ini;DOC_Pública_final;DOC_Privada_final;DOC_Pública_Mult;DOC_Privada_Mult;ESC_Federal_ini;ESC_Estadual_ini;ESC_Municipal_ini;ESC_Privada_ini;ESC_Federal_final;ESC_Estadual_final;ESC_Municipal_final;ESC_Privada_final
3155702;475;1.864;487; -   ; -   ;389;101;11;10;1; -   ; -   ;4;10;31;113;25; -   ; -   ;34;98; -   ; 393 ; 529 ; 5 ; -   ; 344 ; 593 ; -   ; 148 ; 19 ; 145 ; 19 ; 3 ; -   ; -   ; 3 ; 5 ; 1 ; -   ; 3 ; 3 ; -   
3155801;487;1.948;846;1.466; -   ;206;115;4;5;3;1; -   ;3;6;32;93;102;109; -   ;27;79; -   ; 159 ; 680 ; 165 ; -   ; 701 ; -   ; 243 ; 209 ; 46 ; 209 ; 46 ; -   ; -   ; -   ; 1 ; 1 ; 2 ; -   ; 1 ; -   ; 1 
3155900;98;669;132;15; -   ;13;46;5;7;1;1; -   ;1;2;11;51;14;4; -   ;2;16; -   ; -   ; 329 ; 28 ; -   ; -   ; 312 ; -   ; 70 ; 8 ; 61 ; 8 ; 9 ; -   ; -   ; -   ; 5 ; 1 ; -   ; -   ; 1 ; -   
3156007;355;2.270;646;85; -   ;337;82;8;22;3;1; -   ;1;6;28;159;52;4; -   ;6;73; -   ; 443 ; 622 ; 51 ; -   ; 956 ; 198 ; -   ; 190 ; 15 ; 101 ; 15 ; 103 ; -   ; -   ; 3 ; 17 ; 1 ; -   ; 4 ; 2 ; -   
3156106;114;557;184; -   ; -   ;54;32;5;6;1; -   ; -   ;3;2;9;38;16; -   ; -   ;12;11; -   ; -   ; 278 ; 7 ; -   ; 272 ; -   ; -   ; 47 ; 6 ; 40 ; 6 ; 8 ; -   ; -   ; -   ; 4 ; 1 ; -   ; 1 ; -   ; -   
3156205;114;335;66; -   ; -   ; -   ;1;2;1;1; -   ; -   ; -   ;1;7;22;10; -   ; -   ; -   ;11; -   ; -   ; 163 ; -   ; -   ; -   ; 172 ; -   ; 36 ; -   ; 36 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; -   ; 1 ; -   
3156304;285;1.082;313;30; -   ;13;37;3;3;1;1; -   ;1;3;17;57;26;4; -   ;7;35; -   ; 118 ; 421 ; 23 ; -   ; 520 ; -   ; -   ; 77 ; 6 ; 77 ; 6 ; -   ; -   ; -   ; 1 ; 1 ; 1 ; -   ; 1 ; -   ; -   
3156403;98;461;115; -   ; -   ;61;39;2;3;1; -   ; -   ;3;3;8;33;18; -   ; -   ;12;35; -   ; -   ; 247 ; 3 ; -   ; 211 ; -   ; -   ; 45 ; 8 ; 45 ; 8 ; -   ; -   ; -   ; -   ; 1 ; 1 ; -   ; 1 ; -   ; -   
3156452;152;642;260;71; -   ;76;36;2;3;1;1; -   ;3;3;6;39;22;10; -   ;23;26; -   ; -   ; 311 ; 10 ; -   ; -   ; 321 ; -   ; 71 ; 3 ; 67 ; 3 ; 6 ; -   ; -   ; -   ; 2 ; 1 ; -   ; -   ; 1 ; -   
3156502;269;1.157;367;9; -   ; -   ;50;11;13;3;1; -   ; -   ;6;18;92;56;3; -   ; -   ;72; -   ; 276 ; 302 ; -   ; -   ; 579 ; -   ; -   ; 122 ; -   ; 65 ; -   ; 60 ; -   ; -   ; 3 ; 9 ; -   ; -   ; 3 ; -   ; -   
3156601;374;1.381;328; -   ; -   ; -   ;45;2;7;2; -   ; -   ; -   ;6;15;70;30; -   ; -   ; -   ;56; -   ; -   ; 653 ; -   ; -   ; 303 ; 425 ; -   ; 92 ; -   ; 83 ; -   ; 10 ; -   ; -   ; -   ; 5 ; -   ; -   ; 2 ; 1 ; -   
3156700;4.563;16.055;5.025;946; -   ;2.084;627;48;50;13;5; -   ;16;50;213;854;311;112; -   ;195;685; -   ; 738 ; 7.405 ; 604 ; -   ; 4.339 ; 2.626 ; 343 ; 1.182 ; 181 ; 1.166 ; 181 ; 16 ; -   ; -   ; 5 ; 28 ; 9 ; -   ; 11 ; 10 ; 2 
3156809;487;2.257;696;102; -   ;445;81;8;14;4;2; -   ;4;6;28;130;60;11; -   ;26;72; -   ; 565 ; 422 ; 123 ; -   ; 1.054 ; -   ; 93 ; 159 ; 45 ; 137 ; 45 ; 34 ; -   ; -   ; 3 ; 6 ; 2 ; -   ; 4 ; -   ; 1 
3156908;798;3.180;971; -   ; -   ;215;187;12;14;3; -   ; -   ;3;11;68;193;70; -   ; -   ;33;102; -   ; 542 ; 923 ; 210 ; -   ; 959 ; 452 ; 94 ; 218 ; 78 ; 178 ; 78 ; 57 ; -   ; -   ; 2 ; 6 ; 3 ; -   ; 3 ; 3 ; 1 
3157005;1.453;5.640;1.985;1.772; -   ;513;291;16;24;9;4; -   ;3;22;125;310;197;88; -   ;42;242; -   ; 1.742 ; 791 ; 220 ; -   ; 2.592 ; 121 ; 174 ; 491 ; 83 ; 355 ; 83 ; 149 ; -   ; -   ; 9 ; 10 ; 3 ; -   ; 10 ; 2 ; 2 
3157104;350;1.122;207; -   ; -   ;45;53;2;4;1; -   ; -   ;1;4;22;57;20; -   ; -   ;9;50; -   ; -   ; 613 ; -   ; -   ; 509 ; -   ; -   ; 79 ; -   ; 77 ; -   ; 3 ; -   ; -   ; -   ; 2 ; -   ; -   ; 2 ; -   ; -   
3157203;1.103;3.995;1.117;334; -   ;647;175;21;25;6;2; -   ;5;19;96;267;102;40; -   ;71;177; -   ; -   ; 1.838 ; 302 ; -   ; 632 ; 1.013 ; 210 ; 325 ; 117 ; 305 ; 117 ; 22 ; -   ; -   ; -   ; 16 ; 4 ; -   ; 5 ; 5 ; 2 
3157252;283;1.154;220; -   ; -   ;88;29;4;6;1; -   ; -   ;2;5;15;73;20; -   ; -   ;19;41; -   ; 249 ; 365 ; -   ; -   ; 283 ; 257 ; -   ; 94 ; -   ; 65 ; -   ; 30 ; -   ; -   ; 1 ; 5 ; -   ; -   ; 1 ; 3 ; -   
3157278;129;442;102; -   ; -   ; -   ;8;3;3;1; -   ; -   ; -   ;1;11;26;11; -   ; -   ; -   ;13; -   ; -   ; 241 ; -   ; -   ; -   ; 201 ; -   ; 39 ; 5 ; 36 ; 5 ; 3 ; -   ; -   ; -   ; 3 ; -   ; -   ; -   ; 1 ; -   
3157302;125;579;161; -   ; -   ; -   ;15;1;5;1; -   ; -   ; -   ;3;8;43;12; -   ; -   ; -   ;26; -   ; 16 ; 302 ; -   ; -   ; -   ; 261 ; -   ; 62 ; -   ; 55 ; -   ; 7 ; -   ; -   ; 1 ; 4 ; -   ; -   ; -   ; 1 ; -   
3157336;62;491;123; -   ; -   ;17;8;1;2;1; -   ; -   ;1;2;5;36;12; -   ; -   ;1;23; -   ; -   ; 215 ; -   ; -   ; 105 ; 171 ; -   ; 45 ; -   ; 45 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; 1 ; 1 ; -   
3157377;113;831;246; -   ; -   ; -   ;32;4;11;2; -   ; -   ; -   ;5;15;63;34; -   ; -   ; -   ;40; -   ; 5 ; 387 ; -   ; -   ; 387 ; 52 ; -   ; 82 ; -   ; 38 ; -   ; 47 ; -   ; -   ; 1 ; 9 ; -   ; -   ; 2 ; 1 ; -   
3157401;115;640;152; -   ; -   ;64;3;9;7;1; -   ; -   ;1;2;8;47;15; -   ; -   ;12;2; -   ; 73 ; 221 ; -   ; -   ; 111 ; 235 ; -   ; 56 ; 2 ; 42 ; 2 ; 26 ; -   ; -   ; 1 ; 6 ; -   ; -   ; 1 ; 3 ; -   
3157500;124;714;196; -   ; -   ;18;2;2;11;1; -   ; -   ;2;1;7;52;15; -   ; -   ;2;14; -   ; -   ; 364 ; -   ; -   ; 350 ; -   ; -   ; 64 ; -   ; 50 ; -   ; 14 ; -   ; -   ; -   ; 10 ; -   ; -   ; 1 ; -   ; -   
3157609;124;547;124; -   ; -   ;14;12;1;4;1; -   ; -   ;1;2;7;38;23; -   ; -   ;9;24; -   ; -   ; 265 ; -   ; -   ; 282 ; -   ; -   ; 48 ; -   ; 44 ; -   ; 4 ; -   ; -   ; -   ; 3 ; -   ; -   ; 1 ; -   ; -   
3157658;170;1.126;274; -   ; -   ; -   ;13;3;8;1; -   ; -   ; -   ;4;22;82;21; -   ; -   ; -   ;24; -   ; 369 ; 288 ; -   ; -   ; 398 ; 71 ; -   ; 97 ; -   ; 53 ; -   ; 51 ; -   ; -   ; 2 ; 5 ; -   ; -   ; 1 ; 1 ; -   
3157708;485;1.762;395; -   ; -   ;221;59;6;7;1; -   ; -   ;3;7;32;86;29; -   ; -   ;25;39; -   ; -   ; 958 ; 53 ; -   ; 740 ; 11 ; -   ; 114 ; 17 ; 114 ; 17 ; -   ; -   ; -   ; -   ; 4 ; 2 ; -   ; 1 ; 1 ; -   
3157807;3.160;29.866;8.673;979;4;3.829;935;44;61;25;11;1;22;62;197;1.344;544;98;3;274;984; -   ; 3.120 ; 11.095 ; 1.558 ; -   ; 8.752 ; 4.227 ; 1.114 ; 1.537 ; 365 ; 1.528 ; 365 ; 11 ; -   ; -   ; 13 ; 24 ; 14 ; -   ; 20 ; 10 ; 7 
3157906;576;2.576;575;39; -   ;306;110;8;26;2;1; -   ;5;10;30;152;44;2; -   ;42;104; -   ; 677 ; 707 ; 33 ; -   ; 980 ; 179 ; -   ; 196 ; 11 ; 146 ; 11 ; 59 ; -   ; -   ; 2 ; 21 ; 2 ; -   ; 2 ; 1 ; -   
3158003;446;1.543;485; -   ; -   ;177;74;4;6;2; -   ; -   ;4;6;28;72;45; -   ; -   ;27;58; -   ; -   ; 773 ; 8 ; -   ; 762 ; -   ; -   ; 111 ; 5 ; 100 ; 5 ; 11 ; -   ; -   ; -   ; 3 ; 1 ; -   ; 2 ; -   ; -   
3158102;182;770;151; -   ; -   ;121;29;3;4;1; -   ; -   ;3;4;8;46;24; -   ; -   ;19;35; -   ; 93 ; 267 ; -   ; -   ; 325 ; 85 ; -   ; 55 ; 5 ; 45 ; 5 ; 14 ; -   ; -   ; 1 ; 2 ; -   ; -   ; 1 ; 1 ; -   
3158201;535;2.185;666;67; -   ;428;262;8;12;3;1; -   ;4;10;44;132;58;8; -   ;29;121; -   ; 554 ; 501 ; 21 ; -   ; 1.065 ; 44 ; -   ; 205 ; 7 ; 175 ; 7 ; 39 ; -   ; -   ; 2 ; 6 ; 1 ; -   ; 4 ; 1 ; -   
3159209;242;967;248;28; -   ;10;10;6;5;1;1; -   ;1;5;20;60;20;5; -   ;1;35; -   ; 76 ; 419 ; -   ; -   ; 472 ; -   ; -   ; 78 ; 8 ; 75 ; 8 ; 3 ; -   ; -   ; 1 ; 3 ; -   ; -   ; 2 ; -   ; -   
3159407;66;477;139; -   ; -   ;31;43;2;4;1; -   ; -   ;1;4;5;38;19; -   ; -   ;10;32; -   ; -   ; 223 ; -   ; -   ; 167 ; 87 ; -   ; 47 ; -   ; 38 ; -   ; 9 ; -   ; -   ; -   ; 3 ; -   ; -   ; 1 ; 2 ; -   
3159308;129;573;151; -   ; -   ;32;12;3;4;1; -   ; -   ;1;3;15;39;11; -   ; -   ;7;27; -   ; -   ; 285 ; -   ; -   ; -   ; 288 ; -   ; 59 ; -   ; 57 ; -   ; 2 ; -   ; -   ; -   ; 3 ; -   ; -   ; -   ; 1 ; -   
3159357;219;884;208; -   ; -   ;19;30;3;4;1; -   ; -   ;1;4;12;54;18; -   ; -   ;1;42; -   ; -   ; 447 ; -   ; -   ; 437 ; -   ; -   ; 66 ; -   ; 59 ; -   ; 9 ; -   ; -   ; -   ; 3 ; -   ; -   ; 1 ; -   ; -   
3159506;246;827;288; -   ; -   ;35;14;4;11;2; -   ; -   ;1;5;10;65;36; -   ; -   ;9;38; -   ; 113 ; 310 ; -   ; -   ; 321 ; 83 ; -   ; 88 ; -   ; 65 ; -   ; 28 ; -   ; -   ; 1 ; 9 ; -   ; -   ; 2 ; 2 ; -   
3159605;1.638;5.333;1.721;784; -   ;931;289;20;16;5;4; -   ;5;15;113;279;104;50; -   ;58;191; -   ; 938 ; 1.515 ; 374 ; -   ; 1.988 ; 341 ; 177 ; 346 ; 162 ; 313 ; 162 ; 38 ; -   ; -   ; 2 ; 8 ; 4 ; -   ; 4 ; 1 ; 2 
3159704;176;496;129; -   ; -   ;22;14;3;4;1; -   ; -   ;2;4;8;40;13; -   ; -   ;11;25; -   ; 35 ; 204 ; 1 ; -   ; 194 ; 62 ; -   ; 49 ; 3 ; 35 ; 3 ; 17 ; -   ; -   ; 1 ; 2 ; 1 ; -   ; 1 ; 1 ; -   
3159803;659;2.421;562;22; -   ;230;101;10;10;3;1; -   ;3;8;44;139;47;7; -   ;31;95; -   ; 419 ; 812 ; 89 ; -   ; 774 ; 284 ; 43 ; 178 ; 41 ; 164 ; 41 ; 20 ; -   ; -   ; 2 ; 5 ; 2 ; -   ; 3 ; 3 ; 1 
3158300;242;1.039;312;21; -   ;141;109;6;6;1;1; -   ;4;5;13;52;24;3; -   ;27;36; -   ; 171 ; 294 ; 22 ; -   ; 552 ; -   ; -   ; 80 ; 11 ; 72 ; 11 ; 9 ; -   ; -   ; 1 ; 3 ; 1 ; -   ; 1 ; -   ; -   
3158409;152;401;131;30; -   ;9;13;2;1;1;1; -   ;1;1;8;27;12;3; -   ;8;16; -   ; -   ; 215 ; -   ; -   ; -   ; 186 ; -   ; 44 ; -   ; 44 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; -   ; 1 ; -   
3158508;87;1.062;273; -   ; -   ;16;11;1;14;2; -   ; -   ;1;4;6;79;29; -   ; -   ;5;44; -   ; 169 ; 326 ; -   ; -   ; 334 ; 233 ; -   ; 90 ; -   ; 67 ; -   ; 29 ; -   ; -   ; 3 ; 11 ; -   ; -   ; 3 ; 1 ; -   
3158607;121;497;102; -   ; -   ; -   ;5;5;3;1; -   ; -   ; -   ;3;10;30;10; -   ; -   ; -   ;22; -   ; -   ; 276 ; -   ; -   ; -   ; 221 ; -   ; 45 ; -   ; 36 ; -   ; 11 ; -   ; -   ; -   ; 3 ; -   ; -   ; -   ; 1 ; -   
3158706;45;320;97; -   ; -   ; -   ;25;1;1;1; -   ; -   ; -   ;3;3;21;10; -   ; -   ; -   ;24; -   ; -   ; 156 ; -   ; -   ; -   ; 164 ; -   ; 31 ; -   ; 31 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; -   ; 1 ; -   
3158805;131;576;181; -   ; -   ;9;41;2;2;1; -   ; -   ;1;2;10;36;15; -   ; -   ;2;36; -   ; -   ; 262 ; -   ; -   ; 314 ; -   ; -   ; 49 ; -   ; 49 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; 1 ; -   ; -   
3158904;195;1.282;268; -   ; -   ;62;43;6;16;2; -   ; -   ;2;6;15;93;47; -   ; -   ;20;31; -   ; 99 ; 551 ; 31 ; -   ; 601 ; -   ; -   ; 120 ; 3 ; 97 ; 3 ; 31 ; -   ; -   ; 1 ; 12 ; 1 ; -   ; 3 ; -   ; -   
3158953;539;3.659;1.041;36; -   ;345;94;9;12;6;1; -   ;5;13;43;212;118;8; -   ;46;149; -   ; 392 ; 1.553 ; -   ; -   ; 1.714 ; -   ; -   ; 287 ; 19 ; 286 ; 19 ; 8 ; -   ; -   ; 2 ; 6 ; -   ; -   ; 6 ; -   ; -   
3159001;140;653;167;10; -   ;31;22;5;4;2;1; -   ;1;2;13;53;25;8; -   ;12;37; -   ; 145 ; 173 ; -   ; -   ; 179 ; 156 ; -   ; 75 ; -   ; 71 ; -   ; 4 ; -   ; -   ; 1 ; 3 ; -   ; -   ; 1 ; 1 ; -   
3159100;80;512;144; -   ; -   ;41;6;2;4;1; -   ; -   ;1;3;7;44;15; -   ; -   ;12;23; -   ; 19 ; 208 ; -   ; -   ; 89 ; 196 ; -   ; 55 ; -   ; 50 ; -   ; 5 ; -   ; -   ; 1 ; 3 ; -   ; -   ; 1 ; 2 ; -   
3159902;578;2.332;796;103; -   ;163;134;13;10;3;1; -   ;4;8;31;145;62;8; -   ;24;120; -   ; 116 ; 949 ; 70 ; -   ; 1.071 ; 44 ; 82 ; 172 ; 28 ; 154 ; 28 ; 22 ; -   ; -   ; 1 ; 5 ; 2 ; -   ; 3 ; 1 ; 2 
3160009;93;451;141; -   ; -   ;42;11;2;4;1; -   ; -   ;2;3;8;37;14; -   ; -   ;17;27; -   ; -   ; 214 ; -   ; -   ; 167 ; 70 ; -   ; 52 ; -   ; 50 ; -   ; 2 ; -   ; -   ; -   ; 3 ; -   ; -   ; 1 ; 1 ; -   
3160108;165;551;130; -   ; -   ;106;41;2;2;1; -   ; -   ;3;3;10;36;14; -   ; -   ;16;31; -   ; -   ; 284 ; -   ; -   ; 267 ; -   ; -   ; 48 ; 5 ; 48 ; 5 ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; 1 ; -   ; -   
3160207;75;843;355;95; -   ;110;26;1;6;1;1; -   ;2;2;4;51;27;4; -   ;15;6; -   ; 118 ; 266 ; 4 ; -   ; 455 ; -   ; -   ; 66 ; 4 ; 57 ; 4 ; 9 ; -   ; -   ; 1 ; 4 ; 1 ; -   ; 1 ; -   ; -   
3160306;434;1.881;424; -   ; -   ;66;27;2;14;3; -   ; -   ;2;9;24;102;49; -   ; -   ;16;44; -   ; -   ; 1.072 ; -   ; -   ; 809 ; -   ; -   ; 144 ; -   ; 133 ; -   ; 19 ; -   ; -   ; -   ; 10 ; -   ; -   ; 4 ; -   ; -   
3160405;1.095;3.565;858;35; -   ;146;152;13;19;4;2; -   ;4;18;46;177;67;4; -   ;19;114; -   ; 403 ; 1.362 ; 84 ; -   ; 1.586 ; -   ; 130 ; 205 ; 51 ; 181 ; 51 ; 31 ; -   ; -   ; 2 ; 12 ; 3 ; -   ; 4 ; -   ; 1 
3160454;170;1.262;393; -   ; -   ;74;19;3;4;1; -   ; -   ;1;3;7;79;37; -   ; -   ;18;54; -   ; 112 ; 525 ; -   ; -   ; 121 ; 504 ; -   ; 99 ; -   ; 75 ; -   ; 32 ; -   ; -   ; 1 ; 3 ; -   ; -   ; 1 ; 3 ; -   
3160504;74;302;101; -   ; -   ;60;19;1;2;1; -   ; -   ;1;3;5;23;16; -   ; -   ;8;29; -   ; -   ; 152 ; -   ; -   ; 150 ; -   ; -   ; 37 ; -   ; 37 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; 1 ; -   ; -   
3160603;72;477;127; -   ; -   ;25;6;3;6;2; -   ; -   ;1;2;5;37;23; -   ; -   ;9;18; -   ; -   ; 230 ; -   ; -   ; 247 ; -   ; -   ; 46 ; 1 ; 44 ; 1 ; 2 ; -   ; -   ; -   ; 4 ; -   ; -   ; 2 ; -   ; -   
3160702;1.577;5.490;1.800;398; -   ;322;189;27;34;7;2; -   ;3;24;142;376;136;37; -   ;43;269; -   ; 1.479 ; 958 ; 459 ; -   ; 1.257 ; 1.133 ; 204 ; 494 ; 89 ; 441 ; 89 ; 78 ; -   ; -   ; 5 ; 18 ; 6 ; -   ; 4 ; 6 ; 1 
3160801;260;868;260;72; -   ;86;84;1;2;1;1; -   ;2;3;13;42;21;4; -   ;15;51; -   ; -   ; 457 ; -   ; -   ; 411 ; -   ; -   ; 62 ; -   ; 62 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; 1 ; -   ; -   
3160900;170;493;147; -   ; -   ;73;7;1;1;1; -   ; -   ;2;1;8;23;12; -   ; -   ;14;18; -   ; -   ; 266 ; -   ; -   ; -   ; 227 ; -   ; 41 ; -   ; 41 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; -   ; 1 ; -   
3160959;296;1.071;298; -   ; -   ; -   ;14;5;5;1; -   ; -   ; -   ;5;20;72;30; -   ; -   ; -   ;41; -   ; -   ; 503 ; -   ; -   ; 345 ; 223 ; -   ; 97 ; -   ; 64 ; -   ; 36 ; -   ; -   ; -   ; 4 ; -   ; -   ; 1 ; 1 ; -   
3161007;601;2.150;663; -   ; -   ;211;117;10;16;2; -   ; -   ;2;9;32;147;55; -   ; -   ;28;111; -   ; 522 ; 491 ; 58 ; -   ; 1.079 ; -   ; -   ; 182 ; 18 ; 155 ; 18 ; 32 ; -   ; -   ; 5 ; 8 ; 2 ; -   ; 5 ; -   ; -   
3161056;236;510;160; -   ; -   ;132;8;1;2;1; -   ; -   ;2;2;15;36;16; -   ; -   ;12;26; -   ; -   ; 256 ; -   ; -   ; 254 ; -   ; -   ; 53 ; -   ; 53 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; 1 ; -   ; -   
3161106;1.699;10.038;2.646;391; -   ;350;539;7;35;12;3; -   ;5;36;105;614;223;25; -   ;55;517; -   ; 2.401 ; 2.502 ; 123 ; -   ; 3.487 ; 1.460 ; 65 ; 760 ; 38 ; 507 ; 26 ; 298 ; 12 ; -   ; 16 ; 16 ; 1 ; -   ; 18 ; 5 ; 1 
3161205;235;825;237; -   ; -   ;75;74;4;6;1; -   ; -   ;2;5;19;55;16; -   ; -   ;16;47; -   ; -   ; 373 ; 6 ; -   ; 292 ; 154 ; -   ; 79 ; 5 ; 73 ; 5 ; 8 ; -   ; -   ; -   ; 4 ; 1 ; -   ; 1 ; 1 ; -   
3161304;237;746;195;18; -   ;212;4;3;2;1;1; -   ;2;2;13;40;17;6; -   ;7;23; -   ; -   ; 387 ; 49 ; -   ; -   ; 310 ; -   ; 62 ; 8 ; 62 ; 8 ; -   ; -   ; -   ; -   ; 1 ; 1 ; -   ; -   ; 1 ; -   
3161403;169;628;188; -   ; -   ;98;28;2;2;1; -   ; -   ;1;2;9;40;18; -   ; -   ;13;30; -   ; -   ; 313 ; -   ; -   ; 315 ; -   ; -   ; 53 ; -   ; 53 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; 1 ; -   ; -   
3161502;302;1.126;225; -   ; -   ;70;13;4;5;1; -   ; -   ;1;5;23;68;26; -   ; -   ;15;25; -   ; 309 ; 252 ; -   ; -   ; 565 ; -   ; -   ; 94 ; -   ; 86 ; -   ; 9 ; -   ; -   ; 2 ; 2 ; -   ; -   ; 2 ; -   ; -   
3161601;113;687;195; -   ; -   ;48;22;6;7;1; -   ; -   ;3;4;9;52;14; -   ; -   ;19;41; -   ; -   ; 332 ; -   ; -   ; 231 ; 124 ; -   ; 67 ; -   ; 32 ; -   ; 36 ; -   ; -   ; -   ; 6 ; -   ; -   ; 1 ; 1 ; -   
3161650;93;517;158; -   ; -   ;30;17;1;4;1; -   ; -   ;1;3;6;31;16; -   ; -   ;13;25; -   ; -   ; 285 ; -   ; -   ; 232 ; -   ; -   ; 43 ; -   ; 42 ; -   ; 4 ; -   ; -   ; -   ; 3 ; -   ; -   ; 1 ; -   ; -   
3161700;193;896;223; -   ; -   ;111;57;7;8;1; -   ; -   ;3;5;16;59;16; -   ; -   ;20;35; -   ; 108 ; 387 ; 12 ; -   ; 123 ; 266 ; -   ; 70 ; 9 ; 53 ; 9 ; 17 ; -   ; -   ; 1 ; 6 ; 1 ; -   ; 1 ; 2 ; -   
3161809;432;1.414;393;68; -   ;322;53;6;7;1;1; -   ;2;6;14;79;31;4; -   ;13;69; -   ; -   ; 761 ; -   ; -   ; 653 ; -   ; -   ; 112 ; -   ; 94 ; -   ; 21 ; -   ; -   ; -   ; 6 ; -   ; -   ; 1 ; -   ; -   
3161908;508;1.656;513;16; -   ;279;123;7;8;1;1; -   ;3;10;41;112;36;3; -   ;40;114; -   ; -   ; 830 ; 8 ; -   ; 165 ; 653 ; -   ; 175 ; 11 ; 137 ; 11 ; 51 ; -   ; -   ; -   ; 5 ; 1 ; -   ; 1 ; 1 ; -   
3125507;124;447;159; -   ; -   ;44;29;2;2;1; -   ; -   ;2;2;13;30;16; -   ; -   ;14;37; -   ; -   ; 233 ; -   ; -   ; 214 ; -   ; -   ; 51 ; -   ; 51 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; 1 ; -   ; -   
3162005;1.023;3.296;933;46; -   ;197;216;15;15;4;1; -   ;2;15;56;192;78;3; -   ;20;177; -   ; 204 ; 1.205 ; 294 ; -   ; 1.253 ; 92 ; 248 ; 219 ; 69 ; 189 ; 69 ; 41 ; -   ; -   ; 2 ; 7 ; 3 ; -   ; 4 ; 1 ; 2 
3162104;1.558;5.180;1.349;18; -   ;734;214;13;16;6;1; -   ;6;19;90;252;120;5; -   ;63;211; -   ; 1.143 ; 1.351 ; 270 ; -   ; 2.239 ; -   ; 177 ; 319 ; 91 ; 317 ; 91 ; 2 ; -   ; -   ; 5 ; 6 ; 3 ; -   ; 6 ; -   ; 2 
3162203;287;831;295; -   ; -   ; -   ;19;1;3;1; -   ; -   ; -   ;4;14;44;22; -   ; -   ; -   ;25; -   ; -   ; 415 ; -   ; -   ; 416 ; -   ; -   ; 68 ; -   ; 68 ; -   ; -   ; -   ; -   ; -   ; 2 ; -   ; -   ; 1 ; -   ; -   
3162252;117;643;232;10; -   ;137;33;2;3;1;1; -   ;2;3;6;52;29;2; -   ;21;48; -   ; -   ; 327 ; -   ; -   ; 243 ; 73 ; -   ; 71 ; -   ; 61 ; -   ; 14 ; -   ; -   ; -   ; 2 ; -   ; -   ; 1 ; 1 ; -   
3162302;58;345;80; -   ; -   ; -   ;12;1;2;1; -   ; -   ; -   ;2;4;21;14; -   ; -   ; -   ;23; -   ; -   ; 192 ; -   ; -   ; 153 ; -   ; -   ; 29 ; -   ; 29 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; 1 ; -   ; -   
3162401;852;4.078;1.202;75; -   ;158;78;28;48;6;1; -   ;3;15;58;285;106;7; -   ;34;134; -   ; 473 ; 1.568 ; 49 ; -   ; 730 ; 1.232 ; 26 ; 356 ; 24 ; 190 ; 24 ; 200 ; -   ; -   ; 3 ; 41 ; 1 ; -   ; 4 ; 8 ; 1 
3162450;623;2.981;611; -   ; -   ;457;67;12;11;11; -   ; -   ;1;5;46;296;97; -   ; -   ;31;78; -   ; 1.269 ; 354 ; -   ; -   ; 1.057 ; 301 ; -   ; 401 ; -   ; 90 ; -   ; 319 ; -   ; -   ; 10 ; 1 ; -   ; -   ; 10 ; 1 ; -   
3162500;2.542;10.351;3.353;742;48;1.537;386;40;45;14;5;1;8;34;181;632;256;70;9;129;430; -   ; 2.113 ; 2.076 ; 1.149 ; -   ; 3.399 ; 628 ; 986 ; 747 ; 323 ; 688 ; 323 ; 77 ; -   ; -   ; 11 ; 18 ; 12 ; -   ; 12 ; 4 ; 7 
3162559;412;1.662;325; -   ; -   ;107;33;8;8;1; -   ; -   ;2;5;14;103;33; -   ; -   ;21;70; -   ; 185 ; 701 ; -   ; -   ; 412 ; 364 ; -   ; 127 ; -   ; 96 ; -   ; 43 ; -   ; -   ; 2 ; 6 ; -   ; -   ; 2 ; 1 ; -   
