CD_GEOCODMU;LONG;LAT
3144656;-41,74878896;-15,32380192
3144672;-41,10368783;-18,49409082
3144706;-43,03545685;-19,76442307
3144805;-43,84978336;-19,98389299
3144904;-41,50133627;-18,44160561
3145000;-47,67057075;-19,16889165
3145059;-43,30255123;-15,8022102
3145109;-46,4170291;-21,12665191
3145208;-44,98557874;-19,87586738
3145307;-41,87539154;-17,47488886
3145356;-41,22209661;-17,40916568
3145372;-42,41678084;-16,01953857
3145406;-43,93092688;-21,86477294
3145455;-43,57141098;-17,40189993
3145505;-45,2641357;-22,06695981
3145604;-44,82641087;-20,69751578
3145703;-43,46254387;-21,33949327
3145802;-44,80838218;-19,74552448
3145851;-42,80633922;-20,43099595
3145877;-42,20294608;-20,50412137
3145901;-43,6947708;-20,52358312
3146008;-46,38008083;-22,28352442
3146107;-43,50644752;-20,38677637
3146206;-41,26870949;-18,06933909
3146255;-42,52074483;-16,36510327
3146305;-41,48496481;-17,07631865
3146404;-45,53875769;-18,90221721
3146503;-45,66081318;-20,37091725
3146552;-43,07055598;-15,53706599
3146602;-43,41883337;-21,28785225
3146701;-42,31582588;-21,37256116
3146750;-40,4203976;-16,7344675
3146909;-44,74470173;-19,45553676
3147006;-46,87541889;-17,21974191
3147105;-44,60538019;-19,86473796
3147204;-45,73269547;-21,54731603
3147303;-45,78170353;-22,55519277
3147402;-44,40311687;-19,28142895
3147501;-43,14381374;-19,35098248
3147600;-44,96963867;-22,38979813
3147709;-44,4934172;-20,65238775
3147808;-44,23104879;-22,20897688
3147907;-46,61141257;-20,7192119
3147956;-44,08270531;-16,07927636
3148004;-46,51591568;-18,59257082
3148103;-46,99743824;-18,94081296
3148202;-42,2126533;-21,15171127
3148301;-42,9831551;-20,87016153
3148400;-42,8726251;-18,43173771
3148509;-41,00011321;-17,43268958
3148608;-42,56318627;-18,54688899
3148707;-41,28175198;-16,00592279
3148756;-42,33213449;-20,52001849
3148806;-42,71593332;-20,59601126
3148905;-45,20981009;-20,2535964
3149002;-42,15453867;-20,82994616
3149101;-45,46597152;-22,254226
3149150;-44,39244396;-15,59901245
3149200;-47,46061739;-19,22772041
3149309;-44,04588396;-19,61839589
3149408;-43,74545906;-21,70680715
3149507;-43,12628617;-21,83690413
3149606;-44,6534419;-19,62798709
3149705;-45,07936258;-19,95512294
3149804;-47,29200845;-19,33865752
3149903;-45,09308783;-21,09451887
3149952;-42,23472463;-19,1544849
3150000;-41,60162282;-18,35362873
3150109;-43,32912517;-21,50461753
3150158;-42,07426397;-19,75921262
3150208;-42,7352389;-20,24766462
3150307;-44,20250175;-21,46973287
3150406;-44,22791601;-20,46101035
3150505;-45,79908703;-20,48319539
3150539;-42,40866578;-19,72860825
3150570;-45,14950688;-16,05498973
3150604;-44,47847177;-20,50899586
3150703;-48,69663806;-19,90850491
3150802;-43,28734555;-20,68514382
3150901;-45,4932717;-22,52649385
3151008;-45,53473918;-22,41187307
3151107;-42,34843105;-21,65597201
3151206;-44,95106538;-17,3495821
3151305;-43,01813081;-21,27655013
3151404;-44,89011889;-19,68059724
3151503;-45,96056867;-20,47088287
3151602;-48,69991886;-20,1386632
3151701;-45,96496956;-21,78469255
3151800;-46,56641004;-21,78736358
3151909;-41,62900125;-19,6201444
3152006;-45,00187086;-19,22095718
3152105;-42,90968427;-20,41664342
3152131;-45,06313451;-16,63303974
3152170;-41,5078082;-16,75451963
3152204;-43,02852265;-15,74683773
3152303;-43,09141091;-20,66826697
3152402;-41,78838552;-17,80136945
3152501;-45,93714428;-22,230303
3152600;-44,97534357;-22,19094229
3152709;-44,07328028;-21,05601446
3152808;-48,92384607;-19,30821121
3152907;-46,86091734;-20,74418445
3153004;-46,37844864;-19,75694525
3153103;-43,19005558;-20,7656775
3153202;-44,05418228;-18,64078174
3153301;-43,55744795;-18,6154898
3153400;-46,41778869;-18,41474197
3153509;-41,96717511;-20,42292711
3153608;-44,15839067;-19,48356038
3153707;-45,55886339;-19,2676901
3153806;-43,8800273;-20,74238448
3153905;-43,8047742;-19,96559877
3154002;-42,45416754;-20,10195885
3154101;-42,47139457;-21,53378462
3154150;-41,98519886;-20,2426797
3154200;-44,2394035;-20,91736924
3154309;-41,25396711;-19,32548393
3154408;-43,75870609;-21,05530092
3154457;-46,00274682;-16,21682617
3154507;-43,04456373;-15,99803416
3154606;-44,08582365;-19,76602202
3154705;-45,06478211;-21,19041433
3154804;-43,79085438;-20,09513016
3154903;-42,6522302;-20,22651287
3155009;-42,89568131;-20,2446457
3155108;-40,57189393;-16,60940785
3155207;-43,4653334;-20,8580801
3155306;-44,31020504;-20,26168237
3155405;-43,12866892;-21,48324915
3155504;-46,24275309;-19,1912383
3155603;-42,54123198;-15,61307802
3155702;-43,17982375;-19,95494117
3155801;-43,17780565;-21,27219061
3155900;-43,82946567;-22,08692225
3156007;-43,0224391;-18,30111057
3156106;-44,32347752;-21,02325327
3156205;-43,02206851;-21,63145963
3156304;-42,86867626;-21,20070508
3156403;-47,5817549;-18,88348003
3156452;-42,50605997;-20,9812982
3156502;-42,26476233;-16,40296642
3156601;-40,53694147;-16,37297352
3156700;-43,82555709;-19,89249451
3156809;-43,08820364;-18,67181465
3156908;-47,43655532;-19,86357634
3157005;-42,29350647;-16,16985573
3157104;-39,95075602;-15,9975707
3157203;-43,40522099;-19,96559119
3157252;-42,14084058;-19,97579267
3157278;-43,70177417;-21,95726702
3157302;-43,55894878;-21,24620839
3157336;-44,22325785;-21,11947103
3157377;-41,75035453;-16,09435564
3157401;-42,81845285;-20,23827726
3157500;-42,43931267;-18,81983782
3157609;-45,41363312;-16,68737345
3157658;-40,68628864;-16,93630753
3157708;-47,52714433;-19,31129893
3157807;-43,85000726;-19,76761685
3157906;-42,25253578;-20,37792543
3158003;-43,11014984;-19,45901077
3158102;-40,14693301;-16,24757268
3158201;-42,41780245;-18,1922522
3158300;-45,50712105;-21,24896218
3158409;-42,55460495;-21,28402808
3158508;-44,03810251;-19,006886
3158607;-43,17231783;-21,94969204
3158706;-44,11087343;-21,60183186
3158805;-45,12804857;-20,90167749
3158904;-41,92349746;-20,10854617
3158953;-42,55258295;-19,36909852
3159001;-43,7114593;-19,17009187
3159100;-43,70599828;-20,78973485
3159209;-46,33862578;-22,02643549
3159308;-44,10044185;-22,14846112
3159357;-42,13178084;-19,87521017
3159407;-43,91676052;-21,56123008
3159506;-41,37927822;-19,35981301
3159605;-45,70398819;-22,25332983
3159704;-45,97066443;-19,53262114
3159803;-50,12346511;-18,84394798
3159902;-44,91867494;-20,94624857
3160009;-42,81163725;-21,75582818
3160108;-42,6138988;-20,31250028
3160207;-43,30377941;-18,46897165
3160306;-40,17533733;-16,53768341
3160405;-45,29393592;-20,08721925
3160454;-42,62437652;-15,34263354
3160504;-43,25305718;-19,2256798
3160603;-44,22169822;-18,28781019
3160702;-43,55375217;-21,45753199
3160801;-45,07536063;-21,57904802
3160900;-43,95267465;-20,62650407
3160959;-42,009508;-19,52944607
3161007;-42,9603634;-19,8710279
3161056;-41,49035283;-18,58610559
3161106;-44,86131274;-15,95256381
3161205;-44,98263062;-20,7135318
3161304;-49,76556632;-19,86511436
3161403;-42,26822053;-20,79230142
3161502;-42,83766413;-20,92084753
3161601;-42,28913507;-18,84403134
3161650;-41,36362824;-18,91880852
3161700;-45,83424615;-18,34111293
3161809;-44,85718898;-19,98568473
3161908;-43,34804002;-19,8318007
3162005;-45,59463779;-21,89190514
3162104;-46,05314404;-19,31270019
3162203;-46,50346147;-20,63903685
3162252;-44,34908856;-16,85205516
3162302;-45,92652981;-21,93485282
3162401;-44,00895511;-15,92451307
3162450;-44,08126229;-14,88253348
3162500;-44,26097273;-21,13550897
3162559;-42,15215775;-20,39549987
3162575;-41,15874844;-18,72783749
3162609;-42,15645989;-19,33766613
3162658;-44,52957099;-16,53837514
3162708;-42,01142244;-15,3184381
3162807;-42,77604814;-18,54518683
3162906;-43,01128577;-21,53569706
3162922;-44,26627302;-20,06346846
3162948;-46,31932957;-20,72209097
3162955;-43,9599563;-19,69862682
3163003;-42,14641052;-18,32511746
3163102;-44,56105973;-19,70480599
3163201;-45,53018761;-22,32905525
3163300;-41,39120878;-18,48326332
3163409;-42,70986013;-19,92798322
3163508;-42,66662677;-18,27581075
3163607;-41,74907282;-20,00599898
3163706;-45,0533731;-22,11776867
3163805;-42,72089905;-20,70591759
3163904;-46,62132689;-21,1334585
3164001;-42,52390093;-20,17190982
3164100;-42,60023194;-18,36550576
3164209;-45,0691352;-16,36863922
3164308;-46,36899493;-20,25067081
3164407;-45,75478921;-22,15500579
3164431;-42,63866589;-21,07383034
3164472;-41,9795989;-19,50010709
3164506;-42,5657457;-18,09137151
3164605;-45,00313399;-20,2740952
3164704;-46,98647183;-20,91806545
3164803;-43,17473442;-19,28576667
3164902;-44,97773605;-22,21505623
3165008;-44,50399244;-20,90094635
3165107;-47,09678297;-20,78499439
3165206;-44,98700845;-21,72072278
3165305;-44,4546835;-21,69747184
3165404;-45,74092574;-22,75159638
3165503;-42,36612922;-18,78326535
3165537;-44,14586736;-20,03453492
3165552;-42,16643831;-17,59701902
3165560;-42,84190173;-20,10253637
3165578;-46,18023359;-22,58872157
3165602;-42,9443321;-21,80251696
3165701;-43,10413039;-20,9180596
3165800;-46,1794727;-22,16660668
3165909;-43,22297547;-17,94602467
3166006;-43,33773199;-20,79389976
3166105;-43,08175572;-18,89800802
3166204;-43,58638195;-21,03308296
3166303;-42,48200727;-20,47155535
3166402;-44,52144535;-21,91134928
3166501;-43,17445931;-18,36227972
3166600;-45,79658957;-19,44056225
3166709;-40,24316857;-17,78574702
3166808;-46,69210873;-19,11179576
3166907;-46,04314494;-21,54668065
3166956;-42,87438639;-15,80878378
3167004;-44,50675416;-21,8887818
3167103;-43,38863127;-18,60444225
3167202;-44,23959462;-19,45828742
3167301;-43,21787847;-21,16463754
3167400;-45,83244715;-22,02799726
3167509;-43,31495581;-21,96485679
3167608;-42,00385675;-20,1220296
3167707;-42,09865384;-19,23554929
3167806;-45,04102264;-22,05920641
3167905;-43,24560526;-21,35757766
3168002;-42,22791555;-15,81152144
3168051;-41,61585813;-19,76146958
3168101;-46,82191536;-19,92557922
3168200;-46,01857021;-19,88580561
3168309;-43,68714279;-19,67384805
3168408;-42,00773458;-19,28149487
3168507;-42,8626438;-20,64906653
3168606;-41,50963517;-17,86253981
3168705;-42,64394231;-19,58405036
3168804;-44,17269238;-21,10704344
3168903;-45,9635511;-19,00391738
3169000;-43,01869951;-21,17554953
3169059;-46,0964468;-22,37164559
3169109;-46,37897266;-22,74339481
3169208;-42,01468162;-20,90258923
3169307;-45,25493687;-21,69596578
3169356;-45,22573525;-18,20592122
3169406;-45,5154748;-21,36876992
3169505;-41,63798048;-18,97660766
3169604;-48,69373588;-18,59935256
3169703;-42,73041454;-17,28641209
3169802;-45,79673579;-21,87938901
3169901;-42,93678646;-21,11859695
3170008;-44,78708621;-16,29740452
3170057;-42,10921633;-19,641362
3170107;-47,9836249;-19,71353461
3170206;-48,27795018;-18,91899861
3170305;-40,57264502;-17,25360721
3170404;-46,8999566;-16,35900849
3170438;-50,33080294;-19,52973664
3170479;-46,25622887;-16,0600252
3170503;-42,74122845;-20,35087042
3170529;-45,73702818;-16,13209102
3170578;-42,29981548;-19,6007202
3170602;-46,37245698;-20,32677665
3170651;-42,30929087;-15,40240062
3170701;-45,43188614;-21,55708004
3170750;-46,03350155;-18,38370446
3170800;-44,73034658;-17,59757018
3170909;-44,02794814;-15,70887105
3171006;-46,90196689;-17,99103843
3171030;-43,60602226;-15,59454235
3171071;-42,73593024;-17,39396908
3171105;-48,30371058;-19,66935783
3171154;-42,26834582;-20,03476609
3171204;-43,91991519;-19,69303044
3171303;-42,87947738;-20,75207201
3171402;-42,24580354;-20,86534069
3171501;-41,92336046;-18,57958891
3171600;-42,34328107;-16,80214886
3171709;-45,09542516;-22,33697207
3171808;-42,71480447;-18,82514039
3171907;-42,31081004;-18,4760617
3172004;-42,83938939;-21,01198958
3172103;-42,54128495;-21,77071115
3172202;-45,35677395;-22,52901304
3200102;-41,12545972;-20,07704001
3200136;-40,73663817;-18,98736137
3200169;-40,97645591;-18,54554649
3200201;-41,53648832;-20,76326514
3200300;-40,76004965;-20,63034754
3200359;-41,01868434;-19,05749961
3200409;-40,64765894;-20,80561322
3200508;-41,56337976;-21,15644789
3200607;-40,27622338;-19,82327774
3200706;-41,19124191;-20,91589662
3200805;-41,01206774;-19,51424613
3200904;-40,89039862;-18,75908905
3201001;-40,30295564;-18,53871516
3201100;-41,67581051;-21,12934179
3201159;-41,28967653;-20,15703419
3201209;-41,11191881;-20,85011235
3201308;-40,3905591;-20,2946778
3201407;-41,2022127;-20,60206509
3201506;-40,63031755;-19,53627008
3201605;-39,72747442;-18,5984623
3201704;-41,24534804;-20,36558111
3201803;-41,67997633;-20,62047065
3201902;-40,65939635;-20,36423852
3202009;-41,84957736;-20,69289391
3202108;-40,83008116;-18,37525238
3202207;-40,40376544;-19,93344712
3202256;-40,45776606;-19,25280744
3202306;-41,67949629;-20,77533781
3202405;-40,49502102;-20,66597458
3202454;-41,507208;-20,23402035
3202504;-40,37166618;-19,83188
3202553;-41,6594124;-20,53873097
3202603;-40,81122105;-20,79714475
3202652;-41,64752786;-20,34859704
3202702;-40,85659849;-19,80250771
3202801;-40,83614512;-21,01109963
3202900;-40,87979108;-19,87234801
3203007;-41,53288869;-20,34859951
3203056;-40,08614099;-18,90043591
3203106;-41,40293457;-20,7976979
3203130;-40,38088049;-19,7529586
3203163;-41,05524435;-19,89869345
3203205;-40,0653058;-19,39810593
3203304;-41,11773748;-18,86117897
3203320;-40,83018729;-21,04299628
3203346;-40,68038343;-20,42670859
3203353;-40,550951;-19,41281276
3203403;-41,36442527;-21,06537351
3203502;-40,36342088;-18,12685665
3203601;-40,51792684;-18,09723638
3203700;-41,41751378;-20,45654559
3203809;-41,346214;-20,95369231
3203908;-40,40154788;-18,712906
3204005;-40,8560031;-19,22441979
3204054;-39,95493695;-18,2971915
3204104;-40,21772808;-18,41332334
3204203;-40,72798094;-20,8376089
3204252;-40,53813378;-18,12912609
3204302;-41,05189563;-21,10014841
3204351;-40,32247843;-19,27708649
3204401;-40,93622836;-20,86458615
3204500;-40,53320961;-20,09889069
3204559;-40,7416178;-20,02881406
3204609;-40,59899772;-19,93771432
3204658;-40,62187773;-19,14816851
3204708;-40,52959951;-19,02196475
3204807;-41,65608785;-21,02613025
3204906;-39,8582006;-18,71844697
3204955;-40,64313876;-19,7253072
3205002;-40,27521704;-20,15676984
3205010;-40,09649081;-19,19194963
3205036;-41,00714836;-20,6716782
3205069;-41,12905321;-20,33151818
3205101;-40,49562434;-20,39086251
3205150;-40,60241141;-18,62080345
3205176;-40,39058978;-18,99361744
3205200;-40,29395664;-20,3383741
3205309;-40,32220873;-20,32015379
3300100;-44,31962726;-23,00911594
3300159;-42,10491665;-21,61942177
3300209;-42,34109602;-22,87743839
3300225;-43,10106981;-22,236912
3300233;-41,88774947;-22,75776379
3300258;-42,02833597;-22,96763828
3300308;-43,82845245;-22,46959629
3300407;-44,17243137;-22,54530113
3300456;-43,39962497;-22,76455597
3300506;-42,41721148;-22,15330523
3300605;-41,67767979;-21,13449744
3300704;-42,0200748;-22,88076467
3300803;-42,66316436;-22,46757087
3300902;-41,908636;-21,57727671
3300936;-41,6640106;-22,18259473
3300951;-43,21722372;-22,03335894
3301009;-41,33047649;-21,75189863
3301108;-42,3659776;-21,98183986
3301157;-41,61329635;-21,49615736
3301207;-42,60971764;-21,92931178
3301306;-42,20421054;-22,4795365
3301405;-41,86775851;-22,08787153
3301504;-42,36303054;-22,02777656
3301603;-42,51509763;-22,05890609
3301702;-43,30988807;-22,78525325
3301801;-43,67947683;-22,54368466
3301850;-42,9783297;-22,51959579
3301876;-42,22212454;-22,83905698
3301900;-42,86034343;-22,74586302
3302007;-43,77504063;-22,87125077
3302056;-41,69096476;-21,42510328
3302106;-42,07772952;-21,67050267
3302205;-41,88620318;-21,21059108
3302254;-44,56277199;-22,4970146
3302270;-43,6537858;-22,64481857
3302304;-42,13117442;-21,20572084
3302403;-41,77506429;-22,36870497
3302452;-42,25707388;-21,99022951
3302502;-43,04024613;-22,65434876
3302601;-44,04112655;-22,96171194
3302700;-42,81982411;-22,91695534
3302809;-43,72148689;-22,5174226
3302858;-43,42922376;-22,76808792
3302908;-43,47467612;-22,45542661
3303005;-42,19841141;-21,4111633
3303104;-41,97644031;-21,04375699
3303203;-43,41660998;-22,80751422
3303302;-43,07582317;-22,89645239
3303401;-42,53277126;-22,28646146
3303500;-43,45034533;-22,75983483
3303609;-43,70938456;-22,60972716
3303708;-43,28954446;-22,16198154
3303807;-44,7108585;-23,21941361
3303856;-43,42487092;-22,42741463
3303906;-43,17733658;-22,51059861
3303955;-44,00035456;-22,51567399
3304003;-43,89935119;-22,62875691
3304102;-42,04015636;-20,96260763
3304110;-44,29690073;-22,43294842
3304128;-44,2627113;-22,40991866
3304144;-43,55566955;-22,71743049
3304151;-41,4725094;-22,10664017
3304201;-44,44361342;-22,47118359
3304300;-42,62599784;-22,7112715
3304409;-44,13940564;-22,73172683
3304508;-43,57643295;-22,17186224
3304524;-41,93696713;-22,52394119
3304557;-43,22787512;-22,87665212
3304607;-42,01444499;-21,96609447
3304706;-42,17791156;-21,53597712
3304755;-41,11771973;-21,48013813
3304805;-41,75559231;-21,64362655
3304904;-43,03233506;-22,82954731
3305000;-41,05034815;-21,64045775
3305109;-43,3718846;-22,80233081
3305133;-41,94123194;-21,36022111
3305158;-42,9233683;-22,14973951
3305208;-42,10352867;-22,83720319
3305307;-42,13021968;-21,95446341
3305406;-42,91417536;-21,99395587
3305505;-42,49669405;-22,93112742
3305554;-43,70192522;-22,74301107
3305604;-42,38982593;-22,6543302
3305703;-42,67862558;-22,05066941
3305752;-42,72117195;-22,73393743
3305802;-42,96295671;-22,40900495
3305901;-42,05481525;-22,0613797
3306008;-43,21160944;-22,117448
3306107;-43,70484368;-22,24471943
3306156;-41,86329539;-20,92929766
3306206;-43,66387402;-22,40900757
3306305;-44,09352188;-22,5099676
3500105;-51,07336475;-21,68831148
3500204;-49,64972143;-21,23272978
3500303;-46,97969311;-22,059684
3500402;-46,71676671;-21,934829
3500501;-46,63177884;-22,47382204
3500550;-49,23860777;-22,86914941
3500600;-47,88397474;-22,59733955
3500709;-48,99015629;-22,474037
3500758;-47,89358839;-23,55389889
3500808;-51,41293807;-21,95274112
3500907;-49,06011075;-20,52330488
3501004;-47,37328029;-21,02458264
3501103;-50,1635968;-21,58168946
3501152;-47,25905692;-23,53337305
3501202;-49,91118481;-20,31987625
3501301;-51,46879727;-22,077779
3501400;-49,72060902;-22,07637463
3501509;-49,76303303;-22,44501015
3501608;-47,33036293;-22,7408835
3501707;-48,10660456;-21,7300365
3501806;-49,72702684;-20,29640194
3501905;-46,76508569;-22,69938863
3502002;-47,66076642;-22,1287855
3502101;-51,37884779;-20,90146352
3502200;-48,40675962;-23,483987
3502309;-48,12692683;-22,78632094
3502408;-51,38607442;-22,29323718
3502507;-45,22942934;-22,848154
3502606;-50,88561571;-20,45084537
3502705;-48,8486599;-24,513316
3502754;-47,07154764;-23,43004085
3502804;-50,43922607;-21,205476
3502903;-47,58724294;-23,5073198
3503000;-47,78601304;-20,08994421
3503109;-49,05097587;-23,13340712
3503158;-44,44810656;-22,67479872
3503208;-48,17443994;-21,7903595
3503307;-47,38582953;-22,35708652
3503356;-50,46491087;-21,77391403
3503406;-48,9204148;-22,0247675
3503505;-44,69943201;-22,58219389
3503604;-48,66559456;-22,67394045
3503703;-48,78833656;-21,18612744
3503802;-47,16430115;-22,57134301
3503901;-46,3204896;-23,39582674
3503950;-50,72696267;-20,15818999
3504008;-50,41751004;-22,66283502
3504107;-46,5550625;-23,116308
3504206;-50,55395933;-20,6873349
3504305;-49,33681504;-22,15677212
3504404;-49,9426973;-21,46087056
3504503;-48,92326319;-23,1031935
3504602;-49,44857371;-20,91856378
3504701;-49,3564735;-21,90152378
3504800;-49,57932769;-20,73826378
3504909;-44,32333013;-22,682616
3505005;-49,5660639;-23,62711052
3505104;-49,95398852;-21,25902592
3505203;-48,74152477;-22,071978
3505302;-48,56322923;-22,4911455
3505351;-49,02713914;-24,471426
3505401;-48,50234345;-24,75938666
3505500;-48,56737784;-20,55845552
3505609;-48,16281352;-21,1917435
3505708;-46,87465289;-23,508902
3505807;-50,73487086;-21,92103747
3505906;-47,58610673;-20,8919295
3506003;-49,08300087;-22,3251225
3506102;-48,47736217;-20,94981552
3506201;-50,81185221;-21,26910802
3506300;-49,47404348;-23,013553
3506359;-46,13653834;-23,8540145
3506409;-50,48111048;-21,40257114
3506508;-50,33932852;-21,29239229
3506607;-46,04121222;-23,57103339
3506706;-48,39059691;-21,99248416
3506805;-48,52049362;-22,13392255
3506904;-48,26003306;-23,10252
3507001;-47,6714735;-23,281944
3507100;-46,46649284;-23,13083743
3507159;-49,14376192;-24,31826284
3507209;-50,544881;-22,27011711
3507308;-48,77921828;-22,19320565
3507407;-49,07264025;-21,62153799
3507456;-48,97159584;-22,56783312
3507506;-48,44128938;-22,8883815
3507605;-46,54233337;-22,9568955
3507704;-50,31816561;-21,50102121
3507753;-50,18725851;-21,1661285
3507803;-47,65639796;-20,99014038
3507902;-48,12683332;-22,28651699
3508009;-48,59741497;-23,79938142
3508108;-50,14928125;-21,06703957
3508207;-47,70886004;-20,19314822
3508306;-49,33244683;-22,45508696
3508405;-47,13365837;-23,31267439
3508504;-45,70773037;-23,10066375
3508603;-45,01063041;-22,66475438
3508702;-46,64683488;-21,52873804
3508801;-49,60035441;-21,80970529
3508900;-51,23595314;-22,01232526
3509007;-46,74410142;-23,36211605
3509106;-51,9868927;-21,82991027
3509205;-46,88292015;-23,36097138
3509254;-48,10499981;-24,72636097
3509304;-48,81012236;-20,87909252
3509403;-47,30426612;-21,2747175
3509452;-48,48039902;-23,58407684
3509502;-47,06015627;-22,9073425
3509601;-46,76381923;-23,20939643
3509700;-45,5892017;-22,74009191
3509809;-50,00179472;-22,599749
3509908;-47,92848281;-25,01690807
3509957;-45,05697574;-22,69066907
3510005;-50,38839317;-22,7469255
3510104;-48,63403931;-21,32261358
3510153;-49,78543195;-23,00983722
3510203;-48,35143452;-24,00680097
3510302;-47,73611844;-23,46990296
3510401;-47,50220615;-22,99954891
3510500;-45,41081838;-23,6220065
3510609;-46,84144543;-23,5352495
3510708;-49,9149423;-20,08099151
3510807;-47,0797582;-21,77798699
3510906;-47,16710588;-21,28500043
3511003;-51,48940706;-20,87202655
3511102;-48,97587094;-21,1395385
3511201;-49,05774215;-21,04858
3511300;-49,27284155;-20,90423192
3511409;-49,16533017;-23,0347975
3511508;-47,73753133;-23,1686725
3511607;-47,95211066;-23,22473184
3511706;-47,7757002;-22,50888241
3511904;-50,45034869;-21,56031004
3512001;-48,53973833;-20,7187345
3512100;-48,68748418;-20,17155884
3512209;-47,17437574;-22,33007645
3512308;-48,00989213;-23,01295808
3512407;-47,45828293;-22,48170703
3512506;-50,28729585;-21,35405285
3512605;-49,3189124;-23,63223498
3512704;-47,62661013;-22,21899675
3512803;-47,19677078;-22,64578489
3512902;-49,77885969;-20,47703466
3513009;-46,93184633;-23,603514
3513108;-47,73004235;-21,3404305
3513207;-47,42380645;-20,402492
3513306;-50,79366616;-22,74549893
3513405;-44,96173196;-22,57774988
3513504;-46,42003177;-23,883839
3513603;-44,9580269;-23,07475015
3513702;-47,62066397;-21,909083
3513801;-46,62338139;-23,689295
3513850;-50,60605599;-20,46441279
3513900;-46,73686979;-21,66162151
3514007;-48,40024272;-21,51480433
3514106;-48,38267599;-22,367316
3514205;-50,51536308;-20,12287066
3514304;-48,31623581;-22,1131672
3514403;-51,53404966;-21,48613754
3514502;-49,40504541;-22,41488138
3514601;-47,97084345;-21,233326
3514700;-50,20700615;-22,424997
3514809;-48,10322842;-24,52538661
3514908;-47,37677424;-23,04253672
3514924;-49,11083589;-21,16442902
3514957;-48,83262029;-20,98266805
3515004;-46,85085999;-23,6473125
3515103;-46,81710887;-23,8318291
3515129;-51,48043143;-21,83130898
3515152;-47,21307973;-22,49118995
3515186;-46,74551429;-22,1970535
3515194;-49,42982529;-22,69497349
3515202;-50,40546685;-20,2860822
3515301;-51,66417619;-22,4905989
3515350;-52,59089838;-22,55499692
3515400;-49,51205338;-23,38896091
3515509;-50,24874843;-20,28238299
3515608;-48,69227305;-21,26712199
3515657;-49,51984121;-22,35913832
3515707;-46,36655267;-23,5415445
3515806;-51,38230084;-21,67673394
3515905;-50,14568901;-20,67403123
3516002;-51,16887647;-21,61342762
3516101;-50,72482247;-22,90356878
3516200;-47,40233163;-20,536097
3516309;-46,7325267;-23,2758255
3516408;-46,72787467;-23,3203025
3516507;-50,55546084;-21,52898014
3516606;-49,55211133;-22,29401925
3516705;-49,65652994;-22,21070949
3516804;-50,19021973;-20,7952395
3516853;-48,4954592;-21,8403669
3516903;-50,3618137;-20,64836932
3517000;-49,92928357;-21,7998306
3517109;-50,20841673;-21,37977781
3517208;-49,79876169;-21,622143
3517307;-49,89717775;-21,91092066
3517406;-48,31447049;-20,32014434
3517505;-49,21914586;-20,79644862
3517604;-48,52768132;-24,1825265
3517703;-47,82459295;-20,42755706
3517802;-51,20910634;-21,03288139
3517901;-48,9445026;-20,49880921
3518008;-50,34153388;-20,07570557
3518107;-49,59482185;-21,8951462
3518206;-50,64263905;-21,2534465
3518305;-46,04105346;-23,41523302
3518404;-45,19160013;-22,81742509
3518503;-48,18453818;-23,37314019
3518602;-48,23405673;-21,357996
3518701;-46,24903428;-23,995149
3518800;-46,53108409;-23,468506
3518859;-48,03772936;-21,49189465
3518909;-50,6614595;-20,65016869
3519006;-50,3855216;-22,00374718
3519055;-47,05928691;-22,64174962
3519071;-47,22109661;-22,858395
3519105;-49,01692992;-21,8919776
3519204;-50,68919993;-21,85506109
3519253;-49,15617915;-22,87189228
3519303;-48,00238821;-21,955602
3519402;-49,23886153;-21,0805375
3519501;-50,07912539;-22,81454296
3519600;-48,82769469;-21,75708298
3519709;-47,22049119;-23,6526325
3519808;-49,19612019;-20,34350512
3519907;-51,07741389;-22,66310147
3520004;-48,5570661;-22,511149
3520103;-47,75106657;-20,03961254
3520202;-46,15631442;-23,204843
3520301;-47,55313741;-24,7069542
3520400;-45,35405667;-23,7886525
3520426;-47,55431697;-24,73923994
3520442;-51,34489066;-20,4293725
3520509;-47,21230894;-23,081646
3520608;-51,25175851;-22,17209345
3520707;-50,28898104;-19,977543
3520806;-50,96437489;-21,76991199
3520905;-49,62680698;-23,052913
3521002;-47,68989389;-23,35027739
3521101;-47,71909597;-22,4372995
3521150;-49,38814238;-20,66164553
3521200;-48,58960071;-24,58446018
3521309;-48,01738504;-20,4414826
3521408;-47,52224663;-22,58303693
3521507;-49,40815178;-21,27643718
3521606;-51,35017273;-21,56747624
3521705;-49,13713329;-23,85981147
3521804;-49,08103225;-23,41905539
3521903;-49,05431108;-21,31570706
3522000;-48,80502174;-21,98467242
3522109;-46,79099148;-24,18612067
3522158;-48,84285568;-24,64259423
3522208;-46,85055197;-23,715357
3522307;-48,0461429;-23,5878725
3522406;-48,87738916;-23,983438
3522505;-46,93337286;-23,546934
3522604;-46,82124801;-22,4360055
3522653;-49,17216566;-24,5715535
3522703;-48,81339199;-21,59470399
3522802;-49,48439631;-23,70349994
3522901;-48,71887416;-22,23212763
3523008;-51,50996937;-20,63982578
3523107;-46,35160314;-23,4768975
3523206;-49,33611971;-24,11213796
3523305;-47,17572606;-24,29200563
3523404;-46,83755785;-23,004853
3523503;-48,61338027;-23,1042734
3523602;-47,81988487;-22,25396797
3523701;-47,21995288;-20,64242653
3523800;-46,97341865;-21,73490182
