COD. MUNIC;MAT_Edu_ Infantil;MAT_Ens_Fundamental;MAT_Ens_ Médio;MAT_Educ_Prof_Técnica_Médio;MAT_Educ_Profissional(FIC);MAT_EJA;MAT_Educ_ Especial;QTD_Edu_ Infantil;QTD_Ens_Fundamental;QTD_Ens_ Médio;QTD_Educ_Prof_Técnica_Médio;QTD_Educ_Profissional(FIC);QTD_EJA;QTD_Educ_ Especial;DOCENTE_ Infantil;DOCENTE_Fundamental;DOCENTE_ Médio;DOCENTE_Prof_Técnica_Médio;DOCENTE_Profissional(FIC);DOCENTE_EJA;DOCENTE_Especial;MAT_Federal_ini;MAT_Estadual_ini;MAT_Municipal_ini;MAT_Privada_ini;MAT_Federal_final;MAT_Estadual_final;MAT_Municipal_final;MAT_Privada_final;DOC_Pública_ini;DOC_Privada_ini;DOC_Pública_final;DOC_Privada_final;DOC_Pública_Mult;DOC_Privada_Mult;ESC_Federal_ini;ESC_Estadual_ini;ESC_Municipal_ini;ESC_Privada_ini;ESC_Federal_final;ESC_Estadual_final;ESC_Municipal_final;ESC_Privada_final
1507201;1.685;7.622;1.416; -   ; -   ;1.222;188;77;83;1; -   ; -   ;32;40;108;364;44; -   ; -   ;124;196; -   ; 280 ; 4.490 ; -   ; -   ; 646 ; 2.206 ; -   ; 122 ; -   ; 295 ; -   ; 118 ; -   ; -   ; 1 ; 80 ; -   ; -   ; 3 ; 24 ; -   
1507300;2.486;12.274;1.660;7; -   ;428;339;26;105;4;1; -   ;6;58;138;498;58;10; -   ;47;344; -   ; -   ; 6.960 ; 191 ; -   ; -   ; 4.952 ; 171 ; 225 ; 15 ; 320 ; 19 ; 113 ; -   ; -   ; -   ; 102 ; 2 ; -   ; -   ; 46 ; 2 
1507409;454;2.646;853; -   ; -   ;326;120;30;35;1; -   ; -   ;4;18;24;147;33; -   ; -   ;44;108; -   ; -   ; 1.381 ; 138 ; -   ; -   ; 1.127 ; -   ; 74 ; 10 ; 72 ; -   ; 35 ; -   ; -   ; -   ; 32 ; 2 ; -   ; -   ; 3 ; -   
1507458;1.157;4.354;1.349; -   ; -   ;374;204;16;35;4; -   ; -   ;7;31;46;192;45; -   ; -   ;47;160; -   ; -   ; 2.457 ; 77 ; -   ; -   ; 1.820 ; -   ; 73 ; 5 ; 128 ; -   ; 26 ; -   ; -   ; -   ; 31 ; 1 ; -   ; -   ; 19 ; -   
1507466;250;1.056;295; -   ; -   ;59;57;12;11;1; -   ; -   ;2;10;17;59;11; -   ; -   ;16;59; -   ; -   ; 593 ; -   ; -   ; -   ; 463 ; -   ; 23 ; -   ; 44 ; -   ; 23 ; -   ; -   ; -   ; 11 ; -   ; -   ; -   ; 3 ; -   
1507474;672;4.130;1.029; -   ; -   ;299;178;31;32;1; -   ; -   ;3;24;57;228;27; -   ; -   ;44;187; -   ; -   ; 2.345 ; -   ; -   ; -   ; 1.785 ; -   ; 121 ; -   ; 121 ; -   ; 33 ; -   ; -   ; -   ; 31 ; -   ; -   ; -   ; 7 ; -   
1507508;561;2.759;474; -   ; -   ;402;75;20;22;1; -   ; -   ;10;18;31;109;15; -   ; -   ;40;88; -   ; -   ; 1.596 ; -   ; -   ; -   ; 1.163 ; -   ; 57 ; -   ; 72 ; -   ; 18 ; -   ; -   ; -   ; 20 ; -   ; -   ; -   ; 9 ; -   
1507607;2.089;10.750;2.275; -   ; -   ;1.183;759;47;76;4; -   ; -   ;8;74;115;463;76; -   ; -   ;123;508; -   ; -   ; 5.800 ; 219 ; -   ; -   ; 4.607 ; 124 ; 184 ; 25 ; 276 ; 25 ; 88 ; -   ; -   ; -   ; 69 ; 4 ; -   ; -   ; 12 ; 2 
1507706;1.209;5.851;988; -   ; -   ;528;105;36;37;1; -   ; -   ;3;22;98;297;30; -   ; -   ;47;183; -   ; -   ; 3.455 ; -   ; -   ; -   ; 2.396 ; -   ; 132 ; -   ; 206 ; -   ; 48 ; -   ; -   ; -   ; 37 ; -   ; -   ; -   ; 21 ; -   
1507755;465;1.217;255; -   ; -   ;459;36;5;5;1; -   ; -   ;3;5;34;53;11; -   ; -   ;18;40; -   ; -   ; 690 ; -   ; -   ; -   ; 527 ; -   ; 30 ; -   ; 23 ; -   ; 4 ; -   ; -   ; -   ; 5 ; -   ; -   ; -   ; 1 ; -   
1507805;800;4.111;439; -   ; -   ;415;105;25;29;1; -   ; -   ;6;17;12;116;12; -   ; -   ;24;101; -   ; -   ; 2.687 ; -   ; -   ; -   ; 1.424 ; -   ; 70 ; -   ; 66 ; -   ; 41 ; -   ; -   ; -   ; 27 ; -   ; -   ; -   ; 13 ; -   
1507904;1.293;4.341;1.121; -   ; -   ;622;120;17;21;3; -   ; -   ;5;18;52;168;54; -   ; -   ;47;135; -   ; -   ; 2.516 ; -   ; -   ; 1.134 ; 691 ; -   ; 95 ; -   ; 85 ; -   ; 13 ; -   ; -   ; -   ; 17 ; -   ; -   ; 4 ; 4 ; -   
1507953;3.690;14.786;3.994;1.028; -   ;1.795;348;60;63;6;3; -   ;12;49;174;625;118;37; -   ;157;505; -   ; -   ; 8.108 ; 523 ; -   ; -   ; 5.870 ; 285 ; 305 ; 32 ; 307 ; 34 ; 72 ; -   ; -   ; -   ; 57 ; 3 ; -   ; -   ; 13 ; 3 
1507961;331;1.983;709; -   ; -   ;170;31;12;18;2; -   ; -   ;4;9;18;104;37; -   ; -   ;27;59; -   ; 19 ; 1.078 ; 72 ; -   ; 340 ; 474 ; -   ; 43 ; 7 ; 64 ; 3 ; 18 ; 3 ; -   ; 1 ; 14 ; 2 ; -   ; 2 ; 4 ; -   
1507979;814;3.159;934; -   ; -   ;129;107;17;22;1; -   ; -   ;1;14;35;149;17; -   ; -   ;7;118; -   ; -   ; 1.761 ; -   ; -   ; -   ; 1.398 ; -   ; 85 ; -   ; 69 ; -   ; 17 ; -   ; -   ; -   ; 19 ; -   ; -   ; -   ; 5 ; -   
1508001;3.063;14.628;3.865; -   ; -   ;946;441;75;93;3; -   ; -   ;18;62;169;593;72; -   ; -   ;94;431; -   ; -   ; 8.488 ; 114 ; -   ; -   ; 5.966 ; 60 ; 265 ; 10 ; 326 ; 12 ; 58 ; -   ; -   ; -   ; 80 ; 2 ; -   ; -   ; 29 ; 1 
1508035;956;6.042;1.241; -   ; -   ;298;182;44;59;2; -   ; -   ;6;36;34;244;34; -   ; -   ;55;198; -   ; -   ; 3.377 ; 70 ; -   ; -   ; 2.595 ; -   ; 87 ; 7 ; 161 ; -   ; 68 ; -   ; -   ; -   ; 56 ; 1 ; -   ; -   ; 11 ; -   
1508050;640;2.736;626; -   ; -   ;166;85;3;19;2; -   ; -   ;3;14;30;131;16; -   ; -   ;13;107; -   ; -   ; 1.641 ; -   ; -   ; -   ; 1.095 ; -   ; 64 ; -   ; 72 ; -   ; 23 ; -   ; -   ; -   ; 18 ; -   ; -   ; -   ; 11 ; -   
1508084;2.201;6.183;1.382;48; -   ;881;154;13;14;4;2; -   ;4;20;104;243;53;6; -   ;42;196; -   ; -   ; 3.416 ; 285 ; -   ; -   ; 2.325 ; 157 ; 124 ; 16 ; 127 ; 21 ; 33 ; -   ; -   ; -   ; 11 ; 3 ; -   ; -   ; 11 ; 2 
1508100;4.542;18.181;4.958;1.032; -   ;2.364;776;28;47;10;3; -   ;19;60;295;702;260;90; -   ;206;814; -   ; -   ; 9.590 ; 783 ; -   ; -   ; 7.257 ; 551 ; 333 ; 70 ; 303 ; 67 ; 38 ; -   ; -   ; -   ; 28 ; 9 ; -   ; -   ; 22 ; 7 
1508126;1.381;4.742;1.355; -   ; -   ;517;260;23;27;1; -   ; -   ;5;31;68;167;35; -   ; -   ;28;174; -   ; -   ; 2.399 ; 39 ; -   ; -   ; 2.304 ; -   ; 76 ; 1 ; 93 ; 2 ; 25 ; 2 ; -   ; -   ; 23 ; 1 ; -   ; -   ; 7 ; -   
1508159;2.022;8.437;1.550;71;46;554;143;66;77;3;1;1;4;31;51;384;65;7;2;29;216; -   ; -   ; 4.974 ; 195 ; -   ; -   ; 3.128 ; 140 ; 217 ; 11 ; 195 ; 17 ; 165 ; 3 ; -   ; -   ; 74 ; 3 ; -   ; -   ; 19 ; 2 
1508209;2.090;8.567;2.446;715;26;830;272;50;71;7;2;1;9;63;107;407;120;39;3;69;287; -   ; -   ; 4.641 ; 385 ; -   ; 3.019 ; 290 ; 232 ; 219 ; 24 ; 176 ; 25 ; 58 ; 2 ; -   ; -   ; 59 ; 3 ; -   ; 9 ; 1 ; 2 
1508308;3.527;13.873;2.955; -   ; -   ;1.320;279;98;118;1; -   ; -   ;26;74;233;738;41; -   ; -   ;164;447; -   ; -   ; 8.444 ; -   ; -   ; -   ; 5.429 ; -   ; 293 ; -   ; 508 ; -   ; 202 ; -   ; -   ; -   ; 111 ; -   ; -   ; -   ; 41 ; -   
1508357;1.019;3.778;722; -   ; -   ;241;137;19;22;2; -   ; -   ;4;18;64;189;38; -   ; -   ;33;164; -   ; -   ; 2.170 ; 90 ; -   ; -   ; 1.466 ; 52 ; 76 ; 10 ; 98 ; 12 ; 40 ; -   ; -   ; -   ; 19 ; 1 ; -   ; -   ; 18 ; 1 
1508407;2.139;8.075;1.757; -   ; -   ;1.620;249;26;28;6; -   ; -   ;8;29;117;293;64; -   ; -   ;74;236; -   ; -   ; 4.014 ; 684 ; -   ; -   ; 3.071 ; 306 ; 143 ; 39 ; 121 ; 34 ; 12 ; -   ; -   ; -   ; 21 ; 7 ; -   ; -   ; 15 ; 4 
1600105;440;1.668;451; -   ; -   ;125;58;9;18;1; -   ; -   ;2;9;26;100;18; -   ; -   ;10;68; -   ; 184 ; 818 ; -   ; -   ; 666 ; -   ; -   ; 30 ; -   ; 42 ; -   ; 2 ; -   ; -   ; 5 ; 11 ; -   ; -   ; 6 ; -   ; -   
1600204;610;2.032;330;30; -   ;298;44;12;16;3;1; -   ;6;12;27;111;28;5; -   ;37;67; -   ; 306 ; 960 ; -   ; -   ; 766 ; -   ; -   ; 44 ; -   ; 58 ; -   ; 11 ; -   ; -   ; 1 ; 11 ; -   ; -   ; 4 ; -   ; -   
1600212;286;1.030;223; -   ; -   ;86;23;10;12;2; -   ; -   ;2;4;19;83;22; -   ; -   ;20;44; -   ; 226 ; 430 ; -   ; -   ; 374 ; -   ; -   ; 102 ; -   ; 74 ; 7 ; 32 ; -   ; -   ; 7 ; 4 ; -   ; -   ; 5 ; -   ; -   
1600238;444;1.525;293; -   ; -   ;241;78;6;11;1; -   ; -   ;3;10;26;113;26; -   ; -   ;35;94; -   ; 153 ; 823 ; -   ; -   ; 275 ; 274 ; -   ; 62 ; -   ; 50 ; -   ; 8 ; -   ; -   ; 4 ; 6 ; -   ; -   ; 2 ; 2 ; -   
1600253;375;1.363;253; -   ; -   ;154;44;16;22;6; -   ; -   ;2;10;29;119;41; -   ; -   ;23;66; -   ; 214 ; 605 ; -   ; -   ; 497 ; -   ; 47 ; 35 ; -   ; 48 ; -   ; 11 ; -   ; -   ; 6 ; 13 ; -   ; -   ; 6 ; -   ; 1 
1600279;1.747;8.006;2.218;593; -   ;1.852;440;36;63;4;1; -   ;32;45;106;471;126;46; -   ;151;378; -   ; 1.757 ; 3.170 ; 261 ; -   ; 1.738 ; 972 ; 108 ; 61 ; -   ; 57 ; -   ; 9 ; -   ; -   ; 34 ; 21 ; 2 ; -   ; 8 ; 11 ; 1 
1600303;11.373;75.732;20.278;5.505;78;13.664;3.227;99;251;65;13;2;80;238;533;3.634;1.343;498;29;1.004;4.006; -   ; 15.237 ; 23.192 ; 5.971 ; -   ; 27.851 ; 17 ; 3.464 ; 50 ; -   ; 62 ; 7 ; 9 ; -   ; -   ; 107 ; 60 ; 42 ; -   ; 82 ; 1 ; 19 
1600402;1.422;4.694;1.024; -   ; -   ;371;138;46;69;8; -   ; -   ;7;29;92;288;69; -   ; -   ;31;142; -   ; 1.413 ; 1.603 ; -   ; -   ; 1.617 ; -   ; 61 ; 269 ; 13 ; 212 ; 8 ; 32 ; -   ; -   ; 17 ; 47 ; -   ; -   ; 10 ; -   ; 2 
1600501;1.324;5.321;1.449;421; -   ;1.012;126;27;45;10;2; -   ;12;22;84;368;69;14; -   ;60;184; -   ; 856 ; 2.393 ; -   ; -   ; 1.612 ; 460 ; -   ; 1.464 ; 393 ; 1.631 ; 290 ; 134 ; 2 ; -   ; 22 ; 19 ; -   ; -   ; 14 ; 1 ; -   
1600154;471;2.867;409;293; -   ;578;56;11;27;2;1; -   ;10;14;30;182;33;7; -   ;55;92; -   ; 579 ; 1.269 ; -   ; -   ; 1.013 ; -   ; 6 ; 131 ; -   ; 146 ; 16 ; 64 ; -   ; -   ; 13 ; 11 ; -   ; -   ; 8 ; -   ; 1 
1600535;772;4.056;950;570; -   ;552;152;15;27;5;1; -   ;7;24;43;245;99;37; -   ;88;238; -   ; 606 ; 1.901 ; -   ; -   ; 975 ; 574 ; -   ; 201 ; -   ; 175 ; -   ; 44 ; -   ; -   ; 7 ; 14 ; -   ; -   ; 7 ; 2 ; -   
1600550;167;963;240; -   ; -   ;48;19;6;12;2; -   ; -   ;1;6;12;67;15; -   ; -   ;10;26; -   ; 44 ; 560 ; -   ; -   ; 359 ; -   ; -   ; 112 ; -   ; 136 ; -   ; 22 ; -   ; -   ; 2 ; 6 ; -   ; -   ; 4 ; -   ; -   
1600600;4.157;19.987;5.813;1.674;31;2.617;1.000;34;68;20;5;1;18;74;223;1.051;421;202;8;219;1.198; -   ; 3.647 ; 6.279 ; 1.443 ; -   ; 7.217 ; 329 ; 1.072 ; 40 ; -   ; 27 ; -   ; 3 ; -   ; -   ; 19 ; 24 ; 9 ; -   ; 22 ; 5 ; 5 
1600055;162;889;320; -   ; -   ;72;38;5;8;3; -   ; -   ;3;7;15;72;42; -   ; -   ;26;70; -   ; 18 ; 477 ; -   ; -   ; 394 ; -   ; -   ; 478 ; 99 ; 455 ; 81 ; 32 ; -   ; -   ; 1 ; 5 ; -   ; -   ; 3 ; -   ; -   
1600709;671;3.313;534; -   ; -   ;260;85;17;35;7; -   ; -   ;6;19;50;223;36; -   ; -   ;27;91; -   ; 630 ; 1.462 ; -   ; -   ; 1.191 ; -   ; 30 ; 106 ; -   ; 113 ; 4 ; 34 ; -   ; -   ; 19 ; 11 ; -   ; -   ; 14 ; -   ; 1 
1600808;755;2.739;642;55; -   ;382;124;18;21;2;1; -   ;2;17;42;162;33;2; -   ;21;113; -   ; 156 ; 1.460 ; -   ; -   ; 789 ; 334 ; -   ; 79 ; -   ; 89 ; -   ; 44 ; -   ; -   ; 3 ; 18 ; -   ; -   ; 3 ; 9 ; -   
1700251;101;453;128; -   ; -   ;27;16;3;4;1; -   ; -   ;1;3;7;37;22; -   ; -   ;15;29; -   ; -   ; 230 ; -   ; -   ; 198 ; 25 ; -   ; 13 ; -   ; 30 ; -   ; 5 ; -   ; -   ; -   ; 3 ; -   ; -   ; 1 ; 1 ; -   
1700301;207;923;229;23; -   ;63;28;3;3;1;1; -   ;2;4;10;54;18;7; -   ;10;40; -   ; -   ; 482 ; -   ; -   ; 257 ; 184 ; -   ; 24 ; -   ; 31 ; -   ; 3 ; -   ; -   ; -   ; 2 ; -   ; -   ; 1 ; 2 ; -   
1700350;192;780;199;20; -   ;132;126;2;4;1;1; -   ;2;5;17;42;13;9; -   ;20;50; -   ; 159 ; 256 ; -   ; -   ; 212 ; 153 ; -   ; 18 ; -   ; 26 ; -   ; -   ; -   ; -   ; 2 ; 1 ; -   ; -   ; 2 ; 1 ; -   
1700400;248;1.295;330;85; -   ;14;52;6;15;2;1; -   ;1;7;15;86;25;9; -   ;10;62; -   ; -   ; 787 ; -   ; -   ; 508 ; -   ; -   ; 36 ; -   ; 50 ; -   ; 8 ; -   ; -   ; -   ; 12 ; -   ; -   ; 3 ; -   ; -   
1700707;367;1.332;421;18; -   ;153;148;4;6;1;1; -   ;2;9;22;55;16;12; -   ;19;61; -   ; 42 ; 616 ; 65 ; -   ; 234 ; 344 ; 31 ; 26 ; 8 ; 27 ; 8 ; -   ; -   ; -   ; 1 ; 2 ; 1 ; -   ; 2 ; 1 ; 1 
1701002;396;1.787;485; -   ; -   ;61;65;7;9;2; -   ; -   ;1;9;19;75;22; -   ; -   ;10;70; -   ; -   ; 962 ; -   ; -   ; 825 ; -   ; -   ; 39 ; -   ; 36 ; -   ; 2 ; -   ; -   ; -   ; 6 ; -   ; -   ; 3 ; -   ; -   
1701051;161;527;129; -   ; -   ; -   ;45;2;3;1; -   ; -   ; -   ;4;10;33;15; -   ; -   ; -   ;27; -   ; -   ; 296 ; -   ; -   ; 209 ; 22 ; -   ; 13 ; -   ; 20 ; -   ; 4 ; -   ; -   ; -   ; 2 ; -   ; -   ; 1 ; 1 ; -   
1701101;127;852;230; -   ; -   ;39;74;1;2;1; -   ; -   ;2;2;6;44;14; -   ; -   ;18;42; -   ; -   ; 482 ; -   ; -   ; 115 ; 255 ; -   ; 24 ; -   ; 21 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; 1 ; 1 ; -   
1701309;125;1.003;254; -   ; -   ;15;30;3;4;1; -   ; -   ;1;3;10;66;36; -   ; -   ;9;49; -   ; -   ; 527 ; -   ; -   ; 476 ; -   ; -   ; 28 ; -   ; 41 ; -   ; -   ; -   ; -   ; -   ; 3 ; -   ; -   ; 1 ; -   ; -   
1701903;227;1.160;357; -   ; -   ; -   ;44;6;8;1; -   ; -   ; -   ;8;18;77;24; -   ; -   ; -   ;60; -   ; -   ; 604 ; -   ; -   ; 350 ; 206 ; -   ; 31 ; -   ; 58 ; -   ; 8 ; -   ; -   ; -   ; 6 ; -   ; -   ; 2 ; 4 ; -   
1702000;262;1.093;356;148; -   ;68;151;6;7;2;2; -   ;2;7;21;58;25;23; -   ;19;71; -   ; 163 ; 405 ; -   ; -   ; 126 ; 399 ; -   ; 30 ; -   ; 38 ; -   ; 7 ; -   ; -   ; 2 ; 4 ; -   ; -   ; 1 ; 3 ; -   
1702109;10.548;25.739;6.733;1.594;96;2.388;1.604;91;101;25;9;2;22;123;512;1.101;447;123;17;200;1.330; -   ; 570 ; 10.405 ; 2.917 ; -   ; 10.108 ; 116 ; 1.623 ; 373 ; 169 ; 503 ; 115 ; 29 ; -   ; -   ; 9 ; 47 ; 23 ; -   ; 27 ; 1 ; 11 
1702158;232;865;186; -   ; -   ;38;27;4;7;2; -   ; -   ;1;7;12;45;24; -   ; -   ;7;37; -   ; -   ; 438 ; -   ; -   ; 427 ; -   ; -   ; 17 ; -   ; 28 ; -   ; 4 ; -   ; -   ; -   ; 5 ; -   ; -   ; 2 ; -   ; -   
1702208;1.041;5.894;1.931;703; -   ;524;253;22;32;7;3; -   ;6;23;57;288;140;77; -   ;58;247; -   ; 491 ; 2.424 ; 344 ; -   ; 2.043 ; 402 ; 190 ; 107 ; 16 ; 164 ; 20 ; 52 ; -   ; -   ; 3 ; 20 ; 3 ; -   ; 7 ; 7 ; 3 
1702307;287;933;297;66; -   ;57;46;1;4;1;1; -   ;1;4;7;42;12;6; -   ;6;40; -   ; -   ; 530 ; -   ; -   ; 352 ; 51 ; -   ; 20 ; -   ; 26 ; -   ; -   ; -   ; -   ; -   ; 2 ; -   ; -   ; 2 ; 2 ; -   
1702406;398;1.920;511;126; -   ;62;187;13;21;5;2; -   ;1;15;25;135;58;20; -   ;15;119; -   ; -   ; 911 ; 147 ; -   ; 760 ; 71 ; 31 ; 40 ; 19 ; 71 ; 11 ; 25 ; -   ; -   ; -   ; 12 ; 2 ; -   ; 6 ; 4 ; 1 
1702554;813;3.255;648;303; -   ;157;174;14;20;1;2; -   ;1;17;47;154;27;23; -   ;10;133; -   ; 171 ; 1.483 ; 175 ; -   ; 1.339 ; -   ; 87 ; 66 ; 15 ; 75 ; 13 ; 21 ; -   ; -   ; 3 ; 13 ; 2 ; -   ; 4 ; -   ; 2 
1702703;89;565;143; -   ; -   ; -   ;18;1;3;1; -   ; -   ; -   ;3;6;31;10; -   ; -   ; -   ;21; -   ; 74 ; 180 ; -   ; -   ; 311 ; -   ; -   ; 14 ; -   ; 19 ; -   ; -   ; -   ; -   ; 1 ; 1 ; -   ; -   ; 2 ; -   ; -   
1702901;580;2.240;652; -   ; -   ;140;74;22;23;1; -   ; -   ;5;12;49;121;20; -   ; -   ;13;95; -   ; -   ; 1.163 ; -   ; -   ; 261 ; 816 ; -   ; 53 ; -   ; 98 ; -   ; 34 ; -   ; -   ; -   ; 22 ; -   ; -   ; 1 ; 7 ; -   
1703008;317;1.207;333; -   ; -   ;46;56;6;7;2; -   ; -   ;2;9;21;73;23; -   ; -   ;12;65; -   ; -   ; 581 ; -   ; -   ; 417 ; 209 ; -   ; 39 ; -   ; 46 ; -   ; 6 ; -   ; -   ; -   ; 5 ; -   ; -   ; 2 ; 3 ; -   
1703057;124;577;143; -   ; -   ;34;42;3;4;1; -   ; -   ;1;4;8;45;10; -   ; -   ;8;35; -   ; -   ; 316 ; -   ; -   ; 94 ; 167 ; -   ; 19 ; -   ; 30 ; -   ; 5 ; -   ; -   ; -   ; 3 ; -   ; -   ; 1 ; 3 ; -   
1703073;142;1.024;243; -   ; -   ; -   ;27;3;5;2; -   ; -   ; -   ;4;12;60;26; -   ; -   ; -   ;40; -   ; -   ; 587 ; -   ; -   ; 437 ; -   ; -   ; 28 ; -   ; 33 ; -   ; 7 ; -   ; -   ; -   ; 3 ; -   ; -   ; 2 ; -   ; -   
1703107;248;870;248; -   ; -   ;42;79;2;5;1; -   ; -   ;2;7;21;49;12; -   ; -   ;7;48; -   ; 24 ; 480 ; -   ; -   ; 366 ; -   ; -   ; 32 ; -   ; 17 ; -   ; -   ; -   ; -   ; 1 ; 2 ; -   ; -   ; 2 ; -   ; -   
1703206;227;777;214; -   ; -   ;61;29;5;5;1; -   ; -   ;1;4;9;43;15; -   ; -   ;13;35; -   ; -   ; 472 ; -   ; -   ; 89 ; 216 ; -   ; 19 ; -   ; 34 ; -   ; 5 ; -   ; -   ; -   ; 4 ; -   ; -   ; 1 ; 4 ; -   
1703305;207;704;236;21; -   ; -   ;22;2;3;1;1; -   ; -   ;4;8;35;19;8; -   ; -   ;34; -   ; -   ; 414 ; -   ; -   ; 248 ; 42 ; -   ; 14 ; -   ; 21 ; -   ; 3 ; -   ; -   ; -   ; 2 ; -   ; -   ; 1 ; 1 ; -   
1703602;111;373;51; -   ; -   ; -   ;2;1;3;1; -   ; -   ; -   ;2;7;18;9; -   ; -   ; -   ;8; -   ; -   ; 187 ; -   ; -   ; 186 ; -   ; -   ; 7 ; -   ; 11 ; -   ; 2 ; -   ; -   ; -   ; 2 ; -   ; -   ; 1 ; -   ; -   
1703701;265;831;153; -   ; -   ;101;45;3;4;1; -   ; -   ;2;5;14;39;17; -   ; -   ;24;43; -   ; 162 ; 315 ; -   ; -   ; 143 ; 211 ; -   ; 24 ; -   ; 25 ; -   ; 2 ; -   ; -   ; 1 ; 3 ; -   ; -   ; 1 ; 1 ; -   
1703800;419;1.676;467; -   ; -   ;33;96;5;11;3; -   ; -   ;1;13;20;79;29; -   ; -   ;5;75; -   ; 111 ; 816 ; -   ; -   ; 748 ; 1 ; -   ; 37 ; -   ; 42 ; -   ; 10 ; -   ; -   ; 2 ; 7 ; -   ; -   ; 4 ; 1 ; -   
1703826;65;407;87; -   ; -   ;43;15;2;3;1; -   ; -   ;2;2;4;25;12; -   ; -   ;18;19; -   ; -   ; 232 ; -   ; -   ; 175 ; -   ; -   ; 12 ; -   ; 14 ; -   ; 3 ; -   ; -   ; -   ; 2 ; -   ; -   ; 1 ; -   ; -   
1703842;135;2.077;394; -   ; -   ;76;69;3;12;1; -   ; -   ;1;5;8;121;26; -   ; -   ;11;71; -   ; 66 ; 1.082 ; -   ; -   ; 273 ; 656 ; -   ; 49 ; -   ; 79 ; -   ; 15 ; -   ; -   ; 1 ; 11 ; -   ; -   ; 1 ; 6 ; -   
1703867;125;568;140; -   ; -   ;33;14;1;2;1; -   ; -   ;1;2;7;33;12; -   ; -   ;9;29; -   ; -   ; 319 ; -   ; -   ; 60 ; 189 ; -   ; 20 ; -   ; 21 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; 1 ; 1 ; -   
1703883;155;455;89; -   ; -   ;30;18;1;3;1; -   ; -   ;2;4;10;30;12; -   ; -   ;14;25; -   ; -   ; 238 ; -   ; -   ; 90 ; 127 ; -   ; 15 ; -   ; 19 ; -   ; -   ; -   ; -   ; -   ; 2 ; -   ; -   ; 1 ; 1 ; -   
1703891;112;704;193; -   ; -   ;78;17;3;5;2; -   ; -   ;2;5;8;49;21; -   ; -   ;15;29; -   ; 10 ; 381 ; -   ; -   ; 163 ; 150 ; -   ; 22 ; -   ; 28 ; -   ; 3 ; -   ; -   ; 1 ; 3 ; -   ; -   ; 2 ; 2 ; -   
1703909;242;889;191; -   ; -   ;75;29;3;4;1; -   ; -   ;3;5;13;40;9; -   ; -   ;10;32; -   ; -   ; 515 ; -   ; -   ; 373 ; 1 ; -   ; 20 ; -   ; 20 ; -   ; 6 ; -   ; -   ; -   ; 3 ; -   ; -   ; 1 ; 1 ; -   
1704105;51;382;110; -   ; -   ; -   ;1;1;3;1; -   ; -   ; -   ;1;4;31;8; -   ; -   ; -   ;7; -   ; -   ; 165 ; -   ; -   ; 29 ; 188 ; -   ; 8 ; -   ; 30 ; -   ; 2 ; -   ; -   ; -   ; 2 ; -   ; -   ; 1 ; 2 ; -   
1705102;90;563;126; -   ; -   ; -   ;13;1;2;1; -   ; -   ; -   ;2;5;35;15; -   ; -   ; -   ;25; -   ; -   ; 292 ; -   ; -   ; 271 ; -   ; -   ; 9 ; -   ; 9 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; 1 ; -   ; -   
1704600;36;251; -   ; -   ; -   ; -   ;9;1;1; -   ; -   ; -   ; -   ;1;2;18; -   ; -   ; -   ; -   ;11; -   ; -   ; 140 ; -   ; -   ; -   ; 111 ; -   ; 17 ; -   ; 18 ; -   ; 1 ; -   ; -   ; -   ; 1 ; -   ; -   ; -   ; 1 ; -   
1705508;1.795;5.376;1.501;465; -   ;531;637;11;20;8;3; -   ;5;26;93;254;144;55; -   ;52;334; -   ; 466 ; 2.320 ; 294 ; -   ; 1.633 ; 479 ; 184 ; 120 ; 22 ; 116 ; 28 ; 7 ; -   ; -   ; 4 ; 10 ; 2 ; -   ; 6 ; 3 ; 2 
1716703;328;1.236;318; -   ; -   ;200;184;6;10;2; -   ; -   ;3;10;19;69;25; -   ; -   ;34;87; -   ; 3 ; 641 ; 65 ; -   ; 499 ; -   ; 28 ; 32 ; -   ; 18 ; -   ; -   ; -   ; -   ; 1 ; 5 ; 1 ; -   ; 3 ; -   ; 1 
1705557;179;771;222;29; -   ; -   ;59;1;3;1;1; -   ; -   ;5;10;43;12;10; -   ; -   ;46; -   ; 146 ; 291 ; -   ; -   ; 334 ; -   ; -   ; 18 ; -   ; 26 ; -   ; 10 ; -   ; -   ; 1 ; 1 ; -   ; -   ; 2 ; -   ; -   
1705607;164;790;167; -   ; -   ;63;37;2;4;1; -   ; -   ;1;5;10;42;12; -   ; -   ;12;31; -   ; -   ; 448 ; -   ; -   ; 342 ; -   ; -   ; 33 ; -   ; 49 ; -   ; 3 ; -   ; -   ; -   ; 3 ; -   ; -   ; 1 ; -   ; -   
1706001;214;1.006;217; -   ; -   ;136;123;4;6;2; -   ; -   ;3;7;12;71;26; -   ; -   ;14;64; -   ; 201 ; 335 ; -   ; -   ; 165 ; 305 ; -   ; 25 ; -   ; 25 ; -   ; 2 ; -   ; -   ; 3 ; 2 ; -   ; -   ; 3 ; 2 ; -   
